Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,big5_p,mbti_intro_pearson,intro_p,mbti_t_pearson,t_p,,,,,,
2407,wow that is a lot of courses,Damn that is impressive congrats.. I took 1 class last semester and got an A lol,0,1,0,1,0,0,1,1,0.04606434,0.30053478479385376,0.4382030665874481,0.35546350479125977,0.5367555618286133,0.42712366580963135
2408,That's terrible. I hope you get it fixed soon.,That's true. Did you finish the job?,1,0,0,0,0,1,3,6,-0.126681492,-0.071884751,0.616593063,0.5661050081253052,0.46204158663749695,0.5455601215362549
2409,That's great. I hope you get it done soon.,That's really great. It's nice when everything works out in the end.,1,1,0,0,0,0,2,1,0.19192324578762054,0.1735791563987732,0.5935862064361572,0.5510860085487366,0.41503259539604187,0.38645800948143005
2410,Yes I have. It's been a pain to lose control of my bowels.  I have lost a few but I'm not sure what to do about it.  I hope you can find peace.,"Oh, all the time. I've got to change my Depens three times a day.",1,0,1,1,0,0,8,8,0.091926031,-0.405518264,0.7229501605033875,0.4196396470069885,0.3059927821159363,0.341252863
2411,That's terrible! I hope you didn't get hurt!,Oh wow. I just would've blamed it on whoever I was with.,1,0,0,1,0,0,8,1,-0.124293476,0.20986053347587585,0.49215438961982727,0.5015013217926025,0.31938114762306213,0.42134392261505127
2412,Oh yeah? What kind of music did you like?,"Oh, I don't know why concerts make me feel a bit sentimental",0,0,0,0,1,0,6,8,-0.138168365,-0.126983389,0.5286610126495361,0.5224314332008362,0.417762816,0.2733026146888733
2413,I'm sorry to hear that. I hope you guys had a good time!,That must have been horrible! I'm so sorry you went thru that,1,1,0,0,0,0,4,4,0.33279672265052795,-0.049513936,0.5125066637992859,0.4130483567714691,0.22348716855049133,0.2539815306663513
2414,It is so true. I am glad you are feeling better.,"Yes, some people call it fate.",1,0,0,0,0,0,0,0,-0.173264772,-0.024226204,0.4937002956867218,0.6276159286499023,0.29623863101005554,0.5979422330856323
2415,Oh no! I hope you had a good time!,That sounds so romantic!,1,1,0,0,0,0,2,1,0.18968990445137024,0.10685425996780396,0.497084379,0.4606315493583679,0.22415050864219666,0.17504163086414337
2416,Oh no! I hope he is okay.,"Oh no, was it benign?",1,0,0,0,0,1,3,6,-0.166373491,-0.119175255,0.5353175401687622,0.5272158980369568,0.35490068793296814,0.5510643720626831
2417,"Oh no, I hope he is doing better now.","That is so terrible, I'm so sorry.",1,1,0,0,0,0,3,4,-0.172649369,-0.075867295,0.5717450976371765,0.5311673879623413,0.5074898,0.3037954866886139
2418,I love the old days too!,Do you dress up when the new movies come out also?,0,0,1,0,0,1,0,6,0.025456041,-0.2353082,0.46041184663772583,0.54015398,0.23325896263122559,0.48435333371162415
2419,Oh wow! That's pretty cool!,"Ah, I bet seeing all of the kids now dressed up does take you back to an earlier time.  Nostalgia has a way of getting to each of us.",1,0,0,0,0,0,1,2,-0.210338145,0.18803736567497253,0.4764801263809204,0.7517262101173401,0.3249407410621643,0.4829217791557312
2420,Did you have fun?,what is a dive bar,0,0,0,0,1,1,6,6,0.168269545,-0.090805024,0.5044838786125183,0.349703848,0.4970036447048187,0.402844638
2421,that is cool,oh ok. We call them hole in the walls lol,0,0,0,0,0,0,1,1,-0.043253966,-0.150611177,0.41066890954971313,0.374736488,0.41865602135658264,0.416952521
2422,that is a good idea,mine too.,0,0,0,1,0,0,1,0,0.21033957600593567,-0.183344632,0.3961295485496521,0.4157613515853882,0.4928533732891083,0.423942894
2423,That's so sad. I'm so sorry.,are you going to pass it down too?,1,0,0,0,0,1,4,6,-0.186024249,0.069218785,0.5184394717216492,0.37891829013824463,0.2466687262058258,0.3778381049633026
2424,i bet you will,well thats nice,0,0,0,0,0,0,2,1,0.19024507701396942,-0.052738979,0.40364760160446167,0.6259464621543884,0.39612504839897156,0.47281312942504883
2425,Why do you say that?,Oh yeah that can be a mine field to walk across. Didn't have any issues?,0,0,0,0,1,1,6,6,0.056088556,-0.060591251,0.4994393289089203,0.5266463756561279,0.6122532486915588,0.5306466817855835
2426,Well that's good. I hope you guys have a good time together.,"That's very faithful of you, and the right thing to do I'd say. ",1,1,0,0,0,0,2,0,0.17541633546352386,0.2673279345035553,0.5387654304504395,0.4054470658302307,0.3237471580505371,0.3346465826034546
2427,Why is that?,Did a specific experience cause this? or just instinct.,0,0,0,0,1,1,6,6,-0.048373535,-0.028125241,0.5282903909683228,0.610282302,0.6043199896812439,0.44495102763175964
2428,That's good. I'm glad you're okay.,"Thats interesting my mother has always been afraid of heights, Not myself though.",1,0,0,1,0,0,1,8,0.063803457,-0.084799722,0.5809921622276306,0.6619923114776611,0.326221764,0.7153664827346802
2429,What kind of rave is it?,I use to go to raves when I was in high school.,0,0,0,1,1,0,6,8,-0.044058323,-0.17391178,0.5091820955276489,0.5410548448562622,0.4990510642528534,0.5190341472625732
2430,"Yeah, I can understand that. I used to go to a lot of shows when I was in high school. I still go to shows occasionally. I hope you have a great time! I hope you have a great time!",Did you get arrested?,1,0,1,0,0,1,2,6,0.3871845304965973,-0.061357096,0.5050061345100403,0.5323739051818848,0.21366208791732788,0.6304715871810913
2431,Oh no!  I hope you guys can work it out.,Why did she break up with you?,1,0,0,0,0,1,3,6,0.551816463,0.28358137607574463,0.4907342195510864,0.458021343,0.41184431314468384,0.5073565244674683
2432,That's too bad. I hope you guys can work it out.,Are you still friends with her?,1,0,0,0,0,1,3,6,0.3712693154811859,0.15365853905677795,0.5188581347465515,0.5128962993621826,0.32307854294776917,0.4107455015182495
2433,"Oh no, I'm sorry to hear that. What haunted house was it?  I'm sorry to hear that.  I hope you find out who did it.  I hope you find out who did",Me too! the first one I ever went to traumatized me.,1,0,0,1,1,0,4,0,-0.446932107,0.021140865981578827,0.5270583629608154,0.3866628110408783,0.37889593839645386,0.2241901010274887
2434,You should go!,That seems like a weird birthday activity.,1,0,0,0,0,0,5,1,0.1145864725112915,-0.11441201,0.446379691,0.5852539539337158,0.3334038555622101,0.5691788792610168
2435,I know what you mean.  I have a sister who does that too.  I have a brother who does that too.  I have a brother who does that too.,Have you ever woke her up and told her to stop?,1,0,1,0,0,1,0,6,0.9497232437133789,0.075704835,0.5745104551315308,0.48695439100265503,0.34979528188705444,0.4985068738460541
2436,Maybe she should tell you to stop.,"Thats hilarious, my mother snores like a monster",0,0,0,1,0,0,5,1,0.21821948885917664,0.10665437579154968,0.5378469228744507,0.6675959229469299,0.567224383,0.6199019551277161
2437,"Oh wow, that's pretty cool. What kind of course was it?","Yes! thats actually amazing, you have a good friend!",1,1,0,0,1,0,6,1,0.10897338390350342,0.39473792910575867,0.5345823168754578,0.5258982181549072,0.45155930519104004,0.24755626916885376
2438,"wow that is awesome, i bet you were so proud of them!",You are lucky! who won?,1,1,0,0,0,1,1,6,-0.132652491,0.18927158415317535,0.36143943667411804,0.45302706956863403,0.22539573907852173,0.42582616209983826
2439,I love baby showering!  What is it about?,Yay! is it a family member having a baby,0,0,0,0,1,0,6,6,0.961087704,0.6129167079925537,0.3391142785549164,0.4136129319667816,0.17783033847808838,0.2664121687412262
2440,That's awesome!  I hope you have a great time!,What?!?! thats amazing! starting a family I imagine can be surreal ,1,0,0,0,0,0,2,1,-0.049229681,0.58628726,0.4740135073661804,0.3676410913467407,0.32419902086257935,0.051460862159729004
2441,Where are you going?,Oh yeah? Where are you going?,0,0,0,0,1,1,6,6,0.055758111,-0.04676903,0.48480695486068726,0.5025488138198853,0.5228822231292725,0.5436322689056396
2442,That sounds like fun!,That sounds like a lot of fun,1,1,0,0,0,0,1,1,0.056109205,0.061628558,0.48353949189186096,0.4956579804420471,0.3169763386249542,0.4026540219783783
2443,I'm sorry to hear that.  What happened?,did you do anything special during your alone time?,1,0,0,0,1,1,4,6,0.087761253,-0.032446414,0.6378167867660522,0.4461345374584198,0.4391699433326721,0.2293851375579834
2444,i am sorry to hear that,"that is not good, you should try to find an activity for when you are alone",1,0,0,0,0,0,4,5,0.1055743619799614,0.004857078,0.3375524878501892,0.38909488916397095,0.28269678354263306,0.6268666982650757
2445,"Oh wow, that's a long time. I'm sure you did well.","tHat is insane, I usually give myself like 2 or 3 days.",1,0,0,1,0,0,8,1,-0.156303406,-0.244712532,0.5951569080352783,0.5210521221160889,0.39532145857810974,0.48556777834892273
2446,Good luck!,"Thats right! thats such a good feeling, just breezing through a test.",1,1,0,0,0,0,7,0,0.002343021,0.077197924,0.5025618672370911,0.6850656867027283,0.34411123394966125,0.3558170199394226
2447,I'm sorry to hear that.  What happened?,Where did she go?,1,0,0,0,1,1,4,6,0.087761253,-0.041310906,0.6378167867660522,0.5294363498687744,0.4391699433326721,0.5426257848739624
2448,Did you have insurance?,"Oh, I bet that was frustrating. Did you get evey thing squared away and taken care of?",0,1,0,0,1,1,6,6,-0.036182269,0.2740646004676819,0.555179775,0.5771557092666626,0.6335068941116333,0.4303419888019562
2449,That's great! What are you doing now?,Where are you living at?,1,0,0,0,1,1,6,6,0.036783427000045776,-0.017246038,0.5332503914833069,0.5106564164161682,0.28746721148490906,0.5150793790817261
2450,That sounds like a lot of fun!,That sounds amazing,1,1,0,0,0,0,1,1,0.061770774,0.04283309,0.4840341806411743,0.5020827054977417,0.3041093945503235,0.35625356435775757
2451,What kind of job did you apply for?,That's great to hear. What made you think it went well?,0,1,0,0,1,1,6,6,-0.103552848,0.12021651118993759,0.5991098880767822,0.5099471807479858,0.42751339077949524,0.46068623661994934
2452,I'm glad you got the job!,Those are good signs! Sounds like you hit it out of the park!,1,1,0,0,0,0,1,1,-0.036171377,0.21347516775131226,0.5376114845275879,0.40405774116516113,0.3208083510398865,0.3503650724887848
2453,Oh no! Did she get hurt?,Pool's always a difficult game to pick up. I'm guessing your first time went well?,0,0,0,0,1,1,6,6,-0.050848544,0.3321683704853058,0.5329281091690063,0.5677260756492615,0.4882171154022217,0.4525730013847351
2454,I'm glad you won!,Wow. Talking about cleaning up.,1,0,0,0,0,0,1,1,-0.059294105,0.029366359,0.5211256742477417,0.6004506945610046,0.3429548442363739,0.5055004358291626
2455,What was the scholarship for?,Are you still going to attend it?,0,0,0,0,1,1,6,6,-0.027070403,0.054989732801914215,0.5278903245925903,0.5163638,0.5904166102409363,0.5026905536651611
2456,I'm sure you will.,"Of course, but at least you can still afford it.",0,0,0,0,0,0,5,8,-0.026212968,0.003612444,0.514651895,0.6409788727760315,0.43473196029663086,0.6556812524795532
2457,I hope so too!,"Yes, I agree, are you hoping for something in particular.",1,1,0,0,0,1,2,0,0.044114854,0.020430624,0.47108450531959534,0.6163327097892761,0.19652986526489258,0.5013560056686401
2458,That's great! I hope you have a great time with it!,That's a good hope. Good luck with that. ,1,1,0,0,0,0,2,7,0.25824394822120667,0.1309003233909607,0.4945630431175232,0.5273678302764893,0.2309761643409729,0.45239606499671936
2459,That's great!  What kind of hard work did she do?,"That is great, I bet she is very proud of herself.",1,1,0,0,1,0,6,2,-0.011745743,-0.167686045,0.5188621282577515,0.5509303212165833,0.441956103,0.509844184
2460,It is nice to have family and family. I am sure she will be very proud of you.           I hope you have a great time together!,"As you should be, so many young people give up before reaching their goals.",1,0,0,0,0,0,2,6,0.6539639234542847,0.22572605311870575,0.40096938610076904,0.618472159,0.2626791000366211,0.595034122
2461,That's a good thing. I'm glad you're not alone.,"Me time is very crucial for anyone, it help one clear hi or her mind. We are so much alike..",1,0,0,0,0,0,1,0,0.14813202619552612,0.363088459,0.5987873673439026,0.5819894075393677,0.35675084590911865,0.41588661074638367
2462,"It is, but you can always try to find a new hobby to do with your time.","Sort of reduces stress,very crucial",0,0,0,0,0,0,8,1,0.058811277,0.045151189,0.6534339785575867,0.5347616672515869,0.7060383558273315,0.6907446384429932
2463,Oh no! Did you get him a new one?,Oh no! Hopefully he is ok. Did you take him to the vet?,0,0,0,0,1,1,6,3,-0.069822192,-0.122032374,0.5533058643341064,0.4831905961036682,0.47699084877967834,0.3945264220237732
2464,I hope she is okay.,What a silly dog than! She will learn to not do that again!,1,0,0,0,0,0,3,6,-0.112508237,-0.061426252,0.5622153878211975,0.5136539936065674,0.42720845341682434,0.4039210379123688
2465,I'm happy for you.,That's great! Congratulations! Is this your first child?,1,1,0,0,0,1,1,7,0.098653942,0.7844740152359009,0.5405712723731995,0.5028534531593323,0.3989866077899933,0.2457493245601654
2466,Oh wow! I bet you are so proud of yourself!,"Congratulations, again. Parenthood is truly a great and wonderful experience.",1,1,0,0,0,0,2,7,-0.09455657,0.5126364231109619,0.386070192,0.5556008815765381,0.23444253206253052,0.31583577394485474
2467,That's great! I'm glad you had a good birthday!,That's so cool of them. That's how parents should be,1,1,0,0,0,0,1,1,0.11465369164943695,0.8723717927932739,0.535178006,0.47478142380714417,0.20478487014770508,0.32428494095802307
2468,You should do it again,We all need a little help sometimes,0,1,0,0,0,0,5,0,0.1678863912820816,0.2517910897731781,0.49732545018196106,0.4814501404762268,0.4939800798892975,0.3208353519439697
2469,"Wow, that's a lot of trips.  Did you have fun?","Great, where did you go?",0,0,0,0,1,1,6,6,0.041242979,-0.048377611,0.6218680143356323,0.5282967686653137,0.5676472187042236,0.4982419013977051
2470,"Wow, that's a long time. I hope you have a great time!",Was it a good trip overall?,1,0,0,0,0,1,2,6,0.4397314488887787,0.025682397186756134,0.5684593319892883,0.4361985921859741,0.2952345013618469,0.5298609733581543
2471,That's awesome!  Did you have fun?,"Yes, flying is very hard to do. ",1,0,0,0,1,0,6,0,0.16368752717971802,0.013439428061246872,0.4701370298862457,0.6061912178993225,0.4326486587524414,0.6680550575256348
2472,I bet you were.,"Yeah, and so little you can actually care on instead of checking.",0,0,0,0,0,0,1,1,0.12144333869218826,-0.128665149,0.49514567852020264,0.636256754,0.4837387502193451,0.6993893384933472
2473,Why do you say that?,Why don't you trust?,0,0,0,0,1,1,6,6,0.056088556,0.047233723,0.4994393289089203,0.5147138833999634,0.6122532486915588,0.6309061050415039
2474,What did he say?,He is correct. But you should trust some people whom you think they're good.,0,0,0,0,1,0,6,8,0.067186475,0.32532429695129395,0.5473892092704773,0.5321074724197388,0.6006660461425781,0.6431494951248169
2475,I hope you get it fixed.,Wow that sounds pretty high to me. What was wrong with it?,1,0,0,0,0,1,3,6,-0.190410167,0.00841995,0.5943729281425476,0.4955241084098816,0.5510789155960083,0.4809548556804657
2476,Wow that's a lot of money. I hope you can get it fixed.      I hope you can get it fixed.  I hope you can get it fixed.  I,Wow what a crook that other guy was!,1,0,0,0,0,0,3,8,-0.226648837,0.04786294,0.39276883006095886,0.421525776,0.40084514021873474,0.45231378078460693
2477,That's great! Congratulations!,Congratulations! Is this your first child?,1,0,0,0,0,1,7,7,0.085985512,0.4372081458568573,0.48456209897994995,0.49503380060195923,0.25839710235595703,0.30358362197875977
2478,That's great! I hope you have a great time with it!,I'm so happy for you. Have you two thought of a name yet?,1,1,0,0,0,1,2,6,0.25824394822120667,0.46793317794799805,0.4945630431175232,0.49534812569618225,0.2309761643409729,0.23948636651039124
2479,Congrats! That's awesome!,Was it any fun?,1,0,0,0,0,1,1,6,-0.050969332,0.031157515943050385,0.47704750299453735,0.531550407,0.22025053203105927,0.527107835
2480,I bet you were so excited!,"Yes, I wish flying was a bit faster.",1,0,0,1,0,0,1,8,0.12874767184257507,-0.283112198,0.44033429,0.6057665944099426,0.24714654684066772,0.6208533048629761
2481,What did she do?,"Oh no, what did she do",0,0,0,0,1,0,6,8,-0.005550981,-0.093877554,0.5515092015266418,0.5089054107666016,0.5838170647621155,0.5302594900131226
2482,That's terrible. I hope she's okay.,"Oof, that can get messy.",1,0,0,0,0,0,2,1,-0.030346863,-0.147936463,0.5831515192985535,0.6167386174201965,0.30547788739204407,0.4731975495815277
2483,Congratulations!  What is the baby's name?,Congratulations! When is it due?,0,0,0,0,1,1,7,7,0.2838854491710663,0.1524255871772766,0.5115645527839661,0.4932756721973419,0.4078066945075989,0.34472066164016724
2484,Congratulations! I hope you have a great time!,Are you excited? Do you have a name in mind?,1,0,0,0,0,1,7,6,0.2849319577217102,0.071618661,0.49430251121520996,0.5145959854125977,0.20306555926799774,0.43735429644584656
2485,I love tubing!  Did you have fun?,Did you enjoy it?,0,0,0,0,1,1,6,6,-0.019409001,-0.066819921,0.43966996669769287,0.5395403504371643,0.506788969,0.535636306
2486,I bet you were so excited!,Amazing! did you go down rapids and do scary stuff?,1,0,0,0,0,1,1,6,0.12874767184257507,0.057487078,0.44033429,0.41133061051368713,0.24714654684066772,0.441613108
2487,"Oh wow, that's pretty cool.  Did you have fun?  Did you have fun?  Did you have fun at least?  Did you have fun at least?  Did you have",Emerged from a bathroom? Intiguing. What do you mean?,1,0,0,0,1,1,6,6,-0.027791113,0.027058452367782593,0.4298779368400574,0.543380618,0.49612823128700256,0.5702602863311768
2488,Oh no! I'm so sorry to hear that. I hope you find him!,"OH - I'm sorry to hear that, but it sounds like he had a bit of character about him",1,1,0,0,0,0,4,4,-0.202003747,0.14287474751472473,0.5172613859176636,0.476270854,0.22643205523490906,0.33017396926879883
2489,What did you do?,It must be true love!,0,0,0,0,1,0,6,1,-0.043326646,0.5771284103393555,0.5326240062713623,0.4778074324131012,0.5758318305015564,0.311608225
2490,Oh no! I hope you can find someone to replace her!,I feel like that sometimes - but people have usually seen worse.,1,0,0,1,0,0,3,8,-0.052585877,0.24684621393680573,0.5286475419998169,0.5806710124015808,0.32342687249183655,0.42576274275779724
2491,That's terrible. Did you get to go home and clean it up?,Oh no! I bet you were terrified! ,0,0,0,0,1,0,6,1,-0.07156159,0.055980965,0.5538849830627441,0.2654673755168915,0.5102477073669434,0.3577221632003784
2492,Did you call the police?,Were you guys angry or frustrated with each other?,0,0,0,0,1,1,6,6,0.015658657997846603,0.16309134662151337,0.5734029412269592,0.4464115798473358,0.6650193929672241,0.4548601508140564
2493,That's awesome! I hope he is a boy!,Must be such an exciting time for your family! ,1,1,0,0,0,0,2,1,0.12552331387996674,0.46026405692100525,0.4880688786506653,0.3732697069644928,0.2549237608909607,0.3455923795700073
2494,I bet it is! I hope you have a great time!,Be sure to get plenty of rest thought! Its easy to lose sleep in such a time.,1,0,0,0,0,0,2,2,0.2570086121559143,-0.049703486,0.4794802665710449,0.5339375734329224,0.20115190744400024,0.385189414
2495,Oh no! I'm so sorry to hear that. I hope you're doing better now.,"Oh, I am so sorry. Were you also close to them?",1,1,0,0,0,1,4,4,-0.208011776,-0.011129603,0.542424202,0.5276113152503967,0.21482431888580322,0.315613329
2496,Did you have a good time?,What a sad way to go. If only he could have gotten help.,0,0,0,0,1,0,6,8,0.14454348385334015,-0.196000457,0.4894939064979553,0.6135556101799011,0.48528599739074707,0.4417921006679535
2497,"Wow, that's pretty cool. What instrument was it?",Wow - hidden depths. Are you going?,1,0,0,0,1,1,6,6,-0.15899916,0.001823343,0.5681295394897461,0.5400755405426025,0.4088868796825409,0.4052291810512543
2498,Wow! That's awesome! I bet she's really proud of you.,Amazing. Just shows that you can't judge a book by it's cover,1,0,0,0,0,0,2,1,0.037195321172475815,0.14548596739768982,0.4852280020713806,0.5229202508926392,0.23783206939697266,0.4471699893474579
2499,That's scary! I hope you're okay!,"Oh my, did it happen to you recently?",1,0,0,0,0,1,2,6,-0.025781736,-0.048672199,0.5147221684455872,0.5194993615150452,0.1397683471441269,0.41327667236328125
2500,I would have been so scared!,That sounds terrifying! Must have been like a nightmare for you.,0,1,1,0,0,1,1,1,0.029970881,-0.152831316,0.42881467938423157,0.5327131152153015,0.25576120615005493,0.3270026445388794
2501,I'm glad you have a new home.,When did you move in?,1,0,0,0,0,1,4,6,0.065805174,0.10255813598632812,0.5846621990203857,0.5135210752487183,0.49906978011131287,0.4450030028820038
2502,That's great! I love swimming!,3!!! Amazing,1,0,0,0,0,0,1,1,0.047925249,0.053994533,0.35391736030578613,0.43238529562950134,0.23397883772850037,0.35618671774864197
2503,Did he get home?,Wow that's a tough schedule. Especially with a new baby.,0,0,0,0,1,0,6,1,-0.024398565,0.950150728,0.5405024886131287,0.41686445474624634,0.5463458895683289,0.2920963764190674
2504,I'm glad you got to change.,Why were they doing that?,1,0,0,0,0,1,4,6,0.035844959,-0.112658024,0.5599709153175354,0.54747951,0.4991512596607208,0.5816042423248291
2505,"Wow, that's pretty cool. What was the question?",Oh that's awesome! What was the teen asked to speak about? Are they nervous?,1,1,0,0,1,1,1,6,-0.016897172,0.076798312,0.5542131662368774,0.4311278164386749,0.48673588037490845,0.36381134390830994
2506,That's great! I'm glad he did well!,"When I was growing up I know that my youth leader made a huge impact on me, so it's really a great thing that you do working with kids. ",1,0,0,1,0,0,1,0,-0.213907361,0.34402796626091003,0.4844721555709839,0.4666192829608917,0.2853246033191681,0.2859196662902832
2507,What's wrong with you?,"try not to get so tense, that can harm your health",0,0,0,0,1,0,6,1,-0.040687494,-0.117885605,0.5335189700126648,0.3426935076713562,0.5957374572753906,0.5253851413726807
2508,i know what you mean,Take a deep breath and calm the discomfort... that helps,1,0,0,0,0,0,0,3,0.096155226,0.2528901696205139,0.3274992108345032,0.44819045066833496,0.3821437358856201,0.3310162425041199
2509,That sounds like a good time!,Cool. Pizza is my fav food. What movie you guys going to see?,1,0,0,0,0,1,1,6,0.11687077581882477,0.3171069622039795,0.4817551374435425,0.4064638614654541,0.27832335233688354,0.33845168352127075
2510,"Oh wow, I love that movie. I hope you have a great time!",I love that movie also. Have fun ,1,1,0,0,0,0,2,1,-0.109830245,-0.019845508,0.5249547958374023,0.4506366550922394,0.24934151768684387,0.35279715061187744
2511,What was the grade?,wow i am so proud of that,0,1,0,0,1,0,6,1,-0.043853894,-0.10984236,0.5461460947990417,0.39763307571411133,0.5931477546691895,0.23486776649951935
2512,thats great,was it expensive? any student loans?,1,0,0,0,0,1,1,6,0.094628103,-0.205463946,0.5084391832351685,0.34213510155677795,0.3706737458705902,0.3531770408153534
2513,What kind of job did you apply for?,Did they give you any reason for not giving you the job?,0,0,0,0,1,1,6,6,-0.103552848,0.007066399,0.5991098880767822,0.6635463237762451,0.42751339077949524,0.443994403
2514,Well that's good.,"Well, at least a candidate that deserved the job got it. ",0,0,0,0,0,0,1,8,0.009225048,-0.091546267,0.514945388,0.5717999339103699,0.5176340341567993,0.5760751366615295
2515,What happened?,I bet. I'm not a very confrontational person so I do everything I can to avoid places like that,0,0,0,1,1,0,6,1,-0.037414283,-0.211312711,0.5492891073226929,0.48622748255729675,0.5849945545196533,0.3050064146518707
2516,I'm glad you were able to avoid them.,You should bring it up to your boss at work for a security guard to accompany you next time!,1,0,0,0,0,0,8,5,0.18630023300647736,0.015864518,0.5892557501792908,0.5160713195800781,0.5530229806900024,0.33438244462013245
2517,Oh no! Did she get mad at you?,Did you offer to replace the broken baking dish that you accidently broke?,0,0,0,0,1,1,6,6,0.13991859555244446,-0.07387045,0.5452725291252136,0.5907803177833557,0.4706939458847046,0.5670936107635498
2518,I'm glad you were able to help her out.,"That sounds like a good friend, forgive and forget. She new you did not intend on breaking the baking dish.",1,1,0,0,0,0,8,1,-0.112214863,0.5283442735671997,0.5705023407936096,0.5094022750854492,0.40340864658355713,0.4850158393383026
2519,That's great! What kind of house is it?,That sounds good. Are you moving soon?,0,0,0,0,1,1,6,6,-0.037061788,0.016574151813983917,0.5093035697937012,0.5672873854637146,0.35909193754196167,0.513763428
2520,I hope you have a great time!,I hope you find something that you like and are happy with. Its really important to be happy with where you live.,1,1,0,0,0,0,2,2,0.17684665322303772,0.1341593861579895,0.49581560492515564,0.5146089792251587,0.24372448027133942,0.3709177076816559
2521,That's great! I hope you have a great time!,That is always a good feeling. Such a relief.,1,1,0,0,0,0,2,1,0.11755368113517761,-0.156386405,0.4923887550830841,0.5578548312187195,0.20973047614097595,0.35107797384262085
2522,I am glad you are getting the money back!,It was nice of you to step up and help out.,1,1,0,0,0,0,4,1,-0.04729972,-0.144386142,0.5031631588935852,0.5220765471458435,0.39672213792800903,0.44641199707984924
2523,Did you have a bad trip?,"Haha, I can relate to that. I did that too, and my friends took a wonderful photo of it. They like to stick it on our yearly Christmas cards to each other",0,1,0,1,1,0,6,0,0.028961021453142166,0.25922292470932007,0.48085132241249084,0.3881058692932129,0.5321024656295776,0.2325955629348755
2524,"Yeah, I know what you mean. I would have been so embarrassed!","You have to :) Everyone has bad moments and if you can't laugh at them, then they just eat you up!",1,0,1,0,0,0,0,1,0.081289619,0.5308853387832642,0.48880496621131897,0.33731991052627563,0.2948794960975647,0.2208368480205536
2525,Congrats! That's awesome!,How exciting! That is a great accomplishment.,1,1,0,0,0,0,1,6,-0.050969332,-0.126465067,0.47704750299453735,0.523860753,0.22025053203105927,0.4339751601219177
2526,That is great.  I bet he is excited!,I know how you feel. My oldest is in her sophomore year of college. ,1,1,0,1,0,0,2,0,-0.079797044,0.5781780481338501,0.45016247034072876,0.41410213708877563,0.45008036494255066,0.28243809938430786
2527,I hate when people do that!,did you talk to them politely or yell back?,0,0,1,0,0,1,0,6,-0.069157541,-0.043228447,0.46961143612861633,0.38365688920021057,0.3503841757774353,0.4394738972187042
2528,i would be so mad!,"what industry are you in, i find that a lot in retail and service",0,0,1,0,0,1,1,6,0.7838696241378784,0.005462728,0.3060523271560669,0.29283103346824646,0.13763822615146637,0.5191905498504639
2529,Why do you say that?,Why what is it that you want them to notice about you that they bypass. ,0,0,0,0,1,1,6,6,0.056088556,0.2773423492908478,0.4994393289089203,0.5115348696708679,0.6122532486915588,0.5794160962104797
2530,You should try and find a new one.,"I completely understand think of it as maybe they are not meant to be apart of your life, you will find some good friends just be patient. ",0,1,0,0,0,0,5,5,-0.058872998,0.4674064815044403,0.6124195456504822,0.48743584752082825,0.6345380544662476,0.395052969
2531,Oh yeah? What's your favorite part about it?,What is exciting to you about swimming?,0,0,0,0,1,1,6,6,-0.10479629,0.12123933434486389,0.5431440472602844,0.4789932072162628,0.4710427224636078,0.4705145061016083
2532,That is a good idea.,So you prefer a pool to an ocean?,0,0,0,0,0,1,1,6,-0.018450625,-0.054935127,0.5373150706291199,0.5576507449150085,0.5834972858428955,0.6454854011535645
2533,That's great! What kind of soup was it?,That is so sweet I love a caring husband has she gotten better?,1,1,0,0,1,1,6,6,0.10824520140886307,1.2927770614624023,0.5391249060630798,0.41227710247039795,0.3359089195728302,0.2199878990650177
2534,I am glad to hear that.,As you should a good husband is what keeps us women strong also good for you she is lucky to have you. ,1,1,0,0,0,0,1,8,-0.193803489,1.2132223844528198,0.5610405802726746,0.46794575452804565,0.5015199184417725,0.45990172028541565
2535,That's great! What's your favorite thing about your family?,I feel you! What do they do for you?,1,1,0,0,1,1,6,6,0.19525590538978577,0.056483931839466095,0.46167439222335815,0.448678583,0.2771845757961273,0.19889384508132935
2536,I'm glad you have such a great family!,Its rare to have that! I have it now too. It is great to know you have someone to rely on and trust!,1,1,0,1,0,0,1,1,0.3443286120891571,0.2793717086315155,0.5106568336486816,0.4022611975669861,0.2383348047733307,0.161709726
2537,What kind of party?,I bet that was a nice feeling,0,0,0,0,1,0,6,1,0.10078117251396179,0.025886155664920807,0.49161022901535034,0.5056241154670715,0.607995868,0.40950119495391846
2538,I bet you were,I bet you were,0,0,0,0,0,0,1,1,0.1174926683306694,0.1174926683306694,0.47400400042533875,0.47400400042533875,0.46711239218711853,0.46711239218711853
2539,Oh no! Did you get hurt?,Yikes! Was anything damaged? ,0,0,0,0,1,1,6,6,-0.021401756,-0.025185615,0.5063779950141907,0.4718996286392212,0.5403839349746704,0.5122232437133789
2540,That's terrible. I hope you are ok.,That's pretty scary. I'm glad there wasn't any damage and that you're okay.,1,1,0,0,0,0,3,1,-0.083578259,-0.21212396,0.5642243027687073,0.6057941317558289,0.3421340584754944,0.3730821907520294
2541,Wow! That's awesome!  What kind of dog was it?,"Wow, congratulations! That must have taken a lot of training and practice.",1,1,0,0,1,0,6,7,-0.381174475,0.18103227019309998,0.49259981513023376,0.5793042778968811,0.5185640454292297,0.4923030138015747
