Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,big5_p,mbti_intro_pearson,intro_p,mbti_t_pearson,t_p,,,,,,
2549,I bet that was scary. Did you have a good time?,What about the them park made you anxious?,1,0,0,0,1,1,6,6,0.076067165,-0.033101849,0.510947049,0.4928087592124939,0.46617797017097473,0.4806729257106781
2550,"Oh wow, that's so fun!",They can be really scary for people who do not like them.,1,0,0,0,0,0,1,1,-0.115286976,-0.350708395,0.4926837086677551,0.6167925596237183,0.2331579327583313,0.6032654047012329
2551,I can understand that. Did you confront him?,Why did your friend do that to you?,0,0,0,0,1,1,6,6,0.026897795498371124,0.022001866,0.5580224394798279,0.5375540852546692,0.4993973672389984,0.5100910663604736
2552,That's terrible. I hope he apologized to you.,"I am not sure I would be able to forgive someone of something like that, it is really rude behavior.",1,0,0,0,0,0,3,1,-0.060630426,0.013172529637813568,0.5826632380485535,0.6115350127220154,0.41234445571899414,0.5456085205078125
2553,Why do you have no friends?,I'm sorry to hear that. Have you tried joining clubs or hanging out with people from work?,0,1,0,0,1,1,6,4,-0.058049873,0.19457721710205078,0.5667703151702881,0.6031016707420349,0.6236007213592529,0.4598396420478821
2554,I'm sorry to hear that. Maybe you can find some online groups that meet people that you like.,I know how that is. ,1,1,0,0,0,0,5,0,0.14137300848960876,0.557243824,0.5743236541748047,0.4045088589191437,0.4292190670967102,0.4436827301979065
2555,Oh no! Did you confront her?,I understand how you'd feel that way. Do you trust her around other guys?,0,1,0,0,1,1,6,6,0.099967763,0.796522856,0.5382443070411682,0.48649609088897705,0.5138007402420044,0.409616619
2556,"It's ok, trust issues are the worst.",Ah. That can be tough in a relationship.,1,0,0,0,0,0,8,1,0.2042105495929718,1.1230998039245605,0.5356331467628479,0.5485102534294128,0.6077748537063599,0.44396284222602844
2557,What was it about?,"I understand. Horror movies freak me out, too. Did you watch the whole thing?",0,0,0,1,1,1,6,0,-0.06833759,-0.094332665,0.5525736212730408,0.552333653,0.5803354978561401,0.41311511397361755
2558,I understand. I can't imagine how scary it was.,I bet. I don't think I could sit through a whole one.,1,0,1,1,0,0,0,1,-0.174843073,-0.208018005,0.5652335286140442,0.5180420279502869,0.44476038217544556,0.44542163610458374
2559,I'm sorry to hear that. I'm sure he's been in a better place.,How long ago did that happen?,1,0,0,0,0,1,4,6,-0.147813544,-0.099568725,0.590775728,0.5822618007659912,0.3520749807357788,0.6251274347305298
2560,That's a long time. I'm sorry.,"I am so sorry to hear, if you need to talk to someone about it, I am here for you",1,1,0,0,0,0,4,4,0.006173879,0.1306871622800827,0.578657866,0.45567142963409424,0.4411199986934662,0.2904479503631592
2561,Oh no! Did you guys have a good relationship?,she must not have loved you,0,0,0,0,1,0,6,1,0.4781787097454071,0.11804284900426865,0.4376238286495209,0.37199512124061584,0.3331119120121002,0.42816802859306335
2562,I'm sorry to hear that. I hope you find peace soon,"people change over time, is she thinking of coming back?",1,0,0,0,0,1,4,6,-0.146954671,0.067206673,0.5814838409423828,0.3745010495185852,0.31510382890701294,0.4985893666744232
2563,That sounds like a fun time! I love going to the beach.,Was the weather good?,1,0,0,0,0,1,1,6,0.030786816030740738,-0.057074845,0.4174140691757202,0.5331352353096008,0.22469404339790344,0.6138322353363037
2564,That's good. Did you enjoy it?,"That is awesome, I am sure you can not wait to go back",1,1,0,0,1,0,6,1,0.017918966710567474,0.1239449679851532,0.5366637110710144,0.49140799045562744,0.5119800567626953,0.431903601
2565,I know that feeling. I hope you can find someone that can help you out.,Perhaps try telling the person how it makes you feel,1,0,0,0,0,0,0,5,0.011409986764192581,0.225569949,0.564939022,0.5269202589988708,0.32819831371307373,0.36672893166542053
2566,I know how you feel,Have confidence in yourself and be stern about it.,1,0,1,0,0,0,0,0,0.071609288,0.2193387895822525,0.45355355739593506,0.6032556891441345,0.3919636011123657,0.4263001084327698
2567,That's great! What did you guys eat?,That sounds nice. How often does this usually happen?,1,0,0,0,1,1,6,6,0.37468692660331726,-0.006791353,0.4752621054649353,0.582752526,0.26531994342803955,0.5026204586029053
2568,That's great. I hope you have a great dinner!,I hope this continues for you for a long time.,1,1,0,0,0,0,2,2,0.39635846,0.026261992752552032,0.5323787331581116,0.5916246771812439,0.2468075305223465,0.4333197772502899
2569,That's nice. Was it a party?,Was it for your birthday?,0,0,0,0,1,1,6,6,0.036905725,0.020445767790079117,0.5221347212791443,0.522644043,0.5022015571594238,0.5332857370376587
2570,What was the party about?,Did you guys get to eat the cake?,0,0,0,0,1,1,6,6,0.19899505376815796,0.2028569132089615,0.4643954336643219,0.4733074903488159,0.5700514316558838,0.46579915285110474
2571,Why are they so mean?,"its just the way the world is now, social media has ruined humanity",0,0,0,0,1,0,6,8,-0.085729599,-0.018609345,0.5388940572738647,0.4977571964263916,0.5225644111633301,0.6349501609802246
2572,"i agree, we need more people like you",it can't get any better than it already is now. ,1,1,0,0,0,0,0,1,0.614875317,0.027105764,0.30700480937957764,0.3277760148048401,0.340495765,0.2086782455444336
2573,Why do you feel that way?,Have you told them how you feel?,0,0,0,0,1,1,6,6,-0.018767878,0.13921770453453064,0.5207632184028625,0.5149608850479126,0.43782898783683777,0.3320769965648651
2574,I hope you find out how to feel.,Just sit them down and talk about the way they are treating you,1,0,0,0,0,0,3,5,-0.010221213,0.22383183240890503,0.5609429478645325,0.5059874057769775,0.378805012,0.4492594301700592
2575,Oh no! Did you take it to a vet?,That must have been so annoying. Hopefully you can just get a replacement.,0,1,0,0,1,0,6,3,-0.084645718,-0.23838523,0.5354477167129517,0.6157248616218567,0.523849607,0.49058565497398376
2576,I hope it works out for you.,I hope he doesnt do it again.,1,0,0,0,0,0,3,3,0.5547080636024475,-0.153220654,0.5587823987007141,0.48922330141067505,0.4092628061771393,0.7133896350860596
2577,That is so rude. Why did you have to do that?,"that is so annoying, some people just dont have morals",0,0,0,1,1,0,6,1,-0.067109227,0.060314543545246124,0.5411161184310913,0.40029263496398926,0.4209509491920471,0.6862169504165649
2578,"that is so rude, people should be more considerate of others",can you afford to move?,0,0,0,0,0,1,1,6,0.044704232,-0.167623982,0.37937015295028687,0.3747054934501648,0.4742923676967621,0.5162823796272278
2579,What's your problem with trusting people?,How does it get you into trouble?,0,0,0,0,1,1,6,6,-0.066399798,0.005168766,0.5456199049949646,0.5684197545051575,0.5898399353027344,0.6445314884185791
2580,That is not nice.,I'm sorry to hear that. I guess at least if helps you know you can trust in the future and who you can't.,0,1,0,0,0,0,1,4,-0.065684631,0.010599005967378616,0.5317904949188232,0.5428797006607056,0.6382311582565308,0.34276387095451355
2581,"Wow, that's a long time. I hope you have a great time!",so proud of yourself right?,1,0,0,0,0,1,2,6,0.4397314488887787,0.3838260769844055,0.5684593319892883,0.376616508,0.2952345013618469,0.22822842001914978
2582,"good luck, i hope you do well",you will be making more money,1,0,0,0,0,0,2,1,0.15078958868980408,-0.024011992,0.4588833451271057,0.37384772300720215,0.3618091940879822,0.5160197019577026
2583,Oh no! I hope it goes well!,"I hate going to the dentist, too. You just gotta go through with it.",1,0,0,1,0,0,2,0,-0.076172054,-0.030018702,0.5310230851173401,0.5492048859596252,0.31283968687057495,0.4502066671848297
2584,I am glad it does.,"By now, wish it was less painful, hu?",1,0,0,0,0,1,0,6,-0.169320688,0.043880291283130646,0.5508781671524048,0.6369948983192444,0.4907477796077728,0.4866158664226532
2585,That's great.  I bet he's a really good friend.,that's cool. I wish I had my dream job,1,1,0,1,0,0,2,1,0.28085750341415405,-0.052653924,0.6179375052452087,0.45538002252578735,0.42519569396972656,0.3229685425758362
2586,"I can do that, I am really proud of my friends and family.",My dream job is being born rich. Its too late for that,1,0,1,1,0,0,1,8,-0.033199623,0.042650077,0.5214396119117737,0.5403620600700378,0.4526160657405853,0.5226631164550781
2587,"hahaha you are right, I am a bit of a nerd",ick. ,0,0,0,0,0,0,0,8,0.34603598713874817,0.16615137457847595,0.2575899660587311,0.3721458911895752,0.41087570786476135,0.5536562204360962
2588,"Oh no, that is terrible. I hope you were able to cheer them up.",Whoa that is always exciting. Baseball can be boring at times.,1,0,0,0,0,0,1,1,-0.077011034,0.6851173639297485,0.5560265779495239,0.4654783010482788,0.4034236669540405,0.4002809226512909
2589,I agree. The best thing you can do is be happy.,I love sports. I am glad you got to experience that.,1,1,0,0,0,0,0,1,0.35606950521469116,0.053621087,0.5132657289505005,0.4946577847003937,0.42142555117607117,0.5561188459396362
2590,I'm sure you will. What kind of car is it?,Woot! That's great! Which brand are you thinking?,0,1,0,0,1,1,6,6,0.052297577261924744,0.1634014993906021,0.541752279,0.5541317462921143,0.5055813789367676,0.31910258531570435
2591,Toyota is good. I have a Honda Civic myself.,Toyota is a great choice,0,0,1,0,0,0,8,1,-0.09857662,-0.058055922,0.6419323682785034,0.5629381537437439,0.5190888047218323,0.5349248647689819
2592,"Wow, that's horrible.  Did you get out of there?",EW OMG Did you kill it?,1,0,0,0,1,1,6,6,-0.164931491,-0.072485387,0.6403008699417114,0.4140947759151459,0.5233279466629028,0.3403833508491516
2593,I would have been so scared!,EEK! Sounds frightening!,0,0,1,0,0,0,1,1,0.029970881,-0.052826703,0.42881467938423157,0.4984555244445801,0.25576120615005493,0.43562501668930054
2594,I bet she was very happy with it.,That was nice! What does Scottish cheese taste like?,0,0,0,0,0,1,1,6,0.054867946,0.11772055178880692,0.5445328950881958,0.520545483,0.522089958,0.3749905526638031
2595,"I'm sorry to hear that! I love the smell of cheddar, but it's so expensive.",Cheddar is one of my favorites. I live pretty close to Cabot Creamery and I love their sharp cheddar.,1,0,0,1,0,0,4,0,-0.086491764,0.089259245,0.5354334712028503,0.5325440764427185,0.23317532241344452,0.39729663729667664
2596,I've never had it.,It's located in a small farming town in Vermont. I went on a tour of their factory once and it was interesting to see the cheese being made.,0,0,1,1,0,0,8,8,-0.187451124,-0.017569467,0.5549895167350769,0.5951640009880066,0.5059788227081299,0.45804843306541443
2597,I would love to go there! I like the good ol'cheddar!,"You should definitely check to see, or stop by Cabot if you ever visit Vermont.",0,0,0,0,0,0,1,0,0.23572003841400146,-0.002223738,0.4579651951789856,0.5525324940681458,0.2455233633518219,0.46280911564826965
2598,That's sad. I hope he's doing okay.,"I'm sorry to hear that, that's very sad. Were you two close?",1,1,0,0,0,1,3,4,-0.146437421,0.031208556,0.5910995006561279,0.5524137616157532,0.3416115939617157,0.3263700306415558
2599,That's really hard to imagine. I hope you guys are able to work through this.,"That's a bummer, I'm sure he is looking out for you up above!",1,1,0,0,0,0,3,1,0.06268464,0.43220844864845276,0.5430792570114136,0.5114879608154297,0.3096733093261719,0.293739378
2600,Oh no! I hope you can make it out okay.,"Ah man, that's a buzz kill, are you still going to rough it out in the rain?",1,0,0,0,0,0,3,6,0.3462330996990204,0.1751970499753952,0.5199243426322937,0.4486561417579651,0.2757001519203186,0.4033815264701843
2601,That's too bad. I hope it stays that way.,"Ah dang, well there's always next weekend!",1,0,0,0,0,0,3,5,-0.161422208,0.1637646108865738,0.6091456413269043,0.4892033338546753,0.44559451937675476,0.25146976113319397
2602,That's unfortunate. Are you in a state where there are no family?,Did you have a good time visiting with them?,1,0,0,0,1,1,6,6,-0.05234576,0.10074253380298615,0.6133068203926086,0.5131381750106812,0.6051334142684937,0.4351324737071991
2603,I hope you guys had a good time.,What did you guys do?,1,0,0,0,0,1,2,6,0.16988053917884827,0.10799785703420639,0.5195271968841553,0.49005913734436035,0.3791780471801758,0.498381644
2604,Sounds like a great time!,That sounds fun.  Was the weather nice?,1,1,0,0,0,1,1,6,0.10506875067949295,0.083174884,0.4963528513908386,0.6594809889793396,0.30250462889671326,0.5849055051803589
2605,Sounds like you guys had a great time.,What sort of food did you eat?,1,0,0,0,0,1,1,6,0.24288198351860046,-0.064837813,0.515259326,0.5700662732124329,0.4197337329387665,0.5697671175003052
2606,It is really frustrating. It is a shame when people are so political.,"It is, but I think it was all along and people are just standing up for what they believe in more now.",1,0,1,1,0,0,1,8,-0.168637529,0.008377671,0.5362488627433777,0.5532198548316956,0.5171414613723755,0.5035752058029175
2607,I hope so too!,"Maybe, but I think the best we can hope for is tolerance.",1,0,0,0,0,0,2,5,0.044114854,-0.025444135,0.47108450531959534,0.5909913778305054,0.19652986526489258,0.5178691148757935
2608,That is so sad. I am sorry for your loss.,"I'm very sorry to hear that.  Losing anyone close to you, especially a parent would be very hard.  Are you close to other members of your family and were you able to help each other through it?",1,1,0,0,0,1,4,4,-0.228363723,0.21579444408416748,0.5162800550460815,0.7617498636245728,0.3149837255477905,0.2140170931816101
2609,I'm so sorry to hear that.  I hope you're doing alright.,I bet it has.  Keep sticking by with your family.  I'm sure you are all there for each other more than you know.,1,1,0,0,0,0,4,2,0.16634196043014526,0.7143887281417847,0.6935710310935974,0.5996720194816589,0.2648307979106903,0.30005478858947754
2610,I'm sorry to hear that. What did you do?,What did you do to feel that way?,1,0,0,0,1,1,4,6,-0.089094862,0.027844362,0.563089907,0.5314834713935852,0.45550864934921265,0.4377974271774292
2611,I'm sorry to hear that. I hope you guys can reconnect.,"I'm sorry to hear that, you could make it up to them by going to visit?",1,1,0,0,0,0,4,4,0.3004806935787201,0.41892632842063904,0.5481175780296326,0.5258195996284485,0.3136959969997406,0.42086490988731384
2612,"Oh nice, what band is it?",Cool! Who are you going to see?,0,0,0,0,1,1,6,6,-0.116468668,0.3573605716228485,0.48165518045425415,0.4817279577255249,0.4156222641468048,0.36598432064056396
2613,I do not. I will be in the UK in a few days.,"Of course! Grace is so talented! She was on America's Got Talent, right? I get all those reality talent shows confused.",0,0,1,0,0,1,8,6,-0.175881356,0.31006428599357605,0.46751877665519714,0.33303511142730713,0.576430082,0.1443355530500412
2614,That is pretty terrible.  What are the reasons?,"Wow, that sounds amazing!",0,1,0,0,1,0,6,1,0.16460061073303223,-0.1330809,0.6574826240539551,0.5346025824546814,0.5475451946258545,0.2762962579727173
2615,That is amazing! I bet you are so proud of her!,Great news then!,1,0,0,0,0,0,2,1,-0.108590662,0.067200288,0.39558643102645874,0.525409997,0.17627915740013123,0.42854180932044983
2616,That is great news!  What school did you attend?,How was that? Were you excited for some more quiet and for them to get back on a schedule? Or are you sad that it shows that they're getting older?,1,0,0,0,1,1,6,6,0.15147700905799866,0.17601393163204193,0.5396800637245178,0.522991955,0.4775373041629791,0.3437918722629547
2617,That is great. I hope they get better.,"Ah, that's interesting you say that. I thought you'd just be like everyone else, who say, ""Happy to nudge them out the door!"" You sound like a good parent",1,1,0,0,0,0,2,1,-0.089816213,0.34258127212524414,0.550868034,0.4984564781188965,0.4353601634502411,0.2894464433193207
2618,Oh wow! That sounds like fun! What kind of beach did you go on?,What beach were you heading too?,1,0,0,0,1,1,6,6,0.088859871,0.089469686,0.4127579629421234,0.4157804250717163,0.2961483299732208,0.4828621745109558
2619,That's awesome! I love going to the beach!,Who all went with you? That sound so fun.,1,1,0,0,0,1,1,6,0.036710776,0.13156379759311676,0.36448031663894653,0.47133129835128784,0.18152432143688202,0.30187761783599854
2620,That's cool. I bet you were so excited.,"That's awesome, have you ever tried surfing?",1,1,0,0,0,1,1,6,0.35672813653945923,0.009517301,0.5014587044715881,0.4796810448169708,0.2965482473373413,0.525380015
2621,"Wow, that's a lot of money!  I'm sorry.  I bet you were really excited.  Did you get a good ticket?",Did you win? LOL,1,0,0,0,1,1,4,6,0.065838039,0.079115853,0.6127768158912659,0.4997795820236206,0.4194118082523346,0.5032715797424316
2622,"Oh, well at least you got a chance to win!",Winning those huge jackpots is always a curse.  Go for a smaller win :),0,0,0,0,0,0,8,8,0.067707419,0.20676574110984802,0.4969262182712555,0.559533417,0.4255349338054657,0.6536082029342651
2623,Wow! Congratulations! That's awesome!,That is so exciting. A little extra cash can always help.,1,1,0,0,0,0,7,1,-0.062897205,-0.128490269,0.48706185817718506,0.5577495098114014,0.31705188751220703,0.34443193674087524
2624,I am sure it will!,"Yes, that would be a great surprise. It can also take a lot of stress off of you.",0,1,0,0,0,0,8,1,0.043711841106414795,0.1965758055448532,0.42372119426727295,0.6336596012115479,0.27728307247161865,0.5288833975791931
2625,That's great! What a great time to visit!,how was it,1,0,0,0,0,1,1,6,-0.044394679,-0.168077409,0.44751542806625366,0.4543606638908386,0.2537159025669098,0.4703119695186615
2626,that's great,thats cool,1,1,0,0,0,0,1,1,0.12327837944030762,0.050976027,0.4351491332054138,0.4873022139072418,0.3994201421737671,0.3745056986808777
2627,I know how that feels. I love family.  I can't imagine how you feel.,You should make a wheel you can spin to decide.  I did that once.,1,0,1,1,0,0,0,8,0.5629081130027771,0.41788607835769653,0.540807843,0.6124804019927979,0.2616865336894989,0.6883367300033569
2628,"I think you should go and make some friends, and maybe you can go to a restaurant and get some food?",Yes you put all the places on it and spin..,0,0,0,0,0,0,5,0,0.3346599042415619,0.4975127577781677,0.47959673404693604,0.7305698394775391,0.32357287406921387,0.7191876173019409
2629,I'm sure they will!,Put that on there too!,0,0,0,0,0,0,8,0,0.10125406831502914,0.016006224,0.4524100422859192,0.4361019730567932,0.23812395334243774,0.3749615550041199
2630,I love Friday.,Oh me too! Do you have a monday to Friday type job?,0,0,1,1,0,1,0,6,-0.120633185,0.1953212320804596,0.5108562111854553,0.4305039644241333,0.3630387485027313,0.1481453776359558
2631,I do not have a monday off! I work on Friday nights.,Oh that is a pretty good schedule. I am a teacher so I'm off right now. It's wonderful. ,0,0,1,1,0,0,8,1,-0.048327252,0.1771034598350525,0.40073832869529724,0.41839534044265747,0.1677345484495163,0.2554038465023041
2632,That is terrible.  What kind of fight are you talking about?,Maybe its time for a new friend.,1,0,0,0,1,0,6,5,0.1320524960756302,0.080791339,0.6127673387527466,0.5690445303916931,0.5416181087493896,0.5028822422027588
2633,I'm sorry to hear that.,ask him to stop being a jerk?,1,0,0,0,0,1,4,6,-0.198852807,-0.036169663,0.5827894806861877,0.41054868698120117,0.4387548565864563,0.5143496990203857
2634,I hope it works out for you!,"Oh dear, that must be difficult. Are there medications to take that will help?",1,1,0,0,0,1,3,6,0.47889748215675354,-0.174375713,0.51511097,0.5206172466278076,0.20910245180130005,0.43538063764572144
2635,I'm sure it will be fine.  I hope you get it sorted out and you can feel better.,"Oh, I'm really sorry. That is for sure a challenge. ",1,1,0,0,0,0,3,4,0.18119047582149506,0.37288686633110046,0.6872562170028687,0.45593810081481934,0.36934733390808105,0.34334200620651245
2636,I'm so sorry to hear that. I hope that it wasn't serious.,I'm glad you were safe. Tornados are not a fun thing to experience.,1,1,0,0,0,0,4,8,-0.139239058,-0.190214723,0.5795542597770691,0.552692711,0.3460817039012909,0.5518876314163208
2637,I'm glad you are safe!,Have you only had to deal with one?,1,0,0,0,0,1,1,6,-0.110162556,0.045957651,0.5277365446090698,0.594120204,0.22061991691589355,0.6020616888999939
2638,That is a nice gesture. What kind of band?,"Well, that's very nice. I'm sure you were looking forward to that shopping trip.",1,1,0,0,1,0,1,1,0.020055838,0.12513810396194458,0.5098165273666382,0.5972452163696289,0.43527325987815857,0.5371037721633911
2639,"Wow, that's awesome! I hope you guys have a great time!",That's was so thoughtful and sweet! Seems like you are a lucky wife!,1,1,0,0,0,0,2,1,0.44977596402168274,0.7828413248062134,0.5186291933059692,0.4034574329853058,0.19335690140724182,0.2695724368095398
2640,I love looking at my decorations too!,That is a lot of fun.  What is your favorite holiday to drive around in?,0,0,1,0,0,1,1,6,-0.099233836,-0.343612611,0.3878941237926483,0.5838813185691833,0.23736274242401123,0.5660136938095093
2641,That is always fun to look at and see what you can find in the decorations.   I hope you have a great time!,Im sorry it makes you miss your moms decor.  At least you have those memories to hang onto.,1,1,0,0,0,0,2,4,-0.562031746,0.037172414,0.43232178688049316,0.5535590052604675,0.4771581292152405,0.5190778970718384
2642,That's great!  What does she do for you?,That must be comforting!  It is good to have people in your life that are supportive.,1,1,0,0,1,0,6,1,0.2647216320037842,0.9019702672958374,0.4864285886287689,0.5126957297325134,0.28443801403045654,0.22444619238376617
2643,I know that feeling!  I'm glad you have a sister in law.  I hope she appreciates you being there for her.,Don't ever take her for granted!  Make sure she knows you are thankful!,1,1,0,0,0,0,0,6,0.867173433,0.340345174,0.5620837211608887,0.25742825865745544,0.20877686142921448,0.19117099046707153
2644,I hate that. Did you have fun?,"Oh, I'm sorry to hear that. Do you not live close to a beach?",0,1,0,0,1,1,6,4,0.22792495787143707,-0.039378099,0.5161838531494141,0.5442296862602234,0.48198357224464417,0.46068206429481506
2645,That's really rough. I hope you have a good time and have a great time.,That must suck not living close to a beach. Hopefully you get to go back real soon.,1,1,0,0,0,0,2,3,0.1289496123790741,0.065395154,0.5411420464515686,0.5424793362617493,0.3306322693824768,0.45378008484840393
2646,That's great. What type of work do you do?,"Hah, seems we both had some luck. Good for him!",1,0,0,0,1,0,6,8,0.19083847105503082,0.2578001618385315,0.578454852,0.5193349123001099,0.5249161720275879,0.3546408712863922
2647,"That's great, I bet you were so proud of him!",You guys should go out and celebrate! ,1,1,0,0,0,0,1,5,0.11476853489875793,0.4413411319255829,0.4748693108558655,0.2856111228466034,0.2676331102848053,0.2436143159866333
2648,"That's good, he is a good kid",Lucky! I would not trust anyone in my house!,1,0,0,1,0,0,1,8,0.17988473176956177,-0.105468005,0.47318339347839355,0.43398141860961914,0.4898167550563812,0.3692958652973175
2649,That's a good way to think about it. I'm glad you're ok!,I am happy for you! ,1,1,0,0,0,0,1,1,0.087698162,0.16908833384513855,0.5183053612709045,0.3628852963447571,0.2044265866279602,0.263782799
2650,What was the secret?,Oh no! That's my greatest fear that people will tell my secrets,0,0,0,1,1,0,6,0,-0.038571671,-0.016516402,0.5482581853866577,0.4985794126987457,0.6149327754974365,0.3221830725669861
2651,I hope you guys can find out what it was!,"Aw, perhaps she just slipped up? It does happen even to the best of us",1,0,0,0,0,0,3,5,0.13063174486160278,-0.01388222,0.5200757384300232,0.5392516851425171,0.33035948872566223,0.34551066160202026
2652,Oh no! What happened?,Oh that can be scary. I don't watch horror movies because I know that I'll do just that!,0,0,0,1,1,0,6,1,-0.069011167,-0.106683612,0.5515249371528625,0.42651471495628357,0.5200372934341431,0.33850863575935364
2653,That's good. I have a shadow too and it's so scary!,Well I'm glad you were ok! Sometimes it's not just a shadow,0,1,1,0,0,0,1,8,-0.089477912,0.2235965132713318,0.4608035087585449,0.4530097246170044,0.2311858832836151,0.2715998888015747
2654,Sounds like a good time.,That's the best kind of day.,1,0,0,0,0,0,1,1,0.09063182,0.11113036423921585,0.5443368554115295,0.5601717829704285,0.5282080173492432,0.5176903009414673
2655,I'm glad you had fun!,"Must have been so nice, what movie did you watch?",1,0,0,0,0,1,1,6,0.31573086977005005,-0.045860328,0.5087376236915588,0.5479591488838196,0.2757350206375122,0.5136871337890625
2656,Oh no! I'm so sorry to hear that! I hope he's okay!,"I am so sorry to hear about Riley, I know he was an important part of the family. How is everyone holding up after the news?",1,1,0,0,0,1,4,4,-0.148322448,-0.143751979,0.4788232445716858,0.5266256332397461,0.1882007122039795,0.15703730285167694
2657,I am so sorry to hear that. I hope you are doing better.,Yes that is true. You know there is peace in another place. He will always be remembered.,1,1,0,0,0,0,4,0,-0.232683688,-0.079992592,0.5580191016197205,0.5030043721199036,0.30335915088653564,0.42877933382987976
2658,That's too bad. Did she forgive you?,I can empathize with you there.  Do you think there might be another way to let her know? ,1,1,0,0,1,1,6,6,0.23681622743606567,0.086803474,0.5323835611343384,0.3129769563674927,0.48132067918777466,0.22090651094913483
2659,I think it is a good idea to let her know that she needs help.  I hope you guys can work it out.,"Well money is not everything, one day it will come out and then the timing will likely be worse.",1,0,0,0,0,0,3,8,0.4131002724170685,0.081098706,0.5895600914955139,0.5910754799842834,0.16981340944766998,0.7305409908294678
2660,I am sorry to hear that.  What is your diet?,Really!  Good for you!  Are you excited to start or nervous?,1,1,0,0,1,1,4,6,0.15676696598529816,0.16408400237560272,0.6095675230026245,0.4644361734390259,0.4824645221233368,0.28977295756340027
2661,I hope it works out for you!   I hope it works out for you!,"It's OK to be nervous, but don't let it stop you!  No risk, no reward!",1,1,0,0,0,0,2,8,0.4119926691055298,0.3694920539855957,0.27034538984298706,0.4393983483314514,0.17235440015792847,0.31874769926071167
2662,"I hate that, I have a coworker that does that and it's so frustrating!","That sucks, I work with people like that and it's just more work for other people",0,0,1,1,0,0,1,1,0.16392123699188232,0.10368821024894714,0.3925413489341736,0.5671512484550476,0.25174790620803833,0.4966113567352295
2663,Maybe you should tell her to stop doing that.,"That's horrible, you should tell the boss and get her fired",0,0,0,0,0,0,5,1,0.16476210951805115,0.12821385264396667,0.5474311113357544,0.5864700675010681,0.546608567,0.5843125581741333
2664,Oh no!  Did she have a good reason for doing that?,"I bet it was.  Death is never an easy thing to deal with, especially for a child.",0,0,0,0,1,0,6,1,0.053661887,0.099210531,0.6172031760215759,0.7162951231002808,0.5482538938522339,0.5268606543540955
2665,I am so sorry for your loss.  I bet you are devastated.,I hope she will be alright!  I remember how devastated I was when my last dog passed away and I was an adult.  A kids emotions seem to amplify everything! ,1,1,0,1,0,0,4,2,0.10497577488422394,0.3594382703304291,0.5464125275611877,0.045301724,0.252007395,0.17180736362934113
2666,That is awesome!  Did you win?,You are lucky!,1,1,0,0,1,0,6,8,-0.088331953,0.21962308883666992,0.48760947585105896,0.4477197229862213,0.48921963572502136,0.4280417561531067
2667,I am sure you will do well in life!,how much did you win?,1,0,0,0,0,1,6,6,0.10356226563453674,-0.069170296,0.4473707973957062,0.5078811645507812,0.31862881779670715,0.5657320022583008
2668,Nice! I bet you were really happy when you got the money!,I have never won that much. Congratulations,1,0,0,0,0,0,1,7,0.073924087,-0.034123398,0.4867805242538452,0.522892416,0.38422316312789917,0.5436234474182129
2669,Why? What happened?,Oh no! What happened?,0,0,0,0,1,1,6,6,-0.024530187,-0.069011167,0.5745789408683777,0.5515249371528625,0.6047825813293457,0.5200372934341431
2670,Oh no! Did you get in trouble?,"Oh geez, thats terrible!  Did they run from the scene?  Hopefully they left some information.  I was in a hit and run about 4 months after I bought my new car and I felt sick that it was already hit.",0,0,0,1,1,0,6,3,0.016858790069818497,-0.337929279,0.5430198311805725,0.6159648895263672,0.5557161569595337,0.4010513424873352
2671,That's terrible. How did she react?,Wow. Do think he had bad intentions?,1,0,0,0,1,1,6,6,-0.154848218,-0.107802063,0.5301632881164551,0.5201877355575562,0.47120845317840576,0.5172473192214966
2672,I can understand that. I would have been really upset if I were you.,I understand.,1,0,1,0,0,0,1,0,0.019378505647182465,-0.024650946,0.5227234959602356,0.5043516755104065,0.38636156916618347,0.5194305181503296
2673,Oh no! What did you do?,Oh man...I hate checking the mail..it could be something crappy,0,0,0,0,1,0,6,1,0.002467275,0.517661452,0.5444889664649963,0.6001603007316589,0.5324746370315552,0.5530673265457153
2674,Oh no!  Did you find it?,Oh god- Do you live in the country?,0,0,0,0,1,1,6,6,0.097227573,0.067280844,0.5646350979804993,0.45492663979530334,0.5862181186676025,0.5369949340820312
2675,"I am sorry, I hope it was not something bad. ","Then the person might be caught, do you have a camera? That is really crappy of someone! I have seen people put metal or wood pallets next to their mailboxes because of people doing stuff like this",1,0,0,1,0,1,4,6,0.1463674157857895,-0.091028392,0.5278482437133789,0.41305577754974365,0.5283733606338501,0.3728882968425751
2676,That's really cool. I wish I had a camera.,"It's a good idea to have one just in case. Murders, robberies etc happen even in small/nice towns. Just for your safety ",1,0,0,0,0,0,1,1,-0.173885673,-0.066864103,0.5627613663673401,0.607795775,0.34436270594596863,0.3297423720359802
2677,"Oh wow, that sounds amazing! I'm glad you had a great time!",That sounds nice.  Did you have a good time?,1,1,0,0,0,1,1,6,0.027805246,0.260407031,0.5289342403411865,0.6221737265586853,0.1743752658367157,0.5280653238296509
2678,Well that sucks.  I hope you guys have fun.,That is a shame.  At least she made a stopover!,1,1,0,0,0,0,2,8,0.2218037247657776,-0.293400496,0.5948508381843567,0.6133219599723816,0.5217170715332031,0.5217575430870056
