Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,mbti_intro_pearson,mbti_t_pearson
16.87,44.70,77.63,61.65,27.86,"PearsonRResult(statistic=0.20524367909489624, pvalue=3.960438056915336e-51)","PearsonRResult(statistic=0.11156961869919463, pvalue=4.884570850142005e-16)","PearsonRResult(statistic=0.17742601321806997, pvalue=1.8900694270973507e-38)"
id,generated,true,ER_g,ER_t,IP_g,IP_t,EX_g,EX_t,EI_g,EI_t,big5_g,big5_t,mbti_i_g,mbti_i_t,mbti_t_g,mbti_t_t
3382,That's amazing! I hope you have a great time and make lots of memories.,Nice. I hope you have a great time!,1,1,0,0,0,0,2,2,0.4266357123851776,0.2795906066894531,0.539878249168396,0.5384481549263,0.22284340858459473,0.26664188504219055
3383,That sounds great! Tell me more about your week.,That sounds like a relief.,1,1,0,0,1,0,1,1,0.13819818198680878,-0.07783672213554382,0.4952177405357361,0.5666337609291077,0.2068605124950409,0.440687358379364
3384,That sounds really frustrating. I'm sorry you have to deal with that.,"It seems like it's a lot of ruckus, I've visited friends who have your situation and I can only imagine. .",1,1,0,1,0,0,4,1,-0.18501359224319458,0.27111998200416565,0.5932953953742981,0.598197877407074,0.3261375427246094,0.537320613861084
3385,"I'm sorry to hear that, it must have been tough.",Glad you enjoyed that short period of peace. Maybe soon you will get new neighbors or you can get a better place.,1,1,0,0,0,0,4,5,-0.1366710364818573,0.093460313975811,0.5934696793556213,0.6044235825538635,0.4268411695957184,0.5628483295440674
3386,I'm here for you if you need any help finding a new place.,"Oh, good. I'm sure it will be an improvement from your current situation.",1,1,0,0,0,0,5,3,-0.034396372735500336,-0.10392794013023376,0.5392123460769653,0.6290387511253357,0.44675907492637634,0.6004000902175903
3387,"Oh no, that's happened to me before too. Don't worry about it, it's an easy mistake to make.",Omg i would have been so embarrassed! :O .,1,0,1,1,0,0,0,1,0.13443657755851746,0.2589719295501709,0.5535852909088135,0.20662599802017212,0.48276200890541077,0.2046908438205719
3388,I'm sorry that happened to you. It's good that you didn't have to go the whole day like that.,thats true imagine if you had! it takes a lot of talent tho to put your pants on inside out and still manage to button them. ha ha .,1,0,0,0,0,0,4,8,-0.13193762302398682,0.32997599244117737,0.5616567134857178,0.16595344245433807,0.38811275362968445,0.028433822095394135
3389,Why was it empty? Did you enjoy the emptiness?,"that is awesome, i hope that happens to me on my next trip, where where you going.",0,1,0,1,1,0,6,2,-0.12533335387706757,0.25138211250305176,0.580674409866333,0.47883471846580505,0.5687393546104431,0.453375905752182
3390,That sounds really scary. Did you feel safe?,well you are really lucky to have an empty airport.,1,0,0,0,1,0,6,8,-0.09602443873882294,-0.5120919942855835,0.5383123159408569,0.36560535430908203,0.4136918783187866,0.6138100624084473
3391,That's so exciting! What kind of dog do you have?,"I would go mad, were you away at college or in the service?",0,0,0,0,1,1,6,6,0.054081112146377563,0.20704969763755798,0.4839412569999695,0.526199221611023,0.27220046520233154,0.5920596122741699
3392,That's great! I'm sure your dog will be so happy to see you too.,"That is great, I am sure he misses you and will be so happy to see you. He will smell you coming and know your there even before you get in the door.",1,1,0,0,0,0,1,1,-0.07035437226295471,0.10821530222892761,0.5258981585502625,0.512706995010376,0.20122414827346802,0.2866378426551819
3393,That's not silly at all! Congrats to your little one. How was the experience?,That's not silly at all! I'm sure he'll love it.,1,1,0,0,1,0,7,1,0.24789001047611237,0.08834914863109589,0.518408477306366,0.4653397500514984,0.2795419692993164,0.2707741856575012
3394,I'm sure he'll have lots of stories to tell you. Can't wait to hear all about it!,"Yeah, he'll be all grown up before you know it!",1,0,0,0,0,0,1,1,0.1187075600028038,0.2580898404121399,0.5399510860443115,0.4900067448616028,0.2935049533843994,0.3338211178779602
3395,I'm sure it will be a beautiful day! How is the planning going?,Did it turn out how you expected it.,1,0,0,0,1,1,6,6,0.24074546992778778,0.04703349992632866,0.5135072469711304,0.5662803649902344,0.18004730343818665,0.6451531648635864
3396,That's wonderful to hear! I'm so happy for you both. Can you tell me more about it?,I'm glad to hear... Weddings can be stressful.,1,1,0,0,1,0,1,1,-0.016971617937088013,1.3240183591842651,0.5270850658416748,0.47148507833480835,0.16699755191802979,0.3525516390800476
3397,That's frustrating. Maybe you could talk to your neighbor and ask her to clean up after her dog.,Maybe put the poop back on your neighbors yard?,0,0,0,0,0,0,5,5,0.13551998138427734,-0.09656603634357452,0.7137337327003479,0.5542793273925781,0.5595920085906982,0.5722736120223999
3398,Just make sure to wear gloves!,Its the only way to get them to learn.,0,0,0,0,0,0,8,8,-0.061903029680252075,-0.12714779376983643,0.4338095784187317,0.5215462446212769,0.37478357553482056,0.6637284755706787
3399,Congratulations! That's a great accomplishment. What kind of church does he work at?,"That's wonderful, it's always good when hard work pays off like that!",1,1,0,0,1,0,7,1,0.0170169398188591,0.06008414551615715,0.5680328011512756,0.5562043190002441,0.32458826899528503,0.37290483713150024
3400,Congratulations to your husband! That's a great accomplishment and I'm happy for both of you.,I bet so that sounds nice.,1,0,0,0,0,0,7,1,1.3549690246582031,0.017469674348831177,0.4752221405506134,0.48701903223991394,0.1296253800392151,0.44102662801742554
3401,Oh no! That's frustrating. Do you need any help cleaning it up?,"Oh wow, that sounds like it was a big mess.",1,1,0,0,1,0,6,1,-0.18454128503799438,-0.19976717233657837,0.5503933429718018,0.5633686184883118,0.41182103753089905,0.43761059641838074
3402,That sounds frustrating. Do you need any help cleaning up? Maybe you can give your dog a treat to distract her while you clean up.,"I hope she didn't eat too much of it, it might make her sick.",0,0,0,0,1,0,5,1,-0.11467084288597107,-0.09863245487213135,0.6375159621238708,0.6258228421211243,0.43296852707862854,0.5315578579902649
3403,That sounds great! Do you want to go there together sometime?,Oh yeah? Did you go give it a try?,1,0,0,0,0,1,6,6,0.3432835638523102,0.07614095509052277,0.44265905022621155,0.5362425446510315,0.20644378662109375,0.5137743949890137
3404,I'm sorry to hear that. Maybe we can try a different place next time.,That's a shame. I hate it when a place doesn't live up to the hype.,1,0,0,0,0,0,4,1,0.07982403039932251,-0.13827043771743774,0.5724385380744934,0.6045806407928467,0.41842612624168396,0.46556541323661804
3405,It can be tough when you don't share the same beliefs as your colleagues. Have you considered finding a job where you feel more comfortable?,That can be a bit uncomfortable for sure. Did you try and avoid conversations.,0,0,0,0,1,1,6,8,0.19019046425819397,0.4014500379562378,0.6715503334999084,0.5767384767532349,0.5371683835983276,0.4725112020969391
3406,"It's important to stand up for your beliefs, but also to take care of yourself.",If it gets to be too much be sure to walk away.,0,0,0,0,0,0,8,0,0.14639058709144592,0.19266532361507416,0.6300033926963806,0.5632868409156799,0.5218439102172852,0.5588017702102661
3407,That's amazing! He must be really strong. Do you need any help putting the lumber away?,He must be really strong!,1,0,0,0,1,0,6,1,-0.0002828240394592285,0.049863189458847046,0.543219268321991,0.48004505038261414,0.4492379128932953,0.412628173828125
3408,That's great to hear! It's always nice to be attracted to your partner.,"Sure,  I strong men is very attractive! You must be proud of him!",1,1,0,0,0,0,1,1,1.7653042078018188,0.5041546821594238,0.3908160626888275,0.3905066251754761,0.22820967435836792,0.411730021238327
3409,"I'm sorry for your loss. Maybe you could consider adopting a new pet? It won't replace your old dog, but it could help you heal and give you new memories to cherish.",That is hard thing to go through. I hope you are feeling better about it now.,1,1,0,0,0,0,5,3,-0.002925679087638855,-0.07093383371829987,0.6213600039482117,0.57634437084198,0.3348901867866516,0.3439890146255493
3410,"I'm here for you if you ever need to talk about it. Losing a pet is never easy, but I'm glad you're feeling better.",I bet. Losing a pet is much like losing a loved one. It gets better but still hurts sometime.,1,0,0,0,0,0,8,2,0.04415584355592728,-0.18371614813804626,0.5790819525718689,0.5650284886360168,0.278447687625885,0.37434935569763184
3411,I'm sorry to hear that. Maybe you can plan a trip to visit him instead? Or we can help you look for a new job.,"Aw, that sucks. But at least he got a job, right?",1,0,0,0,0,1,5,6,0.37008920311927795,-0.04591663181781769,0.5954551100730896,0.5827462077140808,0.4147944748401642,0.4375465214252472
3412,"I'm sorry to hear that, but I'm glad he got the job he wanted. Maybe you can plan a visit soon.","Well, hopefully he can schedule another time to come visit you.",1,1,0,0,0,0,4,3,0.2465842217206955,0.34337013959884644,0.604469358921051,0.5776310563087463,0.44481924176216125,0.49174174666404724
3413,I'm so sorry for your loss. I'm here for you if you need anything.,Oh my. That is very unfortunate.,1,1,0,0,0,0,4,4,-0.10194618999958038,-0.30023255944252014,0.5012640357017517,0.558269202709198,0.2322973608970642,0.4675799310207367
3414,I'm so sorry for your loss. It's understandable to still feel that way.,I know that feeling. Im sure she is looking down on you all.,1,1,0,0,0,0,4,0,-0.17544791102409363,0.17933247983455658,0.5209461450576782,0.5031222701072693,0.26448875665664673,0.605966329574585
3415,I'm so glad you found her. Do you need any help taking her home?,"That must have been a little bit of a roller coaster. That's kind of why I'm not wild about cats, is because they're so independent, and the outside cats can just go hang out somewhere for days and not have a care in the world about you. But I guess that suits some people.",1,0,0,1,1,0,6,1,-0.037770867347717285,-0.10757505893707275,0.511323094367981,0.749112069606781,0.32014280557632446,0.302269846200943
3416,I'm so sorry to hear that. Losing a pet is never easy.,Oh man.. so that was REALLY a roller coaster then. I'm so sorry.. I hope you're not overwhelming yourself with guilt about it. It sounds like something you could not have any control over.,1,1,0,0,0,0,4,4,-0.1547659933567047,0.32645657658576965,0.5733606219291687,0.3972335457801819,0.3029051721096039,0.38410043716430664
3417,Maybe you could try some physical therapy to help with your hip? Or start with some light exercises to get back in shape. Don't give up on something you love!,"My nephew is getting into golf! It seems like a cool enough sport, albeit a little expensive. I hope you're able to get back to playing again. I've taken up running and swimming, and it's interesting how much those physical activities relieve stress in our day.",1,1,0,1,0,0,5,1,0.34172672033309937,0.33580806851387024,0.5393945574760437,0.6091181635856628,0.32344910502433777,0.21176788210868835
3418,"I'm glad you're doing physical therapy, that's a great step towards getting back to playing golf. Keep at it, and I'm sure you'll be back on the course in no time!","Well, often people just give up and relegate themselves to just sitting in a chair and watching TV. Even if you have to force yourself, at least you are forcing yourself. At some point hopefully you will see progress and feel it getting easier. Once that happens, motivation starts to become real easy to get.",1,0,0,1,0,0,1,3,0.1173933893442154,-0.06333467364311218,0.6434205174446106,0.7123098969459534,0.29108041524887085,0.45857152342796326
3419,It sounds like an amazing experience. What made you want to try it?,"I've never been skydiving myself. I hear that it's a great experience, but I'm not sure if I have the bravery for it.",1,0,0,1,1,0,6,8,0.18756434321403503,-0.3610457479953766,0.557934045791626,0.5844817161560059,0.3717226982116699,0.40571025013923645
3420,That's really sweet. I'm glad you had a good time and that your mother is doing well.,Oh wow. Is it something that you would do again?,1,0,0,0,0,1,1,6,-0.05199234187602997,0.0032469704747200012,0.5705011487007141,0.5108690857887268,0.36694008111953735,0.457089900970459
3421,That's great to hear! I'm happy for you. What's the first thing you're going to watch on it?,"Sounds like fund, you must be excited!",1,1,0,0,1,0,1,1,-0.13784179091453552,-0.1659301221370697,0.5040411949157715,0.497331440448761,0.3034098744392395,0.6034042239189148
3422,That's great to hear! Have you seen any good movies lately?,"I think I will need to do that, my TV is an oldy.  I am sure you will have a great time.",1,1,0,1,1,0,6,5,-0.1615162491798401,0.307306706905365,0.4996160864830017,0.6174119710922241,0.3217928409576416,0.5670409202575684
3423,Oh no! That's terrible. Did you get rid of it?,That sounds horrible. I would not have been able to sleep after that.,0,0,0,1,1,0,6,1,-0.15701094269752502,-0.2569054365158081,0.5712915062904358,0.5997993350028992,0.4901388883590698,0.4705238342285156
3424,That must have been so scary for you. I'm glad it was just a bug. Do you need anything?,How terrifying. I hope you were able to find and kill it.,1,1,0,0,1,0,6,8,-0.23002740740776062,-0.2307756543159485,0.5678156614303589,0.6300656795501709,0.362259179353714,0.5282713770866394
3425,You got this! Just take a deep breath and remember that you're prepared.,"Well, it's okay to be a bit nervous. Interviewers will understand that. You only have to halfway reign in it in and you'll hit that happy medium that's good for a workplace interview. Where are you applying to?",1,1,0,0,0,1,0,6,0.22857165336608887,0.3160373866558075,0.501257598400116,0.5491910576820374,0.3265017867088318,0.35430029034614563
3426,That sounds great. I hope you get it.,I bet you have a good shot at it! Good luck.,1,1,0,0,0,0,1,7,0.04910258948802948,0.05152498185634613,0.5654798150062561,0.5119686722755432,0.38826972246170044,0.400846928358078
3427,That's so cool! I had a dream about my high school friends too. It's amazing how much memories can make us smile. Do you want to talk about it?,Did you tell anyone about the dream?,1,0,1,0,0,1,1,6,0.29293644428253174,-0.13066215813159943,0.4354100525379181,0.5671576857566833,0.16573989391326904,0.3203192353248596
3428,Maybe you should reach out to your friend and catch up. It could be a great way to reconnect and reminisce about old times.,You should call your best friend on the telephone!,0,0,0,0,0,0,5,5,0.4823804199695587,0.17361542582511902,0.5575688481330872,0.45640039443969727,0.3641022741794586,0.2554050087928772
3429,That's great! I hope she responds soon.,That is sure to make you feel the nostalgic?,1,0,0,0,0,1,2,6,0.0748712420463562,0.09073485434055328,0.5142255425453186,0.5189889669418335,0.2647775709629059,0.4567625820636749
3430,That's so sweet of her! What kind of puppy is it?,oh that sounds like fun.,1,1,0,0,1,0,6,1,-0.125295028090477,0.06407630443572998,0.5020144581794739,0.45993316173553467,0.2664945423603058,0.265327125787735
3431,What kind of puppy is it?,sounds like a wonderful day!,0,1,0,0,1,0,6,1,0.02477419376373291,0.26157036423683167,0.5487431883811951,0.46782708168029785,0.5950415134429932,0.13378861546516418
3432,That's a bummer. Have you tried looking for a similar dress? Maybe you can find something just as nice for a better price.,Oh My!! What are you going to do? I would buy it anyway. .,1,0,0,0,1,1,5,6,0.016036082059144974,0.12599855661392212,0.5750965476036072,0.4832319915294647,0.31080225110054016,0.3506372570991516
3433,That's a tough situation. Maybe you can try to negotiate with the seller on Ebay to see if they can lower the price for you. I hope you can get the dress you want!,Well thats unfortunate. Hopefully you will be able to buy it soon. .,1,1,0,0,0,0,5,3,-0.04601655900478363,-0.017748653888702393,0.5329328775405884,0.6231064200401306,0.172794371843338,0.6506798267364502
3434,"Don't worry, we all have moments of weakness. Maybe try some fruit or a walk to take your mind off it?",It happens to the best of us. It would be great if they did not make us gain weight.,1,0,0,0,0,0,5,1,0.09959394484758377,0.057930611073970795,0.5725895762443542,0.5711939334869385,0.38304561376571655,0.576055109500885
3435,Don't be too hard on yourself. We all have moments of weakness.,"Well you have to live a little every now and then. I'm sure it was worth it, haha.",1,0,0,0,0,0,6,8,0.23519489169120789,0.03259720653295517,0.5236161351203918,0.5051988959312439,0.43119916319847107,0.22217711806297302
3436,"I'm sorry to hear that, is there anything I can do to help? How is he feeling now?","Oh no, poor baby.",1,0,0,0,1,0,4,1,0.11744286119937897,-0.12475608289241791,0.5810412764549255,0.5520766973495483,0.32360124588012695,0.5288456678390503
3437,"Let me know if you need anything, I'm here for you.",Yes cuddles will help.,1,0,0,0,0,0,0,0,0.13632282614707947,0.5170230865478516,0.5152374505996704,0.4782736897468567,0.41307029128074646,0.3721395432949066
3438,That sounds amazing! What kind of dance did you guys specialize in?,That sounds really fun. Can you still remember some of the routines?,0,1,0,0,1,1,6,6,0.33073922991752625,0.03901547193527222,0.4473388195037842,0.5453413128852844,0.25383469462394714,0.4119017422199249
3439,That sounds like an amazing experience. Have you thought about reaching out to them on social media?,Yea that is a long time. You should reach out to some and see if they are on social media.,1,0,0,0,1,0,6,5,0.2197178155183792,0.05159180611371994,0.5468465685844421,0.5082551836967468,0.30647221207618713,0.3465398848056793
3440,That sounds like a lot of fun. Have you ever been to the Ryder Cup before?,"I'm fascinated by how people can watch golf, I always found it really boring, but if you enjoy it then great!",0,0,0,1,1,0,6,8,-0.0132564976811409,-0.13027673959732056,0.4497538208961487,0.5437659025192261,0.3892538249492645,0.4121033251285553
3441,"That's true, I've never played golf before. Maybe I should give it a try sometime.","Oh that totally changes things I guess, makes sense.",0,0,0,0,0,0,5,1,-0.1034649908542633,-0.07909736037254333,0.6505030989646912,0.5372872948646545,0.46636494994163513,0.43926092982292175
3442,I'm sorry to hear that. Have you talked to her about it?,"Aw that's terrible, at least you were able to comfort her?",1,1,0,0,1,0,4,6,0.030229613184928894,0.008582696318626404,0.546638011932373,0.49143314361572266,0.3831145763397217,0.31156814098358154
3443,"I'm sorry that happened, it's great that you were able to comfort her. Maybe it's best to let it go and focus on the positive moments from the event.",I'm sure you were! Those people deserved some confrontation for sure.,1,1,0,0,0,0,4,8,-0.108591228723526,0.08514772355556488,0.5578559041023254,0.4694977402687073,0.3225187659263611,0.2883910536766052
3444,"Oh my goodness, are you okay? Do you need any help getting rid of them?",Oh my god! what did you do? did you tell anyone?,1,0,0,0,1,1,6,6,-0.005450919270515442,0.11601461470127106,0.545712947845459,0.43594616651535034,0.42947277426719666,0.2526394724845886
3445,That must have been scary. Are you okay?,LOLOLOL the cops probably had a good laugh about that.,1,0,0,0,1,0,6,8,-0.004737839102745056,0.06281829625368118,0.5315018892288208,0.3326711058616638,0.43853479623794556,0.5271761417388916
3446,I understand how you feel. Have you considered calling the police?,Me too!!! ii never could understand what drives people to be so mean to such innocent creatures. .,1,0,0,1,1,0,6,0,-0.07919773459434509,1.001985788345337,0.5880078673362732,0.1886938512325287,0.4631403386592865,0.10112787038087845
3447,I completely understand where you're coming from.,Really!! I would go even further and give them the electric chair. I have no tolerance for those types of people. .,1,0,0,1,0,0,0,0,-0.02516365796327591,0.19722864031791687,0.4843156635761261,0.3637351095676422,0.42095664143562317,0.28860270977020264
3448,That sounds really scary. Do you want me to come over and check it out with you?,"Oh, I hate it when that happens. Did you find out what it was?",1,0,0,0,1,1,6,6,0.06569144129753113,-0.10657763481140137,0.5291811227798462,0.5909841656684875,0.4010755121707916,0.4612564146518707
3449,I'm glad it was just a raccoon. You might want to invest in a better trash can to keep them out.,I'm glad it wasn't something dangerous. That would be a terrifying experience.,1,1,0,0,0,0,5,8,-0.4192832410335541,-0.2320093810558319,0.6376492381095886,0.6063191294670105,0.6001763343811035,0.46282604336738586
3450,"That's great that you have faith in your friend. I hope he repays you soon. If you need any help, I'm here for you.","You do? thats good, friends can be terrible people to lend too.",1,1,0,0,0,0,2,6,0.1752341389656067,0.23856699466705322,0.5809493660926819,0.5083605051040649,0.3062218427658081,0.6294047832489014
3451,It's great that you were able to help your friend out. Just make sure to communicate with him about the repayment plan to avoid any misunderstandings.,I bet he pays you in full.,1,0,0,0,0,0,8,2,0.5066149234771729,0.08414338529109955,0.5795833468437195,0.5338669419288635,0.4740178883075714,0.5803545713424683
3452,That sounds like an adventure! I'm glad it turned out okay.,I bet that was scary. Did he surprise you with something?,1,0,0,0,0,1,1,6,0.12153684347867966,0.06471168994903564,0.5496370196342468,0.536863386631012,0.3132975697517395,0.4711979925632477
3453,That's so sweet of him! I'm glad it turned out to be a nice surprise.,Ahhh. How nice. You are lucky to have such a thoughtful husband. .,1,1,0,0,0,0,1,1,0.10460840910673141,1.2337009906768799,0.508003830909729,0.6092211604118347,0.19655781984329224,0.4432148039340973
3454,That sounds really creepy. Did you find out what it was?,Does it look like a space ship?,0,0,0,0,1,1,6,6,-0.12000685930252075,-0.21364527940750122,0.5557729601860046,0.5316131114959717,0.47642138600349426,0.6440795660018921
3455,That sounds scary. Do you think it's just someone playing with a drone or something more serious?,I have never seen a drone flying around here. Even in the day time.,0,0,0,1,1,0,6,8,-0.1880377233028412,-0.39846616983413696,0.5570140480995178,0.6015194058418274,0.503390371799469,0.6437140703201294
3456,Maybe you can talk to her about it and set some boundaries. She sounds like a great friend otherwise.,What does she do?,1,0,0,0,0,1,5,6,0.34385454654693604,0.04026933014392853,0.49975156784057617,0.5658495426177979,0.2661077082157135,0.574376106262207
3457,Maybe you can tell her that you prefer to keep some things private.,"Wow, I would just tell her its private. Sounds annoying.",0,0,0,0,0,0,5,1,0.8873552083969116,0.14975839853286743,0.5721348524093628,0.4963366985321045,0.5421139001846313,0.46208563446998596
3458,I'm so sorry for your loss. Have you considered adopting a new pet? It might help you cope with the loss.,"Aw I understand that, I have gone through that myself and it's very hard. When did this happen? .",1,1,0,1,1,1,4,0,-0.0929897278547287,0.1618344783782959,0.57388836145401,0.4664667844772339,0.3557767868041992,0.32285377383232117
3459,"I'm so sorry to hear that. If you ever need someone to talk to, I'm here for you.",Oh no I'm very sorry. What kind of pet? .,1,1,0,0,0,1,4,4,0.039216138422489166,-0.0717463493347168,0.5177533626556396,0.5461997389793396,0.200543612241745,0.5609694719314575
3460,I'm so sorry to hear that. I can only imagine how worried you must be. Is there anything I can do to help?,"Oh no, have you been able to calm yourself down?",1,0,0,0,1,1,4,6,-0.17679321765899658,0.013145558536052704,0.5740670561790466,0.5052058696746826,0.27759918570518494,0.44866088032722473
3461,"I'm so glad to hear that everything turned out okay. It's understandable to worry, especially when it comes to family.","I can understand that, I think I would be a mess too.",1,1,0,1,0,0,1,1,-0.015887364745140076,-0.01289137452840805,0.5634117722511292,0.5280268788337708,0.2614126205444336,0.41124555468559265
3462,That's terrible. Can I help you find a new hotel?,"That does not sound plpeasant at all, maybe they should relocate those who are staying there.",1,0,0,0,1,0,6,5,0.17346398532390594,0.1636563241481781,0.49394991993904114,0.5880566835403442,0.4703797698020935,0.7213455438613892
3463,I'm so sorry that happened to you. Let me know if there's anything I can do to help.,Hopefully no one was injured at all from the accident?,1,0,0,0,0,1,4,6,-0.14681527018547058,-0.2314475178718567,0.5501564145088196,0.591785728931427,0.2883338928222656,0.5292065143585205
3464,That's great! It's always better to be safe than sorry.,"I bet you are, that's some pretty good foresight right there! Did you have to use it this past winter?",1,1,0,0,0,1,1,6,0.03594136983156204,0.07056164741516113,0.4994695782661438,0.4613584280014038,0.29931387305259705,0.35363516211509705
3465,I'm glad you were prepared and made it home safely. That must have been scary.,"How satisfying must it be to have something like that ready to go in case of emergency, and then to actually get to use it? I'm pretty jealous, and proud in a vicarious kind of way.",1,0,0,0,0,0,1,6,-0.18842259049415588,0.13414208590984344,0.5882898569107056,0.6713128685951233,0.4574187695980072,0.4443500339984894
3466,You can do it! Let me know if you need any help.,Well good luck with that!,1,0,0,0,0,0,5,7,0.1200915277004242,0.06061617285013199,0.4545915722846985,0.4425164461135864,0.38481780886650085,0.33098262548446655
3467,"If you need any help, let me know.",What are you studying?,1,0,0,0,0,1,5,6,-0.028860419988632202,-0.0885855108499527,0.5866919159889221,0.5164955854415894,0.5235254764556885,0.5517215728759766
3468,"It's okay to be scared, but I bet you would have had a great time if you rode it! Maybe we can try it together next time.",Do roller coasters scare you.,1,0,0,0,0,1,8,6,0.24478527903556824,-0.20056042075157166,0.5410649180412292,0.5354113578796387,0.3659486770629883,0.6122555732727051
3469,I understand how you feel. Maybe we can start with some smaller rides and work our way up.,I used to be afriad of heights too.,1,0,0,1,0,0,5,8,0.2126920223236084,-0.1847507357597351,0.5453387498855591,0.5773237347602844,0.38402801752090454,0.4801304340362549
3470,"That's tough, but maybe you can plan a fun activity for when you're done with work. I'm here if you need to talk.",That's a bummer. Maybe next time you can join them.,1,1,0,0,0,0,5,5,0.419895201921463,0.05834152549505234,0.6074084639549255,0.5706173777580261,0.451602965593338,0.45097121596336365
3471,Maybe you can try some new activities or hobbies that you've been wanting to do. I'm here if you need any suggestions or company.,Sound like a Netflix weekend then. Hope you got a lot of work done.,1,1,0,0,0,1,5,2,0.28884953260421753,0.0001728534698486328,0.6218199729919434,0.5988729596138,0.520979642868042,0.45712631940841675
3472,I'm so sorry for your loss. Losing a pet can be incredibly difficult. Would you like to talk about your dog and share some memories?,"Goodness, you're right about that. Plus a pet is the only thing to show unconditional and neverending love for you.",1,1,0,0,1,0,4,0,-0.0657205879688263,0.651813268661499,0.5351728796958923,0.5745715498924255,0.2877436876296997,0.3177356719970703
3473,I'm so sorry for your loss. Losing a pet can be incredibly difficult. Would you like to talk about Louie and share some of your favorite memories with me?,"I'm so very sorry for your loss, I can only imagine that pain. I had to put my girl down 3 years ago and I promise that it does get easier.",1,1,0,1,1,0,4,4,-0.1431780457496643,0.33371636271476746,0.5384513139724731,0.464805543422699,0.2540794014930725,0.22567270696163177
3474,I know how you feel. Waiting for something exciting can be tough. But I'm sure it was worth it in the end!,"It's the worst waiting for vacations! You want the time before to go fast but then it to go slow during. Never works out that way, unfortunately.",1,0,0,1,0,0,0,8,0.7575633525848389,-0.16557486355304718,0.4996589422225952,0.4795442223548889,0.23246559500694275,0.2539687156677246
3475,"Haha, I'm glad you had a great time!",That's great! I'm glad you had a good time. I've never been on a cruise before but it sounds like I need to try one out!,1,1,0,0,0,0,1,1,0.23982755839824677,0.29645922780036926,0.5072898864746094,0.44647830724716187,0.23413866758346558,0.18464532494544983
3476,"I'm so sorry to hear that. It must have been a difficult time for you. But look at her now, she's come so far! You should be proud of her and yourself for never giving up.",And how is she doing now.,1,0,0,0,0,1,4,6,0.20352734625339508,-0.1160716563463211,0.5009165406227112,0.5262711644172668,0.1998203992843628,0.5046042799949646
3477,That's amazing! You must be so proud of her. Keep encouraging her to do her best.,That is awesome.  Sometimes a second opinion is all you need.,1,1,0,0,0,0,1,1,0.08278219401836395,0.4917079210281372,0.44150421023368835,0.5718417763710022,0.18731558322906494,0.4460922181606293
3478,"That's too bad, maybe you can do something relaxing at home to make up for it?",aww that's too bad.  I hope you got some solid netflix in at least!,1,1,0,0,0,0,5,3,0.33610019087791443,-0.17528480291366577,0.579992949962616,0.522054135799408,0.44124099612236023,0.3244028091430664
3479,"I know how you feel, maybe you can plan a fun outdoor activity for when the weather clears up!",bummer.  Well I hope you get a chance to do that soon!,1,1,0,0,0,0,5,3,0.10680273920297623,0.1214289516210556,0.4087372124195099,0.5406485199928284,0.2857961058616638,0.29946693778038025
3480,"That sounds scary, do you want to talk about it or watch something else to take your mind off it?",Oh that sounds fun!,1,1,0,0,1,0,6,1,-0.027797535061836243,-0.06422725319862366,0.5601140856742859,0.45980340242385864,0.43978673219680786,0.2699662148952484
3481,I'm sorry to hear that. Maybe we can watch a comedy next time.,"That isn't good at all, glad you didn't have an accident. .",1,1,0,0,0,0,5,8,-0.005133375525474548,-0.03827199339866638,0.5737338662147522,0.6504733562469482,0.48667213320732117,0.6786432266235352
3482,That's great! Have you found any good options? Let me know if you need any help or advice.,Did you find any good companies.,1,0,0,0,1,1,6,6,0.1013459637761116,0.09223084151744843,0.5211384892463684,0.5766935348510742,0.4277198612689972,0.6993759870529175
3483,"Yeah, it's definitely not cheap. Have you tried bundling with your other insurance policies? That might help bring the cost down.",Did you have alot of accidents that can jack your rates up.,0,0,0,0,1,1,6,6,-0.03731667995452881,-0.1312529444694519,0.6479323506355286,0.5234863758087158,0.5432037115097046,0.6915265321731567
3484,You should drink some water and take a nap.,It's okay! Try to rest on the couch and that might help!,0,1,0,0,0,0,5,5,-0.013365842401981354,0.13021022081375122,0.5540556311607361,0.36950352787971497,0.5762728452682495,0.22191721200942993
3485,You can do it! Just take it one day at a time and don't be too hard on yourself.,"I know that feeling all too well. But don't get down on it, just try better tomorrow.",1,1,0,1,0,0,3,0,0.26783323287963867,0.2715282440185547,0.46902036666870117,0.5440465211868286,0.25365012884140015,0.3701181411743164
3486,I'm sorry to hear that. Have you talked to your doctor about it? It might be helpful to get some professional help to manage your anxiety.,That must have been scary.  Is that the first time it has happened to you?,1,0,0,0,1,1,4,6,-0.19485846161842346,-0.016301341354846954,0.5832674503326416,0.6605193018913269,0.41123250126838684,0.4978346824645996
3487,That sounds really tough. Have you considered talking to a professional about it? They might be able to help you find ways to manage your anxiety and prevent future panic attacks.,Are you able to do anything to prevent them?,1,0,0,0,1,1,6,6,-0.14263994991779327,0.03123623877763748,0.6170552968978882,0.5738183259963989,0.3212239146232605,0.606781005859375
3488,Let's go look for the dog together. We can put up posters and ask around the neighborhood.,I'm sure that he will turn up soon. I really hope that you find him.,0,1,0,0,0,0,5,3,-0.07637126743793488,-0.05971845984458923,0.5347029566764832,0.5804784893989563,0.5150833129882812,0.4004335403442383
