Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,mbti_intro_pearson,mbti_t_pearson
0.0639,0.3840,0.7834,0.6200,0.2511,"PearsonRResult(statistic=0.044112412431163206, pvalue=0.0013811301005069786)","PearsonRResult(statistic=-0.004163651535260519, pvalue=0.7628362873045188)","PearsonRResult(statistic=0.06751100784841128, pvalue=9.662475536797028e-07)"
id,generated,true,ER_g,ER_t,IP_g,IP_t,EX_g,EX_t,EI_g,EI_t,big5_g,big5_t,mbti_i_g,mbti_i_t,mbti_t_g,mbti_t_t
3160,i am sure you will do that .,did you try talking to them about it ? i can only assume it would n't go well but you never know .,1,0,0,0,0,1,8,8,0.5831888914108276,0.4583127200603485,0.20491813123226166,0.1274632215499878,0.3577791452407837,0.27008336782455444
3161,i am so sorry . i am so sorry to hear that .,"yes , i have . one that actually died and one that was miraculously saved . it was a dark and tough time . did that happen to you recently ?",1,0,0,1,0,1,4,6,0.4355834126472473,0.16256427764892578,0.20013348758220673,0.19883403182029724,0.21649467945098877,0.162715882062912
3162,i am glad you are okay .,i am soo soo very sorry . its so hard to understand everything surrounding a suicide so its hard to be at peace about something that did not have to happen . i pray you and your family will find closure and fight for awareness for people who are struggling with those feelings .,1,1,0,0,0,0,4,4,0.27797043323516846,0.12822642922401428,0.24907182157039642,0.18825581669807434,0.28498396277427673,0.05628706514835358
3163,i am so sorry . i have been so happy .,"yeah , i have . do you ?",1,0,1,0,0,1,4,6,0.07378780096769333,0.09939923882484436,0.19919562339782715,0.2131664901971817,0.20535659790039062,0.569523811340332
3164,that is a good thing to do . i am sure you will find a good time .,it happens . hope your dog will poop outside soon .,1,0,0,0,0,0,8,3,0.3739461600780487,0.014306895434856415,0.13427045941352844,0.22688424587249756,0.19960545003414154,0.33537837862968445
3165,i am sorry to hear that . i hope you get it back .,always sucks when you forget to save it and wake up to a melted blob of brown .,1,0,0,0,0,0,4,1,0.3820497393608093,-0.34049278497695923,0.1976885199546814,0.5082842111587524,0.2594793736934662,0.5254635810852051
3166,i am glad you did not have to do that .,oh wow ! i hate when you get the urge to eat something and then you get to the fridge only to realize it is gone . do you know who ate it ?,1,0,0,0,0,1,8,6,0.41877248883247375,0.48158738017082214,0.25495898723602295,0.12395669519901276,0.3618764579296112,0.0712805762887001
3167,oh no ! that is terrible . did you have to do that ?,thats horrible ! you should tell them as that is their property . what if someone did that to your stuff ?,1,1,0,0,1,1,6,6,0.7928688526153564,0.152218297123909,0.13743236660957336,0.02540367841720581,0.25963807106018066,0.09486764669418335
3168,that is terrible . i hope you did not get hurt .,good on you ! !,1,1,0,0,0,0,8,7,0.1392057090997696,0.2497645765542984,0.17644022405147552,0.22894877195358276,0.2921445667743683,0.46221086382865906
3169,i am sure you will do great !,"i know how you feel , financial problems are rough . i know you will figure out a way to make it .",1,1,0,0,0,0,2,0,0.6842848062515259,0.49247318506240845,0.23753732442855835,0.14882582426071167,0.1328331083059311,0.27548566460609436
3170,i am sure you will get it,"that really stinks ! do not worry too much though , things will work out .",1,1,0,0,0,0,8,1,0.15320265293121338,0.13973110914230347,0.3849550783634186,0.1797792762517929,0.32155701518058777,0.28878968954086304
3171,that is great ! i bet you are so proud .,"that is awesome , what was in it ?",1,1,0,0,0,1,1,6,0.6574586629867554,0.2410370260477066,0.1624954342842102,0.28394007682800293,0.1485626995563507,0.5480592846870422
3172,that is great . i am glad you are going to have a great time .,"you must be happy to have it back , those are the best memories .",1,1,0,0,0,0,1,1,0.517217755317688,0.2556266188621521,0.22383368015289307,0.3868253231048584,0.12467435747385025,0.462620347738266
3173,that is awesome . are you going to get it ?,ugh ! i hate it when stuff like that happens . were you able to get a refund on your tickets ?,1,0,0,0,1,1,6,6,0.7826641798019409,0.9441776275634766,0.30594176054000854,0.11205008625984192,0.306129515171051,0.04836394637823105
3174,"that is good , i am sure you will get it",awesome ! !,1,0,0,0,0,0,1,1,0.4868850111961365,0.15114453434944153,0.3399421274662018,0.3475300073623657,0.40820029377937317,0.36175280809402466
3175,that is great . i hope you get it !,that is very true ! was it bad weather ?,1,0,0,0,0,1,2,6,0.5855129957199097,0.5793488025665283,0.256710410118103,0.11628436297178268,0.11378617584705353,0.31607088446617126
3176,i am sure you will do fine .,"i hate that too , what were you going to do ?",1,0,0,0,0,1,8,6,0.41703328490257263,0.4084869921207428,0.23048000037670135,0.22406822443008423,0.34468990564346313,0.3137432634830475
3177,"that is good , i am sure you will get it","maybe i could come with you , i am near florida .",1,0,0,0,0,0,1,5,0.4868850111961365,0.013093635439872742,0.3399421274662018,0.2558078169822693,0.40820029377937317,0.4490296542644501
3178,oh no ! that is so sad . i am sorry to hear that .,why do not you believe him ? he made have been quite the big name back in his day .,1,0,0,0,0,1,4,6,0.5717909336090088,0.33334097266197205,0.11688083410263062,0.036971163004636765,0.12356827408075333,0.3757464289665222
3179,that is a good thing to do .,"wow , that sounds amazing . i wish i could have seen that !",1,1,0,0,0,0,1,1,0.13198135793209076,0.11069922149181366,0.2825390100479126,0.2218131721019745,0.572422981262207,0.15727566182613373
3180,that is terrible . i hope you did not get hurt,that sounds interesting . what kinds ?,1,0,0,0,0,1,8,6,-0.09669025242328644,0.1244395524263382,0.20148210227489471,0.21053016185760498,0.21040241420269012,0.6170368194580078
3181,that is terrible . i hope you did not get hurt .,oh that is awful !,1,1,0,0,0,0,8,1,0.1392057090997696,0.45377135276794434,0.17644022405147552,0.2821894586086273,0.2921445667743683,0.2793729901313782
3182,oh no ! i am so sorry . i hope you did not get hurt .,is that like the child equivalent of under the bed ?,1,0,0,0,0,1,4,6,0.5016486644744873,-0.07083533704280853,0.11636705696582794,0.25008708238601685,0.142094686627388,0.687342643737793
3183,i am sorry to hear that . i hope you can find a good relationship with him .,that is kinda strange . i assume that is something he 'll grow out of . how old is he ?,1,0,0,0,0,1,4,6,0.46745091676712036,-0.22750461101531982,0.1781771332025528,0.09645667672157288,0.21478234231472015,0.15089967846870422
3184,oh no ! that is so gross !,"wow , that took some guts ! what made you want to cut it ?",0,0,0,0,0,1,1,6,0.7592082023620605,0.9493621587753296,0.20379480719566345,0.2129066437482834,0.24432407319545746,0.3326089084148407
3185,that is a good idea .,and just think about how much you are saving on shampoo and conditioner !,0,0,0,0,0,0,1,8,0.2187804877758026,0.4031287729740143,0.2978343069553375,0.19975978136062622,0.5798231363296509,0.1687237173318863
3186,oh no ! that is terrible . did you have to do that ?,"ahhhh ! i have done that before , but i noticed it quick . did you not know til the end of the day ?",1,0,0,1,1,1,6,6,0.7928688526153564,1.0294448137283325,0.13743236660957336,0.10696789622306824,0.25963807106018066,0.13835787773132324
3187,that is a good idea .,"that is embarrassing , ah , i am sorry . just play it off tomorrow at work !",0,1,0,0,0,0,1,4,0.2187804877758026,0.30746108293533325,0.2978343069553375,0.23668867349624634,0.5798231363296509,0.2288077473640442
3188,that is awesome . i love the same way .,please tell me it was not full of oriental trading company rubber ducks and cheap tchotchkes .,1,0,1,0,0,0,1,8,0.48778027296066284,-0.41536346077919006,0.22626973688602448,0.314918577671051,0.15454836189746857,0.6230038404464722
3189,i am sure you will get it,"oh man ! i feel bad for laughing but literal garbage is pretty funny . that sucks , can you report them to ebay ?",1,1,0,0,0,1,8,6,0.15320265293121338,0.28030434250831604,0.3849550783634186,0.11492933332920074,0.32155701518058777,0.1254429817199707
3190,that is awesome . what did you do ?,how did you do ?,1,0,0,0,1,1,6,6,0.4628882110118866,0.08921752870082855,0.24902677536010742,0.20119358599185944,0.3649192452430725,0.658907413482666
3191,that is great . i hope you get it !,that is good . i was never good at chemistry,1,0,0,0,0,0,2,8,0.5855129957199097,0.05722133815288544,0.256710410118103,0.24527479708194733,0.11378617584705353,0.3467129170894623
3192,i am sorry to hear that . i hope you have a good time .,"i understand , anything you need to talk about ?",1,1,0,0,0,1,4,6,0.3346005380153656,0.2405261993408203,0.19536474347114563,0.21530358493328094,0.17744433879852295,0.4881470501422882
3193,i am sure you will do great !,buck up little camper .,1,0,0,0,0,0,2,1,0.6842848062515259,-0.05430792272090912,0.23753732442855835,0.35573524236679077,0.1328331083059311,0.4960697591304779
3194,that is exciting ! what are you going to do ?,how is she doing,1,0,0,0,1,1,6,6,0.7664141654968262,-0.12434336543083191,0.17198322713375092,0.4425259828567505,0.10588407516479492,0.3406740128993988
3195,that is great ! i am sure she will be fine .,i am happy for you and her,1,1,0,0,0,0,1,1,0.5925090312957764,0.46006831526756287,0.13459283113479614,0.31504368782043457,0.14245356619358063,0.20301200449466705
3196,that is awesome ! i love the beach .,i can not believe christmas is in 4 months it is crazy,1,0,0,1,0,0,1,1,0.3057378828525543,-0.09444913268089294,0.15492549538612366,0.3715914487838745,0.1199311837553978,0.2845468819141388
3197,i am sure you will get it,"mine is the fall . halloween , thanksgiving .... what is not to love .",1,0,0,0,0,0,8,6,0.15320265293121338,0.12489941716194153,0.3849550783634186,0.15706279873847961,0.32155701518058777,0.2249867022037506
3198,i am sorry to hear that . did you get it ?,well the casino won ! did you at least get some free drinks ?,1,0,0,0,1,1,4,6,0.5703539848327637,0.2968124747276306,0.20051616430282593,0.14494070410728455,0.36064761877059937,0.23510043323040009
3199,that is a good idea .,hah .. at least you had fun it sounds like,0,1,0,0,0,0,1,1,0.2187804877758026,1.175798773765564,0.2978343069553375,0.48433026671409607,0.5798231363296509,0.0851714015007019
3200,i am sorry to hear that . i hope you can get it fixed .,i do hate when the lights are off too,1,0,0,1,0,0,4,0,0.4048822522163391,-0.18983006477355957,0.24927249550819397,0.3865349590778351,0.2559584379196167,0.2786448001861572
3201,i would have been so scared .,i am sure i would too . just be careful,0,0,1,1,0,0,1,8,0.20067289471626282,0.2614905834197998,0.23598134517669678,0.24102537333965302,0.26523464918136597,0.15278556942939758
3202,that is awesome . i am sure you will do great !,i am happy for you . are you excited ?,1,1,0,0,0,1,1,6,0.5385854244232178,0.7676068544387817,0.15021538734436035,0.13933375477790833,0.10905969142913818,0.13424375653266907
3203,that is great ! i am sure you will get it,i bet you will be fine . just be yourself,1,1,0,0,0,0,1,3,0.2971000075340271,0.5424375534057617,0.2658487856388092,0.1879723072052002,0.09638526290655136,0.13395343720912933
3204,that is great ! i hope you get it !,are you ready for it ?,1,0,0,0,0,1,2,6,0.35374388098716736,0.26727205514907837,0.28516146540641785,0.268359899520874,0.11425603926181793,0.5493593215942383
3205,i am sure you will do great !,i am sure you will do well,1,1,0,0,0,0,2,6,0.6842848062515259,0.28523528575897217,0.23753732442855835,0.3590841293334961,0.1328331083059311,0.2920740842819214
3206,"oh no , i am so sorry . i hope you are able to find a good relationship with your cat .","that must be annoying for you , but i love cats .",1,0,0,0,0,0,4,8,0.33431366086006165,0.11678937822580338,0.28620877861976624,0.28329914808273315,0.19500678777694702,0.503150463104248
3207,i am sure you will do that .,what is his name ?,1,0,0,0,0,1,8,6,0.5831888914108276,-0.14677630364894867,0.20491813123226166,0.2740063965320587,0.3577791452407837,0.5089160203933716
3208,that is awesome . i am sure you will do great !,oh that is great ! congratulations on your upcoming finish !,1,1,0,0,0,0,1,7,0.5385854244232178,0.49207690358161926,0.15021538734436035,0.2896988093852997,0.10905969142913818,0.22306692600250244
3209,i am sure you will get it !,that is amazing . i wish you the best of luck with the remaining classes !,1,1,0,0,0,0,8,7,0.6754803657531738,0.483768105506897,0.22380855679512024,0.27125370502471924,0.15283703804016113,0.14577895402908325
3210,i know that feeling . i do not know what i would do,ohh what happened ?,1,0,0,0,0,1,0,6,0.013475455343723297,0.003946706652641296,0.24105069041252136,0.2042740285396576,0.15502500534057617,0.507186770439148
3211,i am sure you will do that .,sometimes things like these happens . do not worry . but playing hookey is a fun though,1,1,0,0,0,0,8,8,0.5831888914108276,-0.1252676397562027,0.20491813123226166,0.2708823084831238,0.3577791452407837,0.2781262993812561
3212,i am sorry to hear that . i hope you can get a good time .,i know exactly what you mean . it gets so lonely on the road . have you had to go away recently ?,1,1,0,0,0,1,3,0,0.3776108920574188,-0.018183745443820953,0.19114869832992554,0.07693669199943542,0.1736844927072525,0.08459156006574631
3213,"that is good , i am sure you will find a good time .",that is still quite a long ride . do you do a lot of long distance biking ?,1,0,0,0,0,1,1,6,0.46665695309638977,-0.0907270610332489,0.30551406741142273,0.19537191092967987,0.488182932138443,0.3729766011238098
3214,that is awesome . i am sure you will find a good time .,"on to the next one , as they say !",1,0,0,0,0,0,1,3,0.5058763027191162,0.18868286907672882,0.15001703798770905,0.22553086280822754,0.18616238236427307,0.5026174783706665
3215,i am sure you will get it,have the new chick there when she comes home,1,0,0,0,0,0,8,6,0.15320265293121338,0.08567839115858078,0.3849550783634186,0.41973477602005005,0.32155701518058777,0.4723244607448578
3216,i love it . i love it .,"oh yeah . i have never seen it , i can not watch horror films . how did you like it ?",0,0,0,0,0,1,1,6,0.12467014789581299,-0.41056981682777405,0.27393484115600586,0.15682341158390045,0.26911336183547974,0.19405074417591095
3217,i am sure you will do great .,ohhh boy . i hope you have a person or an animal to snuggle up to to help you feel better .,1,1,0,0,0,0,2,3,0.46423110365867615,0.45256274938583374,0.23452596366405487,0.21080084145069122,0.3400946259498596,0.10872995108366013
3218,i am glad you did not have to do that .,that is scary when that happens,1,0,0,0,0,0,8,1,0.41877248883247375,-0.17720180749893188,0.25495898723602295,0.41565507650375366,0.3618764579296112,0.41795727610588074
3219,i would have been so scared .,"some people do die from choking , be safe !",0,1,1,0,0,0,1,8,0.20067289471626282,0.012959562242031097,0.23598134517669678,0.2106744945049286,0.26523464918136597,0.5829987525939941
3220,oh no ! did you have a good reason ?,why is that ?,0,0,0,0,1,1,6,6,0.6639246940612793,-0.11966964602470398,0.09550824761390686,0.204084113240242,0.39325985312461853,0.6673178672790527
3221,that is terrible . i hope you did not get hurt .,"oh that makes sense , well be careful",1,0,0,0,0,0,8,1,0.1392057090997696,-0.008484654128551483,0.17644022405147552,0.3267848491668701,0.2921445667743683,0.36794576048851013
3222,oh no ! did you have to do that ?,"whoa , that is scary ! did you know him ?",0,0,0,0,1,1,6,6,0.9962631464004517,0.4964320957660675,0.11688274145126343,0.14685200154781342,0.343394011259079,0.24789908528327942
3223,that is a good thing to do .,i am glad that you are okay !,1,1,0,0,0,0,1,1,0.13198135793209076,0.6231386661529541,0.2825390100479126,0.23050054907798767,0.572422981262207,0.14254030585289001
3224,"that is good , i am sure you will do great .","hahaha , sounds kind of like clickbait",1,0,0,0,0,0,1,1,0.5262805223464966,0.23021197319030762,0.2886020243167877,0.31154972314834595,0.494304358959198,0.36697784066200256
3225,that is a good idea .,"hahahaha , that is so funny",0,0,0,0,0,0,1,1,0.2187804877758026,0.17610374093055725,0.2978343069553375,0.2694826126098633,0.5798231363296509,0.24707341194152832
3226,i am sorry to hear that . i hope you can get it back .,"that is weird but amazing ! does it work ? if it does , i will get my husband to tape his mouth shut . he snores like a freight train because his tongue slides back i guess . is that true for you ?",1,1,0,1,0,1,4,6,0.34609100222587585,1.0056006908416748,0.1993807852268219,0.07664512097835541,0.25559115409851074,0.08094418048858643
3227,that is a good idea . i am sure you will find a better place .,do you have any advice on what kind of tape ?,1,0,0,0,0,1,8,6,0.18318113684654236,0.17258746922016144,0.10581884533166885,0.3431912958621979,0.24579404294490814,0.6720130443572998
3228,i am so sorry to hear that . i hope you get it back .,that sounds like a nice time !,1,1,0,0,0,0,4,1,0.3773207366466522,0.2804180681705475,0.2283598780632019,0.2867879867553711,0.20268920063972473,0.28881412744522095
3229,that is great . i am sure you will do great !,wow that worked out perfectly,1,0,0,0,0,0,1,8,0.5878453254699707,0.047471173107624054,0.15081393718719482,0.43138834834098816,0.11215334385633469,0.3865583837032318
3230,oh no ! that is so scary ! i would have been so scared .,did you go over and ask them to turn down the volume ?,0,0,1,0,0,1,1,6,0.7224360704421997,0.35366180539131165,0.11512831598520279,0.27115440368652344,0.17448730766773224,0.7529062032699585
3231,i would have been so scared .,"well , i hope you have some really good earphones - or that they quiet down - it is a big egotistical to think that no one around you cares when you are that loud .",0,1,1,0,0,0,1,2,0.20067289471626282,0.9905868768692017,0.23598134517669678,0.2089093178510666,0.26523464918136597,0.3960472643375397
3232,that is awesome . i am sure you will do great !,i know what you mean . once i had a bank where the teller 's literally had butts for heads . it was so distracting trying to talk to them .,1,1,0,1,0,0,1,0,0.5385854244232178,0.002003319561481476,0.15021538734436035,0.08306638896465302,0.10905969142913818,0.11765195429325104
3233,i would have been so mad !,well it was an upgrade from the bank i had where the tellers were actually robots . i can not believe the cost-cutting measures in place today !,0,0,1,1,0,0,1,8,1.005621314048767,-0.08580489456653595,0.21022382378578186,0.07847295701503754,0.1868828535079956,0.21122455596923828
3234,that is awesome . i love the same .,wow thats nostalgic ! ! . it must have brought back lot of good memories,1,0,1,0,0,0,1,1,0.37363407015800476,0.4422406256198883,0.23283149302005768,0.2712096571922302,0.1821339875459671,0.11833231896162033
3235,i am sure you will have a good time .,does the machine is in good condition now ?,1,0,0,0,0,1,2,6,0.6756174564361572,-0.29365798830986023,0.2391439974308014,0.34647300839424133,0.27346718311309814,0.6956769227981567
3236,oh no ! did you have to do that ?,what happened ?,0,0,0,0,1,1,6,6,0.9962631464004517,-0.12948915362358093,0.11688274145126343,0.23545560240745544,0.343394011259079,0.7172838449478149
3237,that is terrible . i hope you did not get hurt,are they going to pull the tooth ?,1,0,0,0,0,1,8,6,-0.09669025242328644,-0.03080129623413086,0.20148210227489471,0.3065553307533264,0.21040241420269012,0.5666937232017517
3238,i am so sorry . i have been there .,thats not strange at all,1,1,1,0,0,0,4,1,0.3198493719100952,-0.23901018500328064,0.20417791604995728,0.5578762292861938,0.2581801414489746,0.36227715015411377
3239,i am sure you will do great !,that sucks . what did you do ?,1,1,0,0,0,1,2,6,0.6842848062515259,0.08839881420135498,0.23753732442855835,0.24273964762687683,0.1328331083059311,0.48417460918426514
3240,oh no ! that is terrible . did you find out ?,"oh no , the poor girl . was she able to walk afterwards ?",0,0,0,0,1,1,6,6,0.5710791349411011,-0.04162846505641937,0.13850556313991547,0.22282551229000092,0.2680676579475403,0.543472409248352
3241,that is a good thing to do . i am sure you will find a better place .,"you are a terrific partner . you guys can do something outdoors next time , right ?",1,1,0,0,0,1,8,6,0.2378922998905182,0.5706802606582642,0.11486710608005524,0.10848492383956909,0.23670193552970886,0.14859817922115326
3242,oh no ! i am so sorry . i am so sorry . i am so sorry . i am so sorry . i am so sorry . i am so sorry . i am so sorry . i am so sorry . i am so sorry . i am so,hahaha why was it underwhelming ?,1,0,0,0,0,1,4,6,0.09561549872159958,0.19897319376468658,0.21243059635162354,0.16135691106319427,0.09844034165143967,0.5205123424530029
3243,that is terrible . i hope you did not get hurt .,lol how do you feel about spiders ?,1,0,0,0,0,1,8,6,0.1392057090997696,0.4903324544429779,0.17644022405147552,0.21052385866641998,0.2921445667743683,0.34683018922805786
3244,oh no ! i am so sorry to hear that .,why were you getting mad ? were you not lifting as much as you wanted ?,1,0,0,0,0,1,4,6,0.6366355419158936,0.5304473638534546,0.1924244463443756,0.21689586341381073,0.19579702615737915,0.3160228133201599
3245,i am sure you will do that .,"i see , i do that too sometimes . it helps with motivation",1,0,0,1,0,0,8,0,0.5831888914108276,0.13132250308990479,0.20491813123226166,0.2256985902786255,0.3577791452407837,0.20543870329856873
3246,why do you think you are going to do ?,you are good at generalizing are not you ?,0,0,0,0,1,1,6,6,0.17719432711601257,0.19894275069236755,0.22779959440231323,0.12418998777866364,0.4521317183971405,0.7354947328567505
3247,i am sure you will do great .,i have no clue .. really i do not !,1,0,0,0,0,0,2,0,0.46423110365867615,1.1101938486099243,0.23452596366405487,0.49596506357192993,0.3400946259498596,0.14779223501682281
3248,that is awesome ! i would love to see that .,how much did you win ?,1,0,0,0,0,1,1,6,0.5719977617263794,0.03364596515893936,0.23134319484233856,0.3459741473197937,0.18900181353092194,0.7820833921432495
3249,that is awesome . i am sure you will do great !,thats sounds like a fun trip or 8,1,0,0,0,0,0,1,1,0.5385854244232178,-0.1684887707233429,0.15021538734436035,0.49270135164260864,0.10905969142913818,0.3363702893257141
3250,that is awesome . i love the same .,that sounds cool .,1,1,1,0,0,0,1,1,0.37363407015800476,-0.033439114689826965,0.23283149302005768,0.27309468388557434,0.1821339875459671,0.46488651633262634
3251,that is cool . i have been there .,wow . i would love to see something like that,1,0,1,0,0,0,1,1,0.29610782861709595,-0.1343492567539215,0.18914467096328735,0.3429669737815857,0.2707577347755432,0.17977093160152435
3252,that is great ! i love dogs !,what did you name her ?,1,0,0,0,0,1,1,6,0.28934499621391296,-0.021308548748493195,0.21682365238666534,0.277922660112381,0.14520330727100372,0.5344513654708862
3253,that is so sweet . i am sure she will love it,thats so cute !,1,1,0,0,0,0,1,1,-0.14286011457443237,0.23887686431407928,0.23097513616085052,0.3462831377983093,0.08617899566888809,0.11979188770055771
3254,that is awesome . i bet you were so excited !,oh you must have enjoyed it ! !,1,1,0,0,0,0,1,1,0.09494083374738693,0.7351961135864258,0.1528516560792923,0.2545943558216095,0.0954635888338089,0.18977025151252747
3255,i am sure you will have a great time .,yeah indeed it must have been then,1,0,0,0,0,0,2,1,0.7099155187606812,-0.10954976081848145,0.25437983870506287,0.4985364079475403,0.23968803882598877,0.5010818243026733
3256,that is awesome . i bet you are so proud of you .,so cute ! what kind of dog is it ?,1,0,0,0,0,1,2,6,0.43567249178886414,0.4655839502811432,0.20116965472698212,0.16564679145812988,0.1392836570739746,0.17272630333900452
3257,that is great ! i am sure you will have a great time .,"that is amazing , i wish i could get a puppy too , but my cat is not friendly",1,1,0,1,0,0,1,8,0.5891122817993164,0.032870352268218994,0.1665889322757721,0.3370838761329651,0.12952731549739838,0.23130902647972107
3258,oh no ! that is so sad . i am sorry to hear that .,that is crazy did you ever get it back ?,1,0,0,0,0,1,4,6,0.5717909336090088,0.3537582755088806,0.11688083410263062,0.2478923350572586,0.12356827408075333,0.5778738260269165
3259,that is a good thing to do . i am sure you will do great !,i am so sorry maybe you will have better luck next time .,1,1,0,0,0,0,1,5,0.49051108956336975,0.4406161904335022,0.15474256873130798,0.28095561265945435,0.11090391129255295,0.2754915952682495
3260,oh no ! that is terrible . did you have to do that ?,"eww , it may be time to call someone to take care of them .",1,0,0,0,1,0,6,5,0.7928688526153564,0.20171931385993958,0.13743236660957336,0.49169453978538513,0.25963807106018066,0.4790419340133667
3261,that is a good thing to do .,"oh , that had to be super gross !",1,0,0,0,0,0,1,8,0.13198135793209076,0.37908345460891724,0.2825390100479126,0.2803311347961426,0.572422981262207,0.33903932571411133
3262,"oh no , did you have to do that ?",how creepy !,0,0,0,0,1,1,6,6,0.32482874393463135,-0.07060234248638153,0.2666546404361725,0.2490769326686859,0.5988833904266357,0.4029465615749359
3263,i would have been so scared .,at least nothing happened to yo,0,0,1,0,0,0,1,8,0.20067289471626282,-0.17093074321746826,0.23598134517669678,0.411953866481781,0.26523464918136597,0.39140477776527405
3264,that is great . i hope you did well .,that is rough . did you end up getting the job ?,1,1,0,0,0,1,1,6,0.4070484936237335,0.3870081901550293,0.23712283372879028,0.21680249273777008,0.1852148473262787,0.48073893785476685
3265,i am sure you will do great !,"well , there is always next time . at least you can chalk it up as a learning experience .",1,0,0,0,0,0,2,3,0.6842848062515259,0.11764862388372421,0.23753732442855835,0.259149432182312,0.1328331083059311,0.43779951333999634
3266,oh no ! that is so gross !,that is strange . what did you discover under there ?,0,0,0,0,0,1,1,6,0.7592082023620605,-0.07851524651050568,0.20379480719566345,0.18981307744979858,0.24432407319545746,0.4474361538887024
3267,that is a good idea .,oh my ! that is repulsive indeed ! i would 've taken it home for dinner . waste not want not !,0,0,0,0,0,0,1,0,0.2187804877758026,0.42440009117126465,0.2978343069553375,0.08030521869659424,0.5798231363296509,0.11463376134634018
3268,oh no ! that is so annoying . did you get it ?,oh no ! are you okay ?,0,0,0,0,1,1,6,6,0.8116369247436523,0.38671794533729553,0.16201046109199524,0.13266289234161377,0.19170479476451874,0.3166540265083313
3269,that is a good thing to do .,yeah i bet ! did they stop and check on you ?,1,0,0,0,0,1,1,6,0.13198135793209076,0.24372805655002594,0.2825390100479126,0.09436075389385223,0.572422981262207,0.30176255106925964
3270,that is awesome . are you nervous ?,oh yeah ? is it on par with i have a dream ?,1,0,0,0,1,1,6,6,0.6457645893096924,0.3967289626598358,0.2118784636259079,0.12322142720222473,0.2529972791671753,0.17220109701156616
3271,that is great ! i am sure you will get it,woah now ! i was not thinking of a speech on that grand of a scale ! i hope you blow gimli 's beard clean off his face and make 20 horns of gondor sound !,1,0,0,0,0,0,1,2,0.2971000075340271,0.20024806261062622,0.2658487856388092,0.04375648871064186,0.09638526290655136,0.15802451968193054
3272,that is terrible . i would have been so mad !,wow that was really nice of them,1,1,1,0,0,0,1,1,0.5057858824729919,0.05534982308745384,0.15317702293395996,0.4298073649406433,0.14107854664325714,0.3243747055530548
3273,i am sorry to hear that .,most people now a days will not do that . make sure to pay it forward !,1,1,0,0,0,0,4,0,0.2370942234992981,0.4818378686904907,0.21215258538722992,0.08536347001791,0.3472554683685303,0.2313784658908844
3274,oh no ! that is so bad . did you get it ?,"that is great , man ! did you study hard for it ?",0,1,0,0,1,1,6,6,0.9009588956832886,0.7054089307785034,0.15526019036769867,0.15102586150169373,0.24514532089233398,0.27369189262390137
3275,that is great . i am sure you will do great !,"well , that is all that matters ! just got ta pass those exams !",1,0,0,0,0,0,1,3,0.5878453254699707,0.23517632484436035,0.15081393718719482,0.12550586462020874,0.11215334385633469,0.3469056487083435
3276,that is great . i am glad you are going to have a good time .,"aw , that is awesome , did it bring back memories ?",1,1,0,0,0,1,1,6,0.5184414386749268,0.38964325189590454,0.202720046043396,0.31052303314208984,0.129851832985878,0.3546012043952942
3277,that is great . i am glad you are able to get that .,"yeah , it is always nice to take a look back and reflect on the early days .",1,1,0,0,0,0,1,1,0.6236681938171387,0.13600029051303864,0.2875400483608246,0.3496699333190918,0.22630536556243896,0.4796171486377716
3278,that is awesome . i love the play .,nice ! who did you go see ? did you catch a homerun ?,1,0,0,0,0,1,1,6,0.3183467388153076,0.332511305809021,0.3014933168888092,0.14050361514091492,0.25008419156074524,0.18515577912330627
3279,that is awesome . i am sure you will do great !,that sounds amazing . all i have is my lowly senators sea level stadium ... i am mad jealous .,1,0,0,1,0,0,1,1,0.5385854244232178,0.1662057340145111,0.15021538734436035,0.18921330571174622,0.10905969142913818,0.16703177988529205
3280,that is so sad . i am sorry to hear that .,oh dang . was she a hoarder ? what did you find ?,1,0,0,0,0,1,4,6,0.3974722921848297,0.2505795955657959,0.1753900796175003,0.19963021576404572,0.18715348839759827,0.3669606149196625
3281,that is a good thing to do . i am sure you did not have to do that .,i can not even imagine the stench ... did you make out with any buried treasure ?,1,0,0,0,0,1,8,6,0.38169267773628235,-0.3204074203968048,0.11894014477729797,0.21471169590950012,0.2941451370716095,0.2718910574913025
3282,oh no ! that is so sad . i am sorry to hear that .,oh that is terrible . is he alright ?,1,1,0,0,0,1,4,6,0.5717909336090088,0.2680288553237915,0.11688083410263062,0.20758691430091858,0.12356827408075333,0.2669500410556793
3283,that is terrible . i hope you did not get hurt .,that really stinks that that happens . are you pretty upset about it ?,1,1,0,0,0,1,8,6,0.1392057090997696,0.45176735520362854,0.17644022405147552,0.227114737033844,0.2921445667743683,0.25218379497528076
3284,that is awesome . i am glad you did not get it,i do love a smooth ride . what kind of car is it ?,1,0,0,0,0,1,1,6,0.26402366161346436,0.029077354818582535,0.30000966787338257,0.14227701723575592,0.16954584419727325,0.13754770159721375
3285,that is awesome . i am sure you will get it,that is awesome ! i am mad jealous that you have my dream car !,1,1,0,0,0,0,1,1,0.2965378165245056,0.5916757583618164,0.24806970357894897,0.1327812224626541,0.13650265336036682,0.10553697496652603
