Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,mbti_intro_pearson,mbti_t_pearson
0.0846,0.4513,0.7814,0.6198,0.2277,"PearsonRResult(statistic=0.08922779920592187, pvalue=9.194490446358207e-11)","PearsonRResult(statistic=0.01575707345331532, pvalue=0.25343276330305636)","PearsonRResult(statistic=0.08042689161069906, pvalue=5.272709135781816e-09)"
id,generated,true,ER_g,ER_t,IP_g,IP_t,EX_g,EX_t,EI_g,EI_t,big5_g,big5_t,mbti_i_g,mbti_i_t,mbti_t_g,mbti_t_t
3163,i love dogs ! i love dogs !,"yeah , i have . do you ?",0,0,0,0,0,1,1,6,0.06265367567539215,0.09939923882484436,0.2266678363084793,0.2131664901971817,0.23717951774597168,0.569523811340332
3164,i would be too . i would have to be a little one .,it happens . hope your dog will poop outside soon .,0,0,1,0,0,0,1,3,0.26946669816970825,0.014306895434856415,0.22765713930130005,0.22688424587249756,0.26214224100112915,0.33537837862968445
3165,that is a good thing to have .,always sucks when you forget to save it and wake up to a melted blob of brown .,0,0,0,0,0,0,8,1,0.036001890897750854,-0.34049278497695923,0.34705793857574463,0.5082842111587524,0.5872162580490112,0.5254635810852051
3166,i would have been so excited !,oh wow ! i hate when you get the urge to eat something and then you get to the fridge only to realize it is gone . do you know who ate it ?,0,0,1,0,0,1,1,6,0.862138032913208,0.48158738017082214,0.23656845092773438,0.12395669519901276,0.1498202681541443,0.0712805762887001
3167,oh no ! that is terrible . did you find it ?,thats horrible ! you should tell them as that is their property . what if someone did that to your stuff ?,0,1,0,0,1,1,6,6,0.6119439601898193,0.152218297123909,0.1882430613040924,0.02540367841720581,0.2989218235015869,0.09486764669418335
3168,i am sorry to hear that . i hope you can find him .,good on you ! !,1,1,0,0,0,0,4,7,0.2283892184495926,0.2497645765542984,0.1936054229736328,0.22894877195358276,0.2703092694282532,0.46221086382865906
3169,that is a great feeling . i am glad you are feeling better .,"i know how you feel , financial problems are rough . i know you will figure out a way to make it .",1,1,0,0,0,0,1,0,0.409633994102478,0.49247318506240845,0.1860504001379013,0.14882582426071167,0.12212970852851868,0.27548566460609436
3170,i am glad you are feeling well .,"that really stinks ! do not worry too much though , things will work out .",1,1,0,0,0,0,1,1,0.22833526134490967,0.13973110914230347,0.262451171875,0.1797792762517929,0.28695687651634216,0.28878968954086304
3171,that is so nice ! how old are you now ?,"that is awesome , what was in it ?",0,1,0,0,1,1,6,6,0.6037988662719727,0.2410370260477066,0.17166046798229218,0.28394007682800293,0.12440057098865509,0.5480592846870422
3172,that is so nice ! i hope you can find a great time !,"you must be happy to have it back , those are the best memories .",1,1,0,0,0,0,2,1,0.37313514947891235,0.2556266188621521,0.18139895796775818,0.3868253231048584,0.09052577614784241,0.462620347738266
3173,that is awesome ! i hope you have a great time !,ugh ! i hate it when stuff like that happens . were you able to get a refund on your tickets ?,1,0,0,0,0,1,2,6,0.2013838291168213,0.9441776275634766,0.217271089553833,0.11205008625984192,0.08609655499458313,0.04836394637823105
3174,i hope you have a great time !,awesome ! !,1,0,0,0,0,0,2,1,0.6833842992782593,0.15114453434944153,0.28371888399124146,0.3475300073623657,0.10250737518072128,0.36175280809402466
3175,i hope you were not feeling that way .,that is very true ! was it bad weather ?,1,0,0,0,0,1,1,6,0.5443877577781677,0.5793488025665283,0.21255609393119812,0.11628436297178268,0.28060078620910645,0.31607088446617126
3176,that is a good thing to do .,"i hate that too , what were you going to do ?",1,0,0,0,0,1,1,6,0.13198135793209076,0.4084869921207428,0.2825390100479126,0.22406822443008423,0.572422981262207,0.3137432634830475
3177,that is a lot of people do not have to be a bit .,"maybe i could come with you , i am near florida .",0,0,0,0,0,0,8,5,-0.016609035432338715,0.013093635439872742,0.32568249106407166,0.2558078169822693,0.6984670162200928,0.4490296542644501
3178,that is so sad . i am glad you are feeling better now .,why do not you believe him ? he made have been quite the big name back in his day .,1,0,0,0,0,1,4,6,0.34696027636528015,0.33334097266197205,0.17537635564804077,0.036971163004636765,0.12258396297693253,0.3757464289665222
3179,that is awesome ! i hope you can find him !,"wow , that sounds amazing . i wish i could have seen that !",1,1,0,0,0,0,2,1,0.3565385639667511,0.11069922149181366,0.19035425782203674,0.2218131721019745,0.15427811443805695,0.15727566182613373
3180,that is a good thing to do . i am glad you are able to do that .,that sounds interesting . what kinds ?,1,0,0,0,0,1,1,6,0.47755128145217896,0.1244395524263382,0.20026463270187378,0.21053016185760498,0.21367771923542023,0.6170368194580078
3181,i would have been so mad .,oh that is awful !,0,1,1,0,0,0,1,1,0.4820188581943512,0.45377135276794434,0.20066998898983002,0.2821894586086273,0.2928570508956909,0.2793729901313782
3182,oh no ! that is so funny . i hope he does not have to be able to clean it up .,is that like the child equivalent of under the bed ?,1,0,0,0,0,1,3,6,0.4597220718860626,-0.07083533704280853,0.13799747824668884,0.25008708238601685,0.1453227698802948,0.687342643737793
3183,i am sorry to hear that . i hope he will not be able to help .,that is kinda strange . i assume that is something he 'll grow out of . how old is he ?,1,0,0,0,0,1,4,6,0.09078474342823029,-0.22750461101531982,0.22295759618282318,0.09645667672157288,0.29002469778060913,0.15089967846870422
3184,oh no ! that is so sad . did you find it ?,"wow , that took some guts ! what made you want to cut it ?",1,0,0,0,1,1,6,6,0.9068442583084106,0.9493621587753296,0.18769675493240356,0.2129066437482834,0.16380438208580017,0.3326089084148407
3185,i would have been so much . i would have to be a little longer .,and just think about how much you are saving on shampoo and conditioner !,0,0,1,0,0,0,1,8,-0.011156052350997925,0.4031287729740143,0.17368938028812408,0.19975978136062622,0.28576236963272095,0.1687237173318863
3186,oh no ! that is a pretty embarrassing moment .,"ahhhh ! i have done that before , but i noticed it quick . did you not know til the end of the day ?",0,0,0,1,0,1,1,6,0.3938637375831604,1.0294448137283325,0.1844649314880371,0.10696789622306824,0.3149396777153015,0.13835787773132324
3187,i am glad you got it back .,"that is embarrassing , ah , i am sorry . just play it off tomorrow at work !",1,1,0,0,0,0,4,4,0.25634706020355225,0.30746108293533325,0.30716758966445923,0.23668867349624634,0.342447966337204,0.2288077473640442
3188,that is awesome ! i have never been to one of the time .,please tell me it was not full of oriental trading company rubber ducks and cheap tchotchkes .,0,0,1,0,0,0,1,8,0.4814727008342743,-0.41536346077919006,0.21697768568992615,0.314918577671051,0.15655192732810974,0.6230038404464722
3189,i would have been a few times like that .,"oh man ! i feel bad for laughing but literal garbage is pretty funny . that sucks , can you report them to ebay ?",0,1,1,0,0,1,1,6,-0.3328944742679596,0.28030434250831604,0.25695762038230896,0.11492933332920074,0.3984875977039337,0.1254429817199707
3190,that is awesome ! how did you do ?,how did you do ?,1,0,0,0,1,1,6,6,0.7633951902389526,0.08921752870082855,0.19924674928188324,0.20119358599185944,0.15537020564079285,0.658907413482666
3191,that is awesome ! i hope you do well !,that is good . i was never good at chemistry,1,0,0,0,0,0,2,8,0.3404804766178131,0.05722133815288544,0.21210256218910217,0.24527479708194733,0.10120537877082825,0.3467129170894623
3192,i am sorry to hear that . i hope you are able to do it .,"i understand , anything you need to talk about ?",1,1,0,0,0,1,4,6,0.42438575625419617,0.2405261993408203,0.23153750598430634,0.21530358493328094,0.2451859712600708,0.4881470501422882
3193,"i agree , i would be a little more and i can not even imagine how it is .",buck up little camper .,1,0,1,0,0,0,0,1,0.04735709726810455,-0.05430792272090912,0.323626846075058,0.35573524236679077,0.5341122150421143,0.4960697591304779
3194,that is awesome ! how are you feeling about it ?,how is she doing,1,0,0,0,1,1,6,6,0.9438962936401367,-0.12434336543083191,0.2238275706768036,0.4425259828567505,0.0726301521062851,0.3406740128993988
3195,that is awesome ! i hope you are happy for her !,i am happy for you and her,1,1,0,0,0,0,2,1,0.3481438457965851,0.46006831526756287,0.16573761403560638,0.31504368782043457,0.11183927953243256,0.20301200449466705
3196,"that is awesome ! i love the beach , i have never been to a place to go .",i can not believe christmas is in 4 months it is crazy,1,0,1,1,0,0,1,1,0.2023078203201294,-0.09444913268089294,0.15966208279132843,0.3715914487838745,0.10233663022518158,0.2845468819141388
3197,that is awesome ! i hope you have a great time !,"mine is the fall . halloween , thanksgiving .... what is not to love .",1,0,0,0,0,0,2,6,0.2013838291168213,0.12489941716194153,0.217271089553833,0.15706279873847961,0.08609655499458313,0.2249867022037506
3198,that is awesome ! i bet you were not happy to have a great time !,well the casino won ! did you at least get some free drinks ?,1,0,0,0,0,1,1,6,0.25274479389190674,0.2968124747276306,0.14690937101840973,0.14494070410728455,0.12774597108364105,0.23510043323040009
3199,that is awesome ! i hope you were able to get it back up !,hah .. at least you had fun it sounds like,1,1,0,0,0,0,1,1,0.39867374300956726,1.175798773765564,0.19618543982505798,0.48433026671409607,0.1299048215150833,0.0851714015007019
3200,i would have been too scared of them .,i do hate when the lights are off too,0,0,1,1,0,0,1,0,-0.05656740069389343,-0.18983006477355957,0.20576532185077667,0.3865349590778351,0.3850246071815491,0.2786448001861572
3201,i would have been too . i would have been a little one .,i am sure i would too . just be careful,0,0,1,1,0,0,1,8,0.01287231594324112,0.2614905834197998,0.24684733152389526,0.24102537333965302,0.2501378357410431,0.15278556942939758
3202,that is awesome ! i hope you have a great time !,i am happy for you . are you excited ?,1,1,0,0,0,1,2,6,0.2013838291168213,0.7676068544387817,0.217271089553833,0.13933375477790833,0.08609655499458313,0.13424375653266907
3203,i hope you get it !,i bet you will be fine . just be yourself,1,1,0,0,0,0,2,3,0.6770124435424805,0.5424375534057617,0.31523263454437256,0.1879723072052002,0.19324584305286407,0.13395343720912933
3204,that is awesome ! what are you going to do ?,are you ready for it ?,1,0,0,0,1,1,6,6,1.0046306848526,0.26727205514907837,0.20133203268051147,0.268359899520874,0.10194461047649384,0.5493593215942383
3205,i hope you do well !,i am sure you will do well,1,1,0,0,0,0,2,6,0.5495487451553345,0.28523528575897217,0.2609308660030365,0.3590841293334961,0.15004758536815643,0.2920740842819214
3206,"oh no , i am sorry to hear that . i hope you can find one soon .","that must be annoying for you , but i love cats .",1,0,0,0,0,0,4,8,0.30381646752357483,0.11678937822580338,0.32554566860198975,0.28329914808273315,0.2799307405948639,0.503150463104248
3207,i am glad you are going to do that .,what is his name ?,1,0,0,0,0,1,1,6,0.6607851982116699,-0.14677630364894867,0.25518912076950073,0.2740063965320587,0.2992307245731354,0.5089160203933716
3208,that is awesome ! i hope you get it !,oh that is great ! congratulations on your upcoming finish !,1,1,0,0,0,0,2,7,0.32852882146835327,0.49207690358161926,0.27765339612960815,0.2896988093852997,0.10802694410085678,0.22306692600250244
3209,i hope you have a great time !,that is amazing . i wish you the best of luck with the remaining classes !,1,1,0,0,0,0,2,7,0.6833842992782593,0.483768105506897,0.28371888399124146,0.27125370502471924,0.10250737518072128,0.14577895402908325
3210,i would be too . i have never been to one of those .,ohh what happened ?,0,0,1,0,0,1,1,6,0.0713963657617569,0.003946706652641296,0.195973202586174,0.2042740285396576,0.29847317934036255,0.507186770439148
3211,i am so sorry to hear that .,sometimes things like these happens . do not worry . but playing hookey is a fun though,1,1,0,0,0,0,4,8,0.39670705795288086,-0.1252676397562027,0.2462070882320404,0.2708823084831238,0.26669126749038696,0.2781262993812561
3212,i am sorry to hear that . maybe you can find a new place to go ?,i know exactly what you mean . it gets so lonely on the road . have you had to go away recently ?,1,1,0,0,1,1,5,0,0.22645239531993866,-0.018183745443820953,0.17036409676074982,0.07693669199943542,0.11767245829105377,0.08459156006574631
3213,i am glad you are going to do it . you will find a good time to have a good time .,that is still quite a long ride . do you do a lot of long distance biking ?,1,0,0,0,0,1,1,6,0.6888244152069092,-0.0907270610332489,0.1942705512046814,0.19537191092967987,0.12809965014457703,0.3729766011238098
3214,that is awesome ! i bet you are excited to have a friend .,"on to the next one , as they say !",1,0,0,0,0,0,2,3,0.8201689720153809,0.18868286907672882,0.1771230548620224,0.22553086280822754,0.15270741283893585,0.5026174783706665
3215,that is awesome ! i hope you are able to find a good friend .,have the new chick there when she comes home,1,0,0,0,0,0,3,6,0.7763731479644775,0.08567839115858078,0.20651504397392273,0.41973477602005005,0.1772896945476532,0.4723244607448578
3216,that is a lot of fun !,"oh yeah . i have never seen it , i can not watch horror films . how did you like it ?",1,0,0,0,0,1,1,6,0.29926902055740356,-0.41056981682777405,0.26289674639701843,0.15682341158390045,0.33074653148651123,0.19405074417591095
3217,i would have been a little one . i would have been a little one .,ohhh boy . i hope you have a person or an animal to snuggle up to to help you feel better .,0,1,0,0,0,0,1,3,-0.09820130467414856,0.45256274938583374,0.29343271255493164,0.21080084145069122,0.29189419746398926,0.10872995108366013
3218,oh no ! that is a good thing to have .,that is scary when that happens,0,0,0,0,0,0,8,1,0.22208856046199799,-0.17720180749893188,0.2325337529182434,0.41565507650375366,0.38785213232040405,0.41795727610588074
3219,i would have been a little one .,"some people do die from choking , be safe !",0,1,0,0,0,0,1,8,-0.3856229782104492,0.012959562242031097,0.3418155312538147,0.2106744945049286,0.43871673941612244,0.5829987525939941
3220,that is a bummer . did you find it ?,why is that ?,1,0,0,0,1,1,6,6,0.4933696985244751,-0.11966964602470398,0.2587982714176178,0.204084113240242,0.4138687551021576,0.6673178672790527
3221,that is a bummer . i hope you can find a new one of the time .,"oh that makes sense , well be careful",1,0,0,0,0,0,3,1,0.26579660177230835,-0.008484654128551483,0.26669344305992126,0.3267848491668701,0.22778090834617615,0.36794576048851013
3222,that is a good thing to do . i would have been so much .,"whoa , that is scary ! did you know him ?",1,0,1,0,0,1,1,6,0.2915017604827881,0.4964320957660675,0.19255220890045166,0.14685200154781342,0.21296216547489166,0.24789908528327942
3223,that is a good thing to do . i would have been a little one .,i am glad that you are okay !,1,1,0,0,0,0,1,1,0.2136644572019577,0.6231386661529541,0.2944474518299103,0.23050054907798767,0.272840291261673,0.14254030585289001
3224,i do not think i would be like that . i think i can understand that .,"hahaha , sounds kind of like clickbait",0,0,0,0,0,0,1,1,-0.1280764788389206,0.23021197319030762,0.2223956286907196,0.31154972314834595,0.38617753982543945,0.36697784066200256
3225,i hope you have a good time !,"hahahaha , that is so funny",1,0,0,0,0,0,2,1,0.7309132814407349,0.17610374093055725,0.26075389981269836,0.2694826126098633,0.11194002628326416,0.24707341194152832
3226,i am sorry to hear that . i hope you can find a new one soon .,"that is weird but amazing ! does it work ? if it does , i will get my husband to tape his mouth shut . he snores like a freight train because his tongue slides back i guess . is that true for you ?",1,1,0,1,0,1,4,6,0.4390176236629486,1.0056006908416748,0.2625240683555603,0.07664512097835541,0.2223341017961502,0.08094418048858643
3227,i am glad you are going to do it !,do you have any advice on what kind of tape ?,1,0,0,0,0,1,1,6,1.0035284757614136,0.17258746922016144,0.2680731415748596,0.3431912958621979,0.1428103744983673,0.6720130443572998
3228,i am sorry to hear that . i hope you can find one soon .,that sounds like a nice time !,1,1,0,0,0,0,4,1,0.417933851480484,0.2804180681705475,0.225871279835701,0.2867879867553711,0.2357594221830368,0.28881412744522095
3229,i do not think i would be so excited !,wow that worked out perfectly,0,0,0,0,0,0,1,8,0.6927540302276611,0.047471173107624054,0.27103784680366516,0.43138834834098816,0.2671441435813904,0.3865583837032318
3230,that is a lot of people do not have to be a little bit .,did you go over and ask them to turn down the volume ?,0,0,0,0,0,1,8,6,-0.011561989784240723,0.35366180539131165,0.28953632712364197,0.27115440368652344,0.6729996204376221,0.7529062032699585
3231,i am glad you are able to do it .,"well , i hope you have some really good earphones - or that they quiet down - it is a big egotistical to think that no one around you cares when you are that loud .",1,1,0,0,0,0,1,2,0.39450207352638245,0.9905868768692017,0.3354155719280243,0.2089093178510666,0.3488926291465759,0.3960472643375397
3232,that is a good thing to do . i hope you are able to do it .,i know what you mean . once i had a bank where the teller 's literally had butts for heads . it was so distracting trying to talk to them .,1,1,0,1,0,0,2,0,0.4176011383533478,0.002003319561481476,0.24892392754554749,0.08306638896465302,0.2599479854106903,0.11765195429325104
3233,i would have been too . i would have been too .,well it was an upgrade from the bank i had where the tellers were actually robots . i can not believe the cost-cutting measures in place today !,0,0,1,1,0,0,1,8,0.1291762888431549,-0.08580489456653595,0.19852277636528015,0.07847295701503754,0.333019882440567,0.21122455596923828
3234,that is awesome ! i bet you were happy to have a great time !,wow thats nostalgic ! ! . it must have brought back lot of good memories,1,0,0,0,0,0,1,1,0.20969665050506592,0.4422406256198883,0.1581348478794098,0.2712096571922302,0.10607890784740448,0.11833231896162033
3235,i bet that was a great time !,does the machine is in good condition now ?,1,0,0,0,0,1,1,6,0.7503107786178589,-0.29365798830986023,0.24854440987110138,0.34647300839424133,0.19123336672782898,0.6956769227981567
3236,"oh no , that is so sad . i hope you can find a new one soon .",what happened ?,1,0,0,0,0,1,3,6,0.3569473922252655,-0.12948915362358093,0.3470737338066101,0.23545560240745544,0.21105661988258362,0.7172838449478149
3237,"oh no , that is horrible . i hope you can find a new one soon .",are they going to pull the tooth ?,1,0,0,0,0,1,3,6,0.2949656546115875,-0.03080129623413086,0.38254082202911377,0.3065553307533264,0.2913648188114166,0.5666937232017517
3238,"i love the movie , i have never been to me .",thats not strange at all,0,1,1,0,0,0,8,1,0.09656431525945663,-0.23901018500328064,0.3052092492580414,0.5578762292861938,0.45249220728874207,0.36227715015411377
3239,i would be too .,that sucks . what did you do ?,0,1,1,0,0,1,1,6,-0.19416484236717224,0.08839881420135498,0.20701263844966888,0.24273964762687683,0.44736555218696594,0.48417460918426514
3240,oh no ! that is terrible . did you have to go back up with her ?,"oh no , the poor girl . was she able to walk afterwards ?",0,0,0,0,1,1,6,6,0.8648923635482788,-0.04162846505641937,0.11855156719684601,0.22282551229000092,0.2023213654756546,0.543472409248352
3241,that is a good thing to have to do that .,"you are a terrific partner . you guys can do something outdoors next time , right ?",1,1,0,0,0,1,8,6,0.07758356630802155,0.5706802606582642,0.3144412338733673,0.10848492383956909,0.5685226917266846,0.14859817922115326
3242,oh no ! that is horrible ! i am sorry to hear that .,hahaha why was it underwhelming ?,1,0,0,0,0,1,4,6,0.6407458782196045,0.19897319376468658,0.10443689674139023,0.16135691106319427,0.21720729768276215,0.5205123424530029
3243,i would have been too . i would have been too .,lol how do you feel about spiders ?,0,0,1,0,0,1,1,6,0.1291762888431549,0.4903324544429779,0.19852277636528015,0.21052385866641998,0.333019882440567,0.34683018922805786
3244,oh no ! that is terrible ! i would have been too .,why were you getting mad ? were you not lifting as much as you wanted ?,0,0,1,0,0,1,1,6,0.7826844453811646,0.5304473638534546,0.09680632501840591,0.21689586341381073,0.2673957347869873,0.3160228133201599
3245,i would be too . that is a bummer .,"i see , i do that too sometimes . it helps with motivation",0,0,1,1,0,0,1,0,-0.038892537355422974,0.13132250308990479,0.1821102648973465,0.2256985902786255,0.268237829208374,0.20543870329856873
3246,what is the name of the most ?,you are good at generalizing are not you ?,0,0,0,0,1,1,6,6,-0.15160052478313446,0.19894275069236755,0.29737553000450134,0.12418998777866364,0.5507697463035583,0.7354947328567505
3247,i am sorry to hear that . i hope you can find a new one .,i have no clue .. really i do not !,1,0,0,0,0,0,4,0,0.44224801659584045,1.1101938486099243,0.26515600085258484,0.49596506357192993,0.26574909687042236,0.14779223501682281
3248,that is awesome ! what kind of job is it ?,how much did you win ?,1,0,0,0,1,1,6,6,0.676397442817688,0.03364596515893936,0.16564518213272095,0.3459741473197937,0.1622210144996643,0.7820833921432495
3249,that is awesome ! i hope you have a great time !,thats sounds like a fun trip or 8,1,0,0,0,0,0,2,1,0.2013838291168213,-0.1684887707233429,0.217271089553833,0.49270135164260864,0.08609655499458313,0.3363702893257141
3250,that is awesome ! i bet you were not happy to have a great time !,that sounds cool .,1,1,0,0,0,0,1,1,0.25274479389190674,-0.033439114689826965,0.14690937101840973,0.27309468388557434,0.12774597108364105,0.46488651633262634
3251,i would have been a little one . i would have been a little one .,wow . i would love to see something like that,0,0,0,0,0,0,1,1,-0.09820130467414856,-0.1343492567539215,0.29343271255493164,0.3429669737815857,0.29189419746398926,0.17977093160152435
3252,that is so sweet of you ! what kind of dog is it ?,what did you name her ?,1,0,0,0,1,1,6,6,0.6344863176345825,-0.021308548748493195,0.16276609897613525,0.277922660112381,0.15027514100074768,0.5344513654708862
3253,that is so sweet of you !,thats so cute !,1,1,0,0,0,0,1,1,0.6892386674880981,0.23887686431407928,0.266920804977417,0.3462831377983093,0.1699407547712326,0.11979188770055771
3254,that is awesome ! what was it ?,oh you must have enjoyed it ! !,1,1,0,0,1,0,6,1,0.6217939853668213,0.7351961135864258,0.19018904864788055,0.2545943558216095,0.24002742767333984,0.18977025151252747
3255,i bet that was a great time .,yeah indeed it must have been then,0,0,0,0,0,0,1,1,0.04060135781764984,-0.10954976081848145,0.23235978186130524,0.4985364079475403,0.38199108839035034,0.5010818243026733
3256,that is a great feeling . i have a dog in a few times .,so cute ! what kind of dog is it ?,1,0,1,0,0,1,1,6,0.20687952637672424,0.4655839502811432,0.2187838852405548,0.16564679145812988,0.13605104386806488,0.17272630333900452
3257,that is awesome ! i bet you are a great parent !,"that is amazing , i wish i could get a puppy too , but my cat is not friendly",1,1,0,1,0,0,2,8,0.5538781881332397,0.032870352268218994,0.1751696914434433,0.3370838761329651,0.12564456462860107,0.23130902647972107
3258,that is not good . did you get it back ?,that is crazy did you ever get it back ?,0,0,0,0,1,1,6,6,0.19836857914924622,0.3537582755088806,0.23962053656578064,0.2478923350572586,0.5932598114013672,0.5778738260269165
3259,that is a good thing to do . i hope you can find a new job .,i am so sorry maybe you will have better luck next time .,1,1,0,0,0,0,3,5,0.3896941840648651,0.4406161904335022,0.18559598922729492,0.28095561265945435,0.2560402750968933,0.2754915952682495
3260,oh no ! that is a pretty cool thing to do .,"eww , it may be time to call someone to take care of them .",1,0,0,0,0,0,1,5,0.29144981503486633,0.20171931385993958,0.24174831807613373,0.49169453978538513,0.30000030994415283,0.4790419340133667
3261,i am glad you got it back .,"oh , that had to be super gross !",1,0,0,0,0,0,4,8,0.25634706020355225,0.37908345460891724,0.30716758966445923,0.2803311347961426,0.342447966337204,0.33903932571411133
3262,oh no ! that is terrible . i am glad you were able to find a new one .,how creepy !,1,0,0,0,0,1,8,6,0.648247241973877,-0.07060234248638153,0.2316969335079193,0.2490769326686859,0.15967899560928345,0.4029465615749359
3263,i would have been too . i would have been a little one .,at least nothing happened to yo,0,0,1,0,0,0,1,8,0.01287231594324112,-0.17093074321746826,0.24684733152389526,0.411953866481781,0.2501378357410431,0.39140477776527405
3264,that is awesome ! what do you think you did ?,that is rough . did you end up getting the job ?,1,1,0,0,1,1,6,6,0.7997704744338989,0.3870081901550293,0.1846407949924469,0.21680249273777008,0.15531179308891296,0.48073893785476685
3265,i am sorry to hear that .,"well , there is always next time . at least you can chalk it up as a learning experience .",1,0,0,0,0,0,4,3,0.2370942234992981,0.11764862388372421,0.21215258538722992,0.259149432182312,0.3472554683685303,0.43779951333999634
3266,oh no ! that is disgusting . did you clean it up ?,that is strange . what did you discover under there ?,0,0,0,0,1,1,6,6,0.717704176902771,-0.07851524651050568,0.12741824984550476,0.18981307744979858,0.18201729655265808,0.4474361538887024
3267,oh no ! that is disgusting . i would have been so gross .,oh my ! that is repulsive indeed ! i would 've taken it home for dinner . waste not want not !,0,0,1,0,0,0,1,0,0.04698742553591728,0.42440009117126465,0.11910942196846008,0.08030521869659424,0.144171342253685,0.11463376134634018
3268,oh no ! that is so disgusting . did you find it ?,oh no ! are you okay ?,0,0,0,0,1,1,6,6,0.9262148141860962,0.38671794533729553,0.14351704716682434,0.13266289234161377,0.19685909152030945,0.3166540265083313
3269,i would have been so excited !,yeah i bet ! did they stop and check on you ?,0,0,1,0,0,1,1,6,0.862138032913208,0.24372805655002594,0.23656845092773438,0.09436075389385223,0.1498202681541443,0.30176255106925964
3270,oh that is awesome ! i hope you do well !,oh yeah ? is it on par with i have a dream ?,1,0,0,0,0,1,2,6,0.24649758636951447,0.3967289626598358,0.20705360174179077,0.12322142720222473,0.0898011103272438,0.17220109701156616
3271,that is great ! i hope you are able to do it !,woah now ! i was not thinking of a speech on that grand of a scale ! i hope you blow gimli 's beard clean off his face and make 20 horns of gondor sound !,1,0,0,0,0,0,2,2,0.5372257232666016,0.20024806261062622,0.26733559370040894,0.04375648871064186,0.12706917524337769,0.15802451968193054
3272,oh no ! that is terrible ! did you find it ?,wow that was really nice of them,0,1,0,0,1,0,6,1,0.7079226970672607,0.05534982308745384,0.1717759221792221,0.4298073649406433,0.30903804302215576,0.3243747055530548
3273,that is a good thing to have .,most people now a days will not do that . make sure to pay it forward !,0,1,0,0,0,0,8,0,0.036001890897750854,0.4818378686904907,0.34705793857574463,0.08536347001791,0.5872162580490112,0.2313784658908844
3274,that is awesome ! how did you do ?,"that is great , man ! did you study hard for it ?",1,1,0,0,1,1,6,6,0.7633951902389526,0.7054089307785034,0.19924674928188324,0.15102586150169373,0.15537020564079285,0.27369189262390137
3275,that is great ! i hope you do well !,"well , that is all that matters ! just got ta pass those exams !",1,0,0,0,0,0,2,3,0.42234453558921814,0.23517632484436035,0.20236670970916748,0.12550586462020874,0.10962379723787308,0.3469056487083435
3276,that is so sweet of you . i am glad you have a good time .,"aw , that is awesome , did it bring back memories ?",1,1,0,0,0,1,1,6,0.5472981929779053,0.38964325189590454,0.1976458728313446,0.31052303314208984,0.11943652480840683,0.3546012043952942
3277,i know that feeling . i have a great time to go back .,"yeah , it is always nice to take a look back and reflect on the early days .",1,1,1,0,0,0,0,1,0.14513957500457764,0.13600029051303864,0.18391463160514832,0.3496699333190918,0.2377871572971344,0.4796171486377716
3278,that is awesome ! what game did you play ?,nice ! who did you go see ? did you catch a homerun ?,1,0,0,0,1,1,6,6,0.5983432531356812,0.332511305809021,0.2876473665237427,0.14050361514091492,0.17804685235023499,0.18515577912330627
3279,that is awesome ! i would be so excited !,that sounds amazing . all i have is my lowly senators sea level stadium ... i am mad jealous .,1,0,0,1,0,0,1,1,0.22927595674991608,0.1662057340145111,0.20422956347465515,0.18921330571174622,0.07477106153964996,0.16703177988529205
3280,that is so sad . i am glad you are feeling better now .,oh dang . was she a hoarder ? what did you find ?,1,0,0,0,0,1,4,6,0.34696027636528015,0.2505795955657959,0.17537635564804077,0.19963021576404572,0.12258396297693253,0.3669606149196625
3281,that is so sad . i hope you can find a new one soon .,i can not even imagine the stench ... did you make out with any buried treasure ?,1,0,0,0,0,1,3,6,0.3660126030445099,-0.3204074203968048,0.2545366883277893,0.21471169590950012,0.1755092740058899,0.2718910574913025
3282,oh no ! that is horrible ! i am sorry to hear that .,oh that is terrible . is he alright ?,1,1,0,0,0,1,4,6,0.6407458782196045,0.2680288553237915,0.10443689674139023,0.20758691430091858,0.21720729768276215,0.2669500410556793
3283,i am sorry to hear that . i hope you are able to find him .,that really stinks that that happens . are you pretty upset about it ?,1,1,0,0,0,1,4,6,0.23266439139842987,0.45176735520362854,0.20340073108673096,0.227114737033844,0.2551395297050476,0.25218379497528076
3284,that is awesome ! what kind of car did you get ?,i do love a smooth ride . what kind of car is it ?,1,0,0,0,1,1,6,6,0.4908634126186371,0.029077354818582535,0.1651054322719574,0.14227701723575592,0.1365356296300888,0.13754770159721375
3285,that is awesome ! i bet you were happy !,that is awesome ! i am mad jealous that you have my dream car !,1,1,0,0,0,0,1,1,0.4542559087276459,0.5916757583618164,0.17080487310886383,0.1327812224626541,0.12000755220651627,0.10553697496652603
3286,that is great ! how did you do ?,"wow , you were dedicated , did you do well on it ?",1,0,0,0,1,1,6,6,0.7388501167297363,0.2870579957962036,0.17595288157463074,0.33269551396369934,0.18293754756450653,0.6020951271057129
3287,that is awesome ! i hope you do well !,"congratulations , all the hard work paid off !",1,1,0,0,0,0,2,7,0.3404804766178131,0.4240805208683014,0.21210256218910217,0.23724210262298584,0.10120537877082825,0.42200931906700134
