Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,mbti_intro_pearson,mbti_t_pearson
7.78,55.68,75.29,62.76,27.99,"PearsonRResult(statistic=-0.01636313954331281, pvalue=0.23545045528176523)","PearsonRResult(statistic=0.0010066096748768249, pvalue=0.9418212723416529)","PearsonRResult(statistic=0.07064207257449559, pvalue=2.9271334684604694e-07)"
id,generated,true,ER_g,ER_t,IP_g,IP_t,EX_g,EX_t,EI_g,EI_t,big5_g,big5_t,mbti_i_g,mbti_i_t,mbti_t_g,mbti_t_t
3149,oh no . i hope they are able to get better time in life,"I'm right there with you.. I still feel pretty introverted, but since coming to college, I've been forced to socialize more, and it's help me at least ""fake it until I make it."" I still prefer to be alone a lot of the time, but at least I can somewhat manage without making myself look dumb. Maybe you can just think of some topics/things to talk about to have in the back of your head for the times when things get quiet?",1,1,0,1,0,0,3,5,-0.1232149749994278,0.2078738957643509,0.24680405855178833,0.6289406418800354,0.15265905857086182,0.20638197660446167
3150,that is a long time i am glad that she gets better .,"I hope it goes well! If it makes you feel any better, most of them are probably just as nervous and are looking for any excuse to relax and let their guard down, too. Good luck.",1,1,1,0,0,0,3,2,0.005198732018470764,0.3457377254962921,0.3217039406299591,0.5494203567504883,0.45771029591560364,0.17863352596759796
3151,are you going to go ?,That sounds awesome. Have you ever been before?,0,1,0,0,1,1,6,6,0.15313367545604706,0.06372460722923279,0.22839951515197754,0.5056176781654358,0.6037604808807373,0.4123380482196808
3152,"yeah , i could go to the store . i think you should miss it .",I wish I could go sometime that sounds like quite the experience.,0,0,0,0,0,0,5,1,-0.06528455018997192,-0.10029162466526031,0.17707057297229767,0.5930570960044861,0.2794894278049469,0.4435296952724457
3153,i am not sure !,"How'd it turn out? Congrats on deciding to lead a healthier life, by the way.",0,1,0,0,0,1,8,6,0.08309945464134216,0.5306034088134766,0.2515937089920044,0.596798837184906,0.3008084297180176,0.4255311191082001
3154,well at least you had a little bit little little .,I'm the exact same way in the gym. Music is a huge motivator for me. One time my phone died while in the gym and the rest of the workout was so low energy.,0,0,0,1,0,0,8,0,-0.048027679324150085,0.3450113534927368,0.3894631862640381,0.388919860124588,0.5207829475402832,0.21032601594924927
3155,oh no ! i ' m very sorry to heard about that . i feel sad .,"Yeah I have, it wasn't serious but I got rearended.",1,0,0,1,0,0,4,8,0.46346187591552734,-0.13499891757965088,0.13172075152397156,0.45573627948760986,0.1494067907333374,0.5980014801025391
3156,what was the name .,"That's terrifying, I'm so glad you're okay.",0,1,0,0,1,0,6,1,-0.17009881138801575,-0.010214470326900482,0.41450342535972595,0.5544328093528748,0.5418975353240967,0.24019616842269897
3157,i ' m sorry to hear that . what made you do ?,That is very sad. Did something recently happen to her? .,1,1,0,0,1,1,4,6,0.11190905421972275,-0.13598518073558807,0.13322043418884277,0.6128317713737488,0.26514720916748047,0.5552693605422974
3158,oh wow ! that can be very embarrassing . i hope you can find out a good thing,That is absolutely horrible. I hope she has a moment of happiness very soon. No one should have to deal with that much loss. .,1,1,0,0,0,0,3,0,-0.08034825325012207,-0.20097950100898743,0.1596381962299347,0.6194172501564026,0.12220720946788788,0.3376656174659729
3159,"that ' s no good . but you had to keep yourself up , but that ' s","Death by a thousand cuts, I call it! They'll try to make a buck off anything!",0,0,0,0,0,0,8,1,-0.3860689699649811,0.13436821103096008,0.09529542922973633,0.598737895488739,0.43451687693595886,0.4835800230503082
3160,"that ' s great , what kind of job ?",Did you try talking to them about it? I can only assume it wouldn't go well but you never know.,0,0,0,0,1,1,6,6,-0.40095800161361694,0.06662022322416306,0.12922070920467377,0.5434722304344177,0.63187575340271,0.3609519898891449
3161,i ' m sorry to hear that . is there a few people are doing a lot of,"Yes, I have.  One that actually died and one that was miraculously saved.  It was a dark and tough time.  Did that happen to you recently?",1,0,0,1,0,1,4,6,-0.2861221730709076,-0.2549404799938202,0.3229933977127075,0.6965553164482117,0.1803090125322342,0.3524220883846283
3162,oh no ! i ' m sorry to hear that . was the first way to go back,I am soo soo very sorry.  Its so hard to understand everything surrounding a suicide so its hard to be at peace about something that didn't have to happen.  I pray you and your family will find closure and fight for awareness for people who are struggling with those feelings.,1,1,0,0,0,0,4,4,0.247600719332695,-0.20801934599876404,0.1941990852355957,0.49118560552597046,0.1353704333305359,0.10321292281150818
3163,are they a lot ?,"Yeah, I have. Do you?",0,0,0,0,1,1,6,6,-0.13765087723731995,-0.025528058409690857,0.282245934009552,0.5365103483200073,0.6931785345077515,0.47455206513404846
3164,oh i know it is hard to have to do that !,It happens. Hope your dog will poop outside soon.,1,0,0,0,0,0,0,3,0.8528295755386353,-0.26351943612098694,0.20598715543746948,0.6059113144874573,0.28392666578292847,0.5675819516181946
3165,oh man ! what does the pizza ?,Always sucks when you forget to save it and wake up to a melted blob of brown.,0,0,0,0,1,0,6,1,0.5162386894226074,-0.36224421858787537,0.1478724330663681,0.6564050316810608,0.19072310626506805,0.5483644008636475
3166,"oh , that is a big surprise !",Oh wow! I HATE when you get the urge to eat something and then you get to the fridge only to realize it's gone. Do you know who ate it?,0,0,0,1,0,1,1,6,0.2410781979560852,-0.055074095726013184,0.26738449931144714,0.3903420865535736,0.3420509994029999,0.25277552008628845
3167,oh no . i hope you were able to see the police ?,Thats horrible! You should tell them as that is their property. What if someone did that to your stuff?,0,1,0,0,1,1,8,6,-0.058206766843795776,-0.03711910545825958,0.11361334472894669,0.5561249852180481,0.23855364322662354,0.5191460847854614
3168,i understand how you feel .,GOOD on you!!,1,1,0,0,0,0,0,7,0.2658495306968689,0.14771197736263275,0.17812512814998627,0.29186078906059265,0.32644733786582947,0.18022695183753967
3169,have you had a new job ?,"I know how you feel, financial problems are rough. I know you'll figure out a way to make it.",0,1,0,0,1,0,6,0,0.1880505383014679,0.4364332854747772,0.29222816228866577,0.5368933081626892,0.6268190145492554,0.39733728766441345
3170,i am sure you should .,"That really stinks! Don't worry too much though, things will work out.",0,1,0,0,0,0,5,1,0.4147094786167145,0.4800991714000702,0.20449775457382202,0.49655231833457947,0.36440905928611755,0.3586984872817993
3171,nice . what did she make you did ?,"That's awesome, what was in it?",0,1,0,0,1,1,6,6,0.2188238650560379,-0.06216907501220703,0.14043284952640533,0.5434237718582153,0.4105395972728729,0.5086274147033691
3172,that ' s a good way to be . did it go back back to school ?,"You must be happy to have it back, those are the best memories.",0,1,0,0,1,0,6,1,-0.23171627521514893,0.16327866911888123,0.16444294154644012,0.5730041861534119,0.43870922923088074,0.5675303936004639
3173,thats cool ! are you going to see it ?,Ugh! I hate it when stuff like that happens. Were you able to get a refund on your tickets?,1,0,0,0,1,1,1,6,0.40568095445632935,-0.21876946091651917,0.21027696132659912,0.477786123752594,0.14938941597938538,0.27621573209762573
3174,that ' s a great feeling ! did you have a lot of the same thing with the,Awesome!!,1,0,1,0,1,0,8,1,-0.25833481550216675,0.12508070468902588,0.2622269093990326,0.3457547426223755,0.06298311054706573,0.29513412714004517
3175,did you be excited ?,That is very true! Was it bad weather?,0,0,0,0,1,1,6,6,0.26733916997909546,-0.12521272897720337,0.24164342880249023,0.5211009383201599,0.7693173885345459,0.4712047278881073
3176,it ' s a great way to get that it .,"i hate that too, what were you going to do?",0,0,0,0,0,1,1,6,-0.15521544218063354,0.11693959683179855,0.32156747579574585,0.3766673505306244,0.39284589886665344,0.27386999130249023
3177,"oh wow , that ' s no good . i hope they are able to keep the time","Maybe I could come with you, I'm near Florida.",1,0,0,0,0,0,3,5,-0.30579647421836853,0.0906824842095375,0.2510969936847687,0.469143807888031,0.20544014871120453,0.5109320878982544
3178,did you have any special special time ?,Why don't you believe him? He made have been quite the big name back in his day.,0,0,0,0,1,1,6,6,0.19197160005569458,-0.040563225746154785,0.29290828108787537,0.5160994529724121,0.6982055902481079,0.5621621608734131
3179,i am a fan .,"Wow, that sounds amazing. I wish I could have seen that!",0,1,0,0,0,0,0,1,-0.024179264903068542,-0.1366535723209381,0.24831445515155792,0.5388367772102356,0.38242214918136597,0.3139371871948242
3180,i think you were there to do better than a bit . it ' s good to have,That sounds interesting.  What kinds?,1,0,0,0,0,1,8,6,-0.47113552689552307,0.3076007664203644,0.08059357106685638,0.6230242848396301,0.16856920719146729,0.5612514019012451
3181,oh my gosh . i ' ve never have been through that .,Oh that's awful!,0,1,0,0,0,0,8,1,-0.08464197814464569,-0.14768177270889282,0.3480687737464905,0.5196886658668518,0.21405825018882751,0.362807035446167
3182,"oh , i feel sorry for that , but i was a cute thing for them .",Is that like the child equivalent of under the bed?,1,0,0,0,0,1,4,6,0.08102162182331085,0.12661853432655334,0.2775270640850067,0.5081688165664673,0.34046921133995056,0.5344995260238647
3183,i hope your wife was better .,That's kinda strange. I assume that's something he'll grow out of.  How old is he?,1,0,0,0,0,1,8,6,0.5618988275527954,0.07740692049264908,0.2162175178527832,0.6587222218513489,0.3808816075325012,0.5444158315658569
3184,that is great ! i have been there .,"Wow, that took some guts! What made you want to cut it?",1,0,1,0,0,1,1,6,0.6503385305404663,0.22916769981384277,0.15572001039981842,0.5202565789222717,0.2137669324874878,0.4947614371776581
3185,i love it,And just think about how much you're saving on shampoo and conditioner!,1,0,0,0,0,0,1,6,0.2131025493144989,0.09045284986495972,0.37274062633514404,0.4303082227706909,0.2891313433647156,0.19559341669082642
3186,oh my god . why did you do that ?,"Ahhhh! I've done that before, but I noticed it quick.  Did you not know til the end of the day?",0,0,0,1,1,1,6,6,0.613094687461853,0.2276255190372467,0.19239093363285065,0.4962863326072693,0.3312898874282837,0.36763766407966614
3187,wow,"That's embarrassing, ah, I'm sorry.  Just play it off tomorrow at work! .",0,1,0,0,0,0,1,4,-0.07226395606994629,0.4136830270290375,0.4452703595161438,0.5490421652793884,0.44986218214035034,0.4000176787376404
3188,how did you have to get them ?,Please tell me it was not full of Oriental Trading Company rubber ducks and cheap tchotchkes.,0,0,0,0,1,0,6,8,0.06935726851224899,0.057348206639289856,0.31016087532043457,0.6034059524536133,0.6010677814483643,0.6235393285751343
3189,"yes , but if you ' re hungry .","Oh man! I feel bad for laughing but ""literal garbage"" is pretty funny. That sucks, can you report them to eBay?",0,1,0,0,0,0,8,6,0.189507395029068,-0.026362203061580658,0.3959963917732239,0.48340731859207153,0.5296366214752197,0.37161099910736084
3190,are you sure you are ready for the exam ?,How did you do?,0,0,0,0,1,1,6,6,0.168648824095726,-0.06835536658763885,0.3116302490234375,0.5139695405960083,0.4742235243320465,0.5561389923095703
3191,"yes , that is an amazing accomplishment ! i ' m glad the best of luck !",That's good. I was never good at chemistry.,1,0,0,0,0,0,7,8,0.8040680885314941,-0.20547956228256226,0.1877022236585617,0.5515051484107971,0.14726622402668,0.5649901628494263
3192,oh my god ! i hope you can get out with your parents .,"I understand, anything you need to talk about?",1,1,0,0,0,0,3,6,0.6369820833206177,0.20645929872989655,0.18609502911567688,0.549945056438446,0.16280563175678253,0.47478994727134705
3193,"well , you ' re going to make it in a better time if you can find one",Buck up little camper.,0,0,0,0,0,0,8,6,0.016242001205682755,-0.045670799911022186,0.39608728885650635,0.583843469619751,0.37503015995025635,0.6225210428237915
3194,i hope she is going to have a great experience .,How is she doing.,1,0,0,0,0,1,2,6,0.14381682872772217,-0.06145840883255005,0.3371744155883789,0.5250236392021179,0.2818017303943634,0.5083508491516113
3195,she is very excited !,I am happy for you and her.,0,1,0,0,0,0,1,1,0.269636869430542,0.012523002922534943,0.2421063929796219,0.5292762517929077,0.23987863957881927,0.41492900252342224
3196,that is nice ! have you been going to visit ?,i can't believe christmas is in 4 months it's crazy.,1,0,0,1,1,0,1,1,0.4487125873565674,-0.008121035993099213,0.16369985044002533,0.3616231381893158,0.17961859703063965,0.2301563173532486
3197,good luck .,"mine is the fall. halloween, thanksgiving....what's not to love.",1,0,0,0,0,0,7,6,0.13315430283546448,0.7773294448852539,0.3214084506034851,0.31093665957450867,0.4527461528778076,0.16495147347450256
3198,that was nice of you ! did they have a good time with you ?,well the casino won! did you at least get some free drinks?,1,0,0,0,1,1,6,6,0.4818362891674042,-0.25731271505355835,0.13503724336624146,0.38904714584350586,0.2184986025094986,0.19850735366344452
3199,"wow , that is a pretty good way . it ' s always the same time .",hah.. at least you had fun it sounds like.,0,1,0,0,0,0,1,1,-0.2881850004196167,0.7003793716430664,0.1444447636604309,0.2422293722629547,0.30420783162117004,0.3529220521450043
3200,were they in a kid ?,I do hate when the lights are off too.,0,0,0,1,1,0,6,0,0.02766472101211548,-0.33718380331993103,0.2466031014919281,0.5860200524330139,0.6880255937576294,0.47204431891441345
3201,that is so scary i think people can have been mad,I am sure I would too. Just be careful.,0,0,0,1,0,0,1,0,-0.004736736416816711,-0.008457742631435394,0.3284853994846344,0.5272055864334106,0.3228134214878082,0.4309696555137634
3202,"wow , good to hear that ! what are you planning going on studying to do or a",I am happy for you. Are you excited?,1,1,0,0,1,1,1,6,0.4048982560634613,0.25381922721862793,0.20751585066318512,0.5095601677894592,0.09329542517662048,0.3633649945259094
3203,that ' s a good feeling that you will do fine then .,I bet you will be fine. Just be yourself.,1,1,0,0,0,0,8,3,-0.07075110077857971,0.0938681960105896,0.35598140954971313,0.49250465631484985,0.46248024702072144,0.38854992389678955
3204,what was the test ?,Are you ready for it?,0,0,0,0,1,1,6,6,-0.14178265631198883,0.20833241939544678,0.24244357645511627,0.4995095729827881,0.6639492511749268,0.4381422698497772
3205,"oh , well at least you can get to go a few years , but i ' m",I am sure you will do well.,0,1,0,0,0,0,8,6,-0.1361907720565796,0.004823774099349976,0.25352489948272705,0.5526652336120605,0.36281391978263855,0.5197139978408813
3206,oh no . is you feel bad ?,"That must be annoying for you, but I love cats.",0,0,0,0,1,0,6,8,0.11185876280069351,-0.023192085325717926,0.18165409564971924,0.5609825849533081,0.387712687253952,0.5234034061431885
3207,well if they didn ' t get another time as well .,What is his name?,0,0,0,0,0,1,8,6,0.027952220290899277,-0.06491979956626892,0.3210691511631012,0.5603844523429871,0.567602276802063,0.554051399230957
3208,wow ! congrats ! you must have been proud of your life !,Oh that's great! Congratulations on your upcoming finish!,1,1,0,0,0,0,1,7,0.9285265207290649,0.14494571089744568,0.1311824470758438,0.4753042161464691,0.14602996408939362,0.3399530053138733
3209,thats great,That's amazing. I wish you the best of luck with the remaining classes!,1,1,0,0,0,0,1,7,0.09462837874889374,0.09432007372379303,0.5084391832351685,0.529509425163269,0.37067338824272156,0.34468722343444824
3210,i understand . sometimes things can not know you are like that to be more .,Ohh what happened?,1,0,0,0,0,1,0,6,0.5438652038574219,-0.15077677369117737,0.09931211173534393,0.4871290624141693,0.4133244752883911,0.4599890410900116
3211,did you think she would be too too,Sometimes things like these happens. Don't worry. But playing hookey is a fun though.,0,1,0,0,1,0,6,8,0.04288419708609581,0.17615696787834167,0.36728963255882263,0.4709809422492981,0.3981154263019562,0.4303853213787079
3212,"oh , what are you going to do ?",I know exactly what you mean.  It gets so lonely on the road.  Have you had to go away recently?,0,1,0,1,1,1,6,0,0.30476927757263184,0.20043721795082092,0.28689315915107727,0.6132090091705322,0.4520779550075531,0.3771154582500458
3213,you shouldn ' t have a long time to get back with you ?,That's still quite a long ride.  Do you do a lot of long distance biking? .,0,0,0,0,1,1,6,6,-0.07325276732444763,0.298444926738739,0.18006631731987,0.6773868799209595,0.6351170539855957,0.9576523303985596
3214,it will be a great thing to do,"on to the next one, as they say!",1,0,0,0,0,0,1,3,0.015761375427246094,0.12890489399433136,0.3694313168525696,0.4471198618412018,0.3681580424308777,0.3130509555339813
3215,i ' m glad she was feeling far .,have the new chick there when she comes home.,0,0,0,0,0,0,8,6,0.14107085764408112,-0.07260431349277496,0.3026784658432007,0.4259378910064697,0.28164979815483093,0.5103945732116699
3216,i hate to hear that . did you go to watch it ?,"Oh yeah.  I've never seen it, I can't watch horror films.  How did you like it?",1,0,0,0,1,1,6,6,0.5293796062469482,-0.578984260559082,0.178187757730484,0.708798885345459,0.2722781002521515,0.5668200850486755
3217,i know what you ' re going to be ! it ' s good people don ' t,Ohhh boy.  I hope you have a person or an animal to snuggle up to to help you feel better.,1,1,0,0,0,0,0,3,-0.36318036913871765,0.07672546058893204,0.18975873291492462,0.5208580493927002,0.13641366362571716,0.305377721786499
3218,that is terrible . did you get the same happen ?,That's scary when that happens.,0,0,1,0,1,0,6,1,0.36139383912086487,-0.15950095653533936,0.1893179565668106,0.5944809317588806,0.5286195278167725,0.5234742760658264
3219,that is good .,"Some people DO die from choking, be safe!",0,1,0,0,0,0,1,8,0.02914361283183098,-0.06107307970523834,0.30196642875671387,0.3603777289390564,0.6158826351165771,0.4670449197292328
3220,"wow , i ' m sorry to hear that . it feels so sad , you are ok",Why is that?,1,0,0,0,0,1,4,6,0.3559134304523468,-0.048373714089393616,0.30656829476356506,0.5282904505729675,0.11739029735326767,0.6043201684951782
3221,well that ' s a really fun mistake .,"Oh that makes sense, well be careful.",0,0,0,0,0,0,1,1,-0.15244871377944946,0.047837335616350174,0.28329524397850037,0.49662312865257263,0.4866373836994171,0.47670766711235046
3222,"wow , that is funny . how did you do that ?","Whoa, that is scary! Did you know him?",1,0,0,0,1,1,6,6,0.606273889541626,-0.06875325739383698,0.23193544149398804,0.49313098192214966,0.4217958450317383,0.37651872634887695
3223,i do that,I am glad that you are okay!,0,1,1,0,0,0,8,1,0.07150207459926605,-0.08332955837249756,0.35589203238487244,0.4837600290775299,0.3893803060054779,0.24555443227291107
3224,i get a a good time .,"Hahaha, sounds kind of like clickbait.",0,0,0,0,0,0,1,1,-0.04467770457267761,0.15676765143871307,0.23047085106372833,0.4988413453102112,0.3482767343521118,0.5582902431488037
3225,i bet you were very happy with that .,"Hahahaha, that's so funny.",1,1,0,0,0,0,1,1,0.5938327312469482,0.07902541756629944,0.21986371278762817,0.4566308259963989,0.36683976650238037,0.3190787434577942
3226,that is a lot of people are all that way to start . you are going through it,"That is weird but amazing! Does it work?  If it does, I will get my husband to tape his mouth shut.  He snores like a freight train because his tongue slides back I guess.  Is that true for you?",0,0,1,1,0,1,8,6,0.1727561056613922,0.950985312461853,0.16180366277694702,0.40224483609199524,0.31594640016555786,0.20692941546440125
3227,i hope you can get a great time !,Do you have any advice on what kind of tape?,1,0,0,0,0,1,2,6,0.6496986150741577,-0.03366765379905701,0.2847122550010681,0.5588904619216919,0.10947753489017487,0.5174013376235962
3228,that ' s awesome ! were you able to get another time ?,That sounds like a nice time!,1,1,0,0,1,0,6,1,0.34105008840560913,0.06274712830781937,0.09848280251026154,0.491889625787735,0.1649046093225479,0.2932354807853699
3229,"oh nice , did you go to the new birthday ?",Wow that worked out perfectly.,0,0,0,0,1,0,6,8,0.21443107724189758,-0.12593558430671692,0.2759247124195099,0.504008412361145,0.48416152596473694,0.46613770723342896
3230,"sorry to hear that , did you go to your mom ?",Did you go over and ask them to turn down the volume?,1,0,0,0,1,1,4,6,0.33730584383010864,-0.07095599174499512,0.3103331923484802,0.5484248995780945,0.5474337339401245,0.5370321273803711
3231,well maybe i ' m going to be trying to make it a new place to get the,"Well, I hope you have some really good earphones - or that they quiet down - it's a big egotistical to think that no one around you cares when you are that loud.",0,1,0,0,0,0,5,2,-0.6298792362213135,0.2527013123035431,0.4466448426246643,0.5682093501091003,0.3134971857070923,0.45284023880958557
3232,i hate to hear that . i know what you do .,I know what you mean. Once I had a bank where the teller's literally had butts for heads. It was so distracting trying to talk to them.,1,1,0,1,0,0,0,0,0.5886938571929932,-0.15166403353214264,0.1448325514793396,0.5748788714408875,0.3181416392326355,0.3389139473438263
3233,"yeah , i have been to deal with that",Well it was an upgrade from the bank I had where the tellers were actually robots. I can't believe the cost-cutting measures in place today!,0,0,1,1,0,0,8,8,0.08615469932556152,-0.2657994031906128,0.361917108297348,0.6081950664520264,0.447270005941391,0.5035766363143921
3234,that is a really great surprise . what was it on ?,wow  thats nostalgic!!. It must have brought back lot of good memories.,0,0,0,0,1,0,6,1,0.13397279381752014,0.639285683631897,0.2470482587814331,0.42602431774139404,0.30812638998031616,0.15870434045791626
3235,that ' s good to hear . that is a great time to be .,does the machine is in good condition now?,1,0,0,0,0,1,1,6,-0.030848577618598938,-0.44309964776039124,0.20889820158481598,0.49659547209739685,0.3858187794685364,0.5006958246231079
3236,what happened ?,What happened?,0,0,0,0,1,1,6,6,-0.12948915362358093,-0.03741440176963806,0.23545560240745544,0.5492891669273376,0.7172838449478149,0.5849944353103638
3237,oh no ! have you tried to get it ?,Are they going to pull the tooth?,0,0,0,0,1,1,6,6,0.7220994234085083,-0.0593705028295517,0.2194650024175644,0.5405296683311462,0.2769259810447693,0.5283615589141846
3238,what happened ?,Thats not strange at all.,0,0,0,0,1,0,6,1,-0.12948915362358093,-0.10918375849723816,0.23545560240745544,0.6573929190635681,0.7172838449478149,0.7114584445953369
3239,oh wow ! i am sure you will do fine .,That sucks. What did you do?,1,1,0,0,0,1,1,6,0.790625810623169,-0.10375092923641205,0.14291824400424957,0.5177385807037354,0.14545075595378876,0.5382404327392578
3240,"wow , i am glad she was okay .","Oh no, the poor girl. Was she able to walk afterwards?",1,0,0,0,0,1,8,6,0.19673974812030792,-0.10435488820075989,0.3112959861755371,0.5959509611129761,0.3376423120498657,0.5513952970504761
3241,that ' s really very sad to hear of her . my friends the best of friends like,"You're a terrific partner. You guys can do something outdoors next time, right?",1,1,0,0,0,1,1,6,-0.5520837306976318,0.4595073163509369,0.2482590526342392,0.48122304677963257,0.13895906507968903,0.3273142874240875
3242,oh my goodness . are you doing ok ?,hahaha why was it underwhelming?,1,0,0,0,1,1,6,6,0.5323836803436279,0.05661863833665848,0.17973655462265015,0.3092848062515259,0.2977399528026581,0.32544004917144775
3243,i ' m sure it was ! how long did you find out ?,lol how do you feel about spiders?,0,0,0,0,1,1,6,6,-0.09983910620212555,0.16783781349658966,0.14134542644023895,0.3928891122341156,0.13843698799610138,0.2806474268436432
3244,that must be very tough to do that . it is hard to take them off and make,Why were you getting mad?  Were you not lifting as much as you wanted?,1,0,0,0,0,1,1,6,-0.2376302182674408,0.8699545860290527,0.2449585199356079,0.6812097430229187,0.22559969127178192,0.729946494102478
3245,oh i hope you do well and have a great job !,"I see,  I do that too sometimes.  It helps with motivation.",1,0,0,1,0,0,2,0,0.7241452932357788,0.3164059519767761,0.34236329793930054,0.5892910957336426,0.1802353411912918,0.5300425291061401
3246,do you like it ?,You are good at generalizing aren't you?,0,0,0,0,1,1,6,6,0.1840391308069229,0.2080579549074173,0.2938796281814575,0.4307863712310791,0.7631741762161255,0.5807700157165527
3247,"i understand , i hope you have a fun time !",I have no clue.. really I don't!,1,0,0,0,0,0,0,8,0.6472939252853394,0.5227177143096924,0.2617908716201782,0.38821643590927124,0.28746920824050903,0.41315481066703796
3248,oh thats cool . what did you win ?,how much did you win?,1,0,0,0,1,1,6,6,0.3237761855125427,-0.069170281291008,0.3128516674041748,0.5078810453414917,0.27358269691467285,0.5657318830490112
3249,how long did it go ?,Thats sounds like a fun trip or 8.,0,0,0,0,1,0,6,1,0.05700940638780594,0.01552559807896614,0.26605623960494995,0.5756744742393494,0.7575488090515137,0.6078569889068604
3250,nice ! how old are you going to look ?,that sounds cool.,0,1,0,0,1,0,6,1,0.3299081325531006,-0.18912139534950256,0.14768490195274353,0.45805293321609497,0.25895583629608154,0.3975350558757782
3251,oh wow . what do you do to see ?,Wow. I would love to see something like that.,0,1,0,0,1,0,6,1,0.4216548800468445,-0.29431429505348206,0.19421568512916565,0.596465528011322,0.3626970946788788,0.4470614194869995
3252,aww you must be a wonderful surprise,What did you name her?,1,0,0,0,0,1,1,6,0.36685630679130554,-0.05308494716882706,0.4138530492782593,0.5187048316001892,0.12891419231891632,0.516819953918457
3253,it ' s a cool surprise .,Thats so cute!,0,1,0,0,0,0,1,1,-0.10792602598667145,-0.021396398544311523,0.2315884530544281,0.5883168578147888,0.35377269983291626,0.24648354947566986
3254,that ' s awesome ! i hope it was a good time !,Oh you must have enjoyed it!!,1,1,0,0,0,0,1,1,-0.0011410713195800781,0.3152194023132324,0.08296627551317215,0.3173064887523651,0.11782707273960114,0.26853910088539124
3255,i ' ve never been there . did you guys get a bit jealous ?,Yeah indeed it must have been then.,0,0,0,0,1,0,6,0,-0.5516563653945923,-0.014013394713401794,0.12026352435350418,0.5239563584327698,0.1576772928237915,0.6003913879394531
3256,that is cool . are you a puppy ?,So cute! What kind of dog is it?,0,0,0,0,1,1,6,6,0.36257922649383545,-0.09973232448101044,0.22384577989578247,0.458845317363739,0.4533311426639557,0.36418724060058594
3257,how many pet is she ?,"That's amazing, I wish I could get a puppy too, but my cat is not friendly.",0,0,0,1,1,0,6,8,0.044464096426963806,-0.17674916982650757,0.2558610439300537,0.5748305916786194,0.5528554916381836,0.4000445306301117
3258,"that is so sad , i ' m sorry for your child !",That's crazy did you ever get it back?,1,0,0,0,0,1,4,6,0.6672878265380859,0.024443648755550385,0.23246702551841736,0.48542049527168274,0.314185231924057,0.4957726299762726
3259,"thats a bummer , i hope you didn ' t let your shoe and have a refund and",I am so sorry maybe you will have better luck next time.,1,1,0,0,0,0,3,5,-0.023496247828006744,0.12607547640800476,0.3890877664089203,0.5154106616973877,0.34337273240089417,0.4081355035305023
3260,"oh , that sucks . what did he know ? it was awful when i didn ' t","Eww, it may be time to call someone to take care of them.",0,0,1,0,1,0,8,5,0.03513548523187637,0.1503816395998001,0.16214562952518463,0.5859777331352234,0.1926012933254242,0.4389100968837738
3261,"wow , i love the dog !","Oh, that had to be super gross! .",0,0,0,0,0,0,1,8,0.19402837753295898,0.06900843977928162,0.2482726275920868,0.5812254548072815,0.2670753002166748,0.43512654304504395
3262,oh no ! did you take you to see them ?,How creepy!,0,0,0,0,1,0,6,6,0.8875820636749268,-0.1121913492679596,0.10953731834888458,0.5043395161628723,0.30455708503723145,0.45568567514419556
3263,were you scared or was it ?,At least nothing happened to yo.,0,0,0,0,1,0,6,8,0.1287021040916443,-0.07375042140483856,0.23966479301452637,0.4900105893611908,0.5741310119628906,0.4669033885002136
3264,oh wow ! what did someone go to ?,That's rough. Did you end up getting the job?,0,1,0,0,1,1,6,6,0.6285004615783691,-0.03708674758672714,0.16608509421348572,0.581152081489563,0.23921848833560944,0.5354908108711243
3265,how are you doing that ?,"Well, there's always next time. At least you can chalk it up as a learning experience.",0,0,0,0,1,0,6,3,0.21639788150787354,0.14181414246559143,0.2047465741634369,0.6004612445831299,0.6121450066566467,0.46491387486457825
3266,was it a big ?,That's strange. What did you discover under there?,0,0,0,0,1,1,6,6,0.020138859748840332,-0.069618821144104,0.2734227776527405,0.5599974989891052,0.7330528497695923,0.5532448291778564
3267,"yeah , i can see that . did you take it or a cake ?",Oh my! That is repulsive indeed! I would've taken it home for dinner. Waste not want not!,0,0,0,0,1,0,6,1,0.19957390427589417,-0.16386708617210388,0.20203979313373566,0.4891706109046936,0.32596930861473083,0.34981438517570496
3268,was it able to be damaged ?,Oh NO!  Are you okay?,0,0,0,0,1,0,6,6,-0.1469855159521103,0.28309595584869385,0.3913295865058899,0.5613535046577454,0.7770841121673584,0.4322197437286377
3269,"oh man , hopefully it was a scary thing to get a good way .",Yeah I bet!  Did they stop and check on you?,1,0,0,0,0,1,1,6,0.13061033189296722,0.04660690948367119,0.33780479431152344,0.3698531985282898,0.3680490255355835,0.3668455481529236
3270,"well , what did you do about ?","Oh yeah? Is it on par with ""I Have a Dream""?",0,0,0,0,1,1,6,6,0.2292381227016449,-0.05859626829624176,0.2725067138671875,0.5327393412590027,0.6169232130050659,0.31766191124916077
3271,you must be very proud . how does your first time ?,Woah now! I wasn't thinking of a speech on that grand of a scale! I hope you blow Gimli's beard clean off his face and make 20 horns of Gondor sound!,1,0,0,0,1,0,6,2,0.31345343589782715,0.2444974035024643,0.15616780519485474,0.5046179890632629,0.3090858459472656,0.3124731183052063
