Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,big5_p,mbti_intro_pearson,intro_p,mbti_t_pearson,t_p,,,,,,
3170,Good job! ,"Hahahaha, that's so funny",1,0,0,0,0,0,7,1,0.11487197130918503,0.10138038545846939,0.40563493967056274,0.424750417,0.45358404517173767,0.3251437246799469
3171,You can do it! Just keep doing it!,"That is weird but amazing! Does it work?  If it does, I will get my husband to tape his mouth shut.  He snores like a freight train because his tongue slides back I guess.  Is that true for you?",1,0,0,1,0,1,0,6,0.24738407135009766,0.9509831666946411,0.46918049454689026,0.4022449254989624,0.3265603184700012,0.2069292813539505
3172,I would be too. I have had my nose cut open a few times and I never want to go back!,Do you have any advice on what kind of tape?,0,0,1,0,0,1,1,6,0.010645203292369843,-0.033667773,0.4123152196407318,0.5588902831077576,0.2564067542552948,0.5174010992050171
3173,That's pretty awesome. What did you guys do?,That sounds like a nice time!,1,1,0,0,1,0,6,1,0.1825040578842163,0.062747143,0.5227145552635193,0.4918898344039917,0.4231451749801636,0.2932354211807251
3174,That sounds like fun! I hope you had a great time!,Wow that worked out perfectly,1,0,0,0,0,0,1,1,0.21967191994190216,-0.059047073,0.4916553497314453,0.46303120255470276,0.2054181694984436,0.42445725202560425
3175,"Oh no, did you get the grade?",Did you go over and ask them to turn down the volume?,0,0,0,0,1,1,6,6,-0.014278948,-0.070956498,0.5317757725715637,0.5484249591827393,0.5780357122421265,0.5370320081710815
3176,That's good.,"Well, I hope you have some really good earphones - or that they quiet down - it's a big egotistical to think that no one around you cares when you are that loud.",1,1,0,0,0,0,1,2,-0.023651868,0.2527010440826416,0.5403859615325928,0.5682092905044556,0.5220494866371155,0.45283982157707214
3177,That's true. I'm glad that you have a new bank to work with.,I know what you mean. Once I had a bank where the teller's literally had butts for heads. It was so distracting trying to talk to them.,1,1,0,1,0,0,0,0,-0.1506024,-0.151663914,0.6279712319374084,0.5748790502548218,0.4880661964416504,0.33891385793685913
3178,I can understand that. I would be furious too!,Well it was an upgrade from the bank I had where the tellers were actually robots. I can't believe the cost-cutting measures in place today!,1,0,1,1,0,0,1,8,0.046367459,-0.265798956,0.46690768003463745,0.608194888,0.35431480407714844,0.5035773515701294
3179,That's awesome. I bet you were happy.,wow  thats nostalgic!!. It must have brought back lot of good memories,1,0,0,0,0,0,1,1,0.2771667242050171,0.49291855096817017,0.520436704,0.4105832576751709,0.36952662467956543,0.13115094602108002
3180,i bet it did,does the machine is in good condition now?,0,0,0,0,0,1,8,6,-0.011730887,-0.443099529,0.4151553809642792,0.49659550189971924,0.3978424072265625,0.5006954669952393
3181,Oh no! What happened?,What happened?,0,0,0,0,1,1,6,6,-0.069011152,-0.03741429,0.5515248775482178,0.5492891073226929,0.5200372934341431,0.5849945545196533
3182,That is horrible. I hope it is not too serious.,Are they going to pull the tooth?,1,0,0,0,0,1,2,6,-0.102246121,-0.059370577,0.5872220396995544,0.5405296087265015,0.618430495,0.5283614993095398
3183,I hope you have fun!,Thats not strange at all,1,0,0,0,0,0,2,1,0.2787018418312073,-0.080200195,0.5067863464355469,0.6784797310829163,0.27764657139778137,0.6213576793670654
3184,That's pretty cool,That sucks. What did you do?,1,1,0,0,0,1,1,6,-0.101366788,-0.103751153,0.48765361309051514,0.5177386999130249,0.42475855350494385,0.5382404327392578
3185,Oh no! I hope she wasn't hurt!,"Oh no, the poor girl. Was she able to walk afterwards?",0,0,0,0,0,1,8,6,-0.154219881,-0.10435462,0.5215669870376587,0.5959509015083313,0.34988635778427124,0.5513952970504761
3186,"Oh, I'm sorry. I hope you were able to get a refund.","You're a terrific partner. You guys can do something outdoors next time, right?",1,1,0,0,0,1,4,6,-0.125074863,0.45950618386268616,0.6412563920021057,0.48122310638427734,0.47317203879356384,0.32731401920318604
3187,Oh no!  Did you rescue it?,hahaha why was it underwhelming?,0,0,0,0,1,1,6,6,0.119362012,0.05661919,0.5629676580429077,0.30928489565849304,0.5900230407714844,0.32543981075286865
3188,"haha, well I hope you didn't have too many nightmares!",lol how do you feel about spiders?,1,0,0,0,0,1,1,6,0.32858049869537354,0.16783860325813293,0.4361996650695801,0.39288920164108276,0.2193576991558075,0.28064695
3189,Why did you do that?,Why were you getting mad?  Were you not lifting as much as you wanted?,0,0,0,0,1,1,6,6,0.004305422,0.8699537515640259,0.5200371146202087,0.6812097430229187,0.6069067716598511,0.7299462556838989
3190,You should have done better next time.,"I see,  I do that too sometimes.  It helps with motivation",0,0,0,1,0,0,8,0,-0.097014457,0.4393007159233093,0.5826818346977234,0.311883807,0.638408899,0.4744572937488556
3191,Why is that?,You are good at generalizing aren't you?,0,0,0,0,1,1,6,6,-0.048373535,0.2080579698085785,0.5282903909683228,0.4307863712310791,0.6043199300765991,0.5807702541351318
3192,What's wrong with thinking about things you shouldn't be thinking about?,I have no clue.. really I don't!,0,0,0,0,1,0,6,8,0.053248644,0.5227169990539551,0.5727856755256653,0.388216496,0.6207135915756226,0.41315463185310364
3193,Congrats! That is awesome.  What did you do with it?,how much did you win?,1,0,0,0,1,1,6,6,-0.185181886,-0.069170296,0.5451380014419556,0.5078811645507812,0.41325393319129944,0.5657320022583008
3194,that's a good idea. you should also go to the casino and get a free ticket,Thats sounds like a fun trip or 8,0,0,0,0,0,0,1,1,-0.344880372,0.041147448,0.37693360447883606,0.5665250420570374,0.3018326163291931,0.507347047
3195,"Oh wow, that sounds fun! I bet you were really impressed!",that sounds cool.,1,1,0,0,0,0,1,1,0.067034885,-0.189121395,0.46678951382637024,0.45805323123931885,0.23984035849571228,0.39753487706184387
3196,oh wow that sounds really cool.  I have never seen it,Wow. I would love to see something like that,1,1,0,0,0,0,1,1,-0.923176765,-0.283776879,0.5040140151977539,0.5636591911315918,0.3776092827320099,0.4099896550178528
3197,Oh wow! What kind of puppy is it?,What did you name her?,0,0,0,0,1,1,6,6,-0.063478559,-0.053085059,0.5370936989784241,0.518704891,0.4330880343914032,0.5168200731277466
3198,"Oh, sweet. I love layla.",Thats so cute!,0,1,0,0,0,0,1,1,0.17148882150650024,-0.021396287,0.49278372526168823,0.5883171558380127,0.3435043692588806,0.24648338556289673
3199,"Oh wow, that sounds like fun! What kind of music was it?",Oh you must have enjoyed it!!,0,1,0,0,1,0,6,1,0.1560554951429367,0.3152201473712921,0.5142233371734619,0.31730642914772034,0.2747499346733093,0.26853907108306885
3200,Yeah I agree. It is so much better to be in a good mood.,Yeah indeed it must have been then,1,0,1,0,0,0,0,1,0.062342659,-0.078200787,0.441867471,0.5109628438949585,0.3742815852165222,0.513147235
3201,"Oh wow, I love dogs, are you excited?",So cute! What kind of dog is it?,0,0,0,0,1,1,6,6,-0.018387616,-0.09973225,0.49329763650894165,0.458845317,0.36892634630203247,0.3641871511936188
3202,That's really cool! I love German Shephards!,"That's amazing, I wish I could get a puppy too, but my cat is not friendly",1,0,0,1,0,0,1,8,-0.018107526,-0.106070638,0.483197421,0.5436771512031555,0.3095810115337372,0.37062859535217285
3203,"Wow, that's terrible. Did she get it back?",That's crazy did you ever get it back?,1,0,0,0,1,1,6,6,-0.069469675,0.024443928,0.5632295608520508,0.485420287,0.43906745314598083,0.4957725703716278
3204,I would be too! I am sure he will forgive you,I am so sorry maybe you will have better luck next time.,1,1,1,0,0,0,1,5,0.15974411368370056,0.1260758936405182,0.38376331329345703,0.5154107809066772,0.16822358965873718,0.4081353545188904
3205,Oh no! Did you clean it up?,"Eww, it may be time to call someone to take care of them.",0,0,0,0,1,0,6,5,-0.09227705,0.15038146078586578,0.5262958407402039,0.5859777331352234,0.5017940998077393,0.4389098584651947
3206,Oh no! Did you have a good cleaning to do?,"Oh, that had to be super gross! ",0,0,0,0,1,0,6,8,-0.05173254,0.10291260480880737,0.5392611622810364,0.37853577733039856,0.47545644640922546,0.36772164702415466
3207,"Wow, I would have been terrified. Did you have any evidence?",How creepy!,0,0,0,0,1,0,6,6,-0.109079435,-0.112191349,0.5663522481918335,0.5043396949768066,0.5032768249511719,0.4556858539581299
3208,That must have been really scary!,At least nothing happened to yo,0,0,0,0,0,0,1,8,0.039454445242881775,-0.103374571,0.49017247557640076,0.5249891877174377,0.398631215,0.45080024003982544
3209,I'm sorry to hear that.,That's rough. Did you end up getting the job?,1,1,0,0,0,1,4,6,-0.198852807,-0.037087344,0.5827894806861877,0.5811520218849182,0.4387548267841339,0.5354906320571899
3210,I hope you get it. I'm sure you will.,"Well, there's always next time. At least you can chalk it up as a learning experience.",1,0,0,0,0,0,2,3,0.016012676060199738,0.1418142020702362,0.5584943294525146,0.6004611849784851,0.36481136083602905,0.4649137258529663
3211,Oh god! I bet it was so bad. Did you ever find out what it was?,That's strange. What did you discover under there?,0,0,0,0,1,1,6,6,-0.192481726,-0.069618687,0.5166120529174805,0.5599973797798157,0.3829837143421173,0.5532448291778564
3212,That's terrible. ,Oh my! That is repulsive indeed! I would've taken it home for dinner. Waste not want not!,1,0,0,0,0,0,1,1,-0.078880519,-0.163867146,0.46336308121681213,0.4891705811023712,0.4734858274459839,0.3498145639896393
3213,That's terrible. Were you okay?,Oh NO!  Are you okay?,1,0,0,0,1,0,6,6,0.079724118,0.28309670090675354,0.5041761994361877,0.561353862,0.4305703938007355,0.4322197735309601
3214,That's horrible!  I hope you are okay.,Yeah I bet!  Did they stop and check on you?,1,0,0,0,0,1,3,6,0.008863717,0.046606019139289856,0.5577272176742554,0.3698529005050659,0.31884536147117615,0.3668457865715027
3215,That's really cool. What is it about it that you're so proud of?,"Oh yeah? Is it on par with ""I Have a Dream""?",1,0,0,0,1,1,6,6,0.054017689,-0.058596343,0.525272787,0.5327391624450684,0.3897533714771271,0.31766191124916077
3216,I know. I hope it goes well for you.,Woah now! I wasn't thinking of a speech on that grand of a scale! I hope you blow Gimli's beard clean off his face and make 20 horns of Gondor sound!,1,0,0,0,0,0,0,2,0.1895158290863037,0.24449747800827026,0.575110137,0.5046180486679077,0.35920390486717224,0.3124733567237854
3217,Oh no! Did you have to go to the store and check out?,wow that was really nice of them,0,1,0,0,1,0,6,1,-0.002173185,0.055349998,0.5699294209480286,0.42980730533599854,0.5004346370697021,0.3243747055530548
3218,thats good,Most people now a days won't do that. Make sure to pay it forward!,1,1,0,1,0,0,1,0,-0.011941507,0.078925133,0.5161228179931641,0.4780954122543335,0.43123167753219604,0.4071580767631531
3219,wow thats amazing!,"That's great, man! Did you study hard for it?",1,1,0,0,0,1,1,6,0.14567765593528748,0.2650945782661438,0.5000555515289307,0.5064457654953003,0.26127392053604126,0.3702380657196045
3220,"Well, I hope you do well in the test!","Well, that's all that matters! Just gotta pass those exams!",1,0,0,0,0,0,2,6,0.1297503411769867,0.005754501,0.543002188,0.5366154313087463,0.411516398,0.4052932560443878
3221,"Wow, I bet that was a fun time","Aw, that's awesome, did it bring back memories?",1,1,0,0,0,1,1,6,0.21646985411643982,-0.034192502,0.5248218774795532,0.543968916,0.38273054361343384,0.32938483357429504
3222,It's great to have a good family!,"Yeah, it's always nice to take a look back and reflect on the early days.",1,1,0,0,0,0,1,1,0.32923731207847595,-0.070694506,0.46812787652015686,0.5840158462524414,0.2857629358768463,0.4496671259403229
3223,I love baseball.  What was the game?,Nice! Who did you go see? Did you catch a homerun?,0,0,0,0,1,1,6,6,0.1669839322566986,0.7806848287582397,0.6322259902954102,0.45656508207321167,0.5814146399497986,0.40557006001472473
3224,That's awesome! I've never been to Colorado.,That sounds amazing. All I have is my lowly Senators sea level stadium...I am mad jealous.,1,0,0,1,0,0,1,1,-0.186621636,0.8410004377365112,0.539925754,0.3845870792865753,0.35425567626953125,0.430497408
3225,That's terrible.  I'm sorry to hear that.  What did you do?,Oh dang. Was she a hoarder? What did you find?,1,0,0,0,1,1,4,6,-0.216268271,-0.047332585,0.6748177409172058,0.5612772107124329,0.3788717985153198,0.5077570676803589
3226,I am so sorry to hear that.,I can't even imagine the stench...did you make out with any buried treasure?,1,0,0,0,0,1,4,6,-0.208175659,-0.157923192,0.5247170329093933,0.5790148973464966,0.33537864685058594,0.4694673418998718
3227,That is terrible. How did it happen?,Oh that's terrible.  Is he alright?,1,1,0,0,1,1,6,6,-0.100240678,-0.074303657,0.5542806386947632,0.6149051785469055,0.5416160821914673,0.4545349180698395
3228,That's a good thing.  That's really bad.  I hope you can get it fixed.,That really stinks that that happens.  Are you pretty upset about it?,1,1,0,0,0,1,3,6,0.006071322,-0.243659884,0.7091962695121765,0.602833092,0.4765636622905731,0.4211614429950714
3229,That is really impressive! I hope it was fun for you!,I do love a smooth ride. What kind of car is it?,1,0,0,0,0,1,1,6,0.17223282158374786,-0.133026659,0.48237085342407227,0.6012747883796692,0.2899922728538513,0.51157546
3230,"Oh wow, that's awesome! What kind of ride is it?",That's awesome! I am mad jealous that you have my dream car!,1,1,0,0,1,0,6,1,-0.141009957,0.19369268417358398,0.5066060423851013,0.38051077723503113,0.36205118894577026,0.2807815670967102
3231,That must have been stressful! What did you study?,"Wow, you were dedicated, did you do well on it?",0,1,0,0,1,1,6,6,0.089114405,0.017387878,0.49762919545173645,0.5074837803840637,0.5127698183059692,0.5408545732498169
3232,"That's awesome, good for you.","Congratulations, all the hard work paid off!",1,1,0,0,0,0,1,7,0.26333218812942505,0.081391908,0.536905825,0.5335266590118408,0.40458598732948303,0.49160656332969666
3233,I'm sorry to hear that. I hope you did well.,That must of been pretty stressful. But did you get enough sleep?,1,0,0,0,0,1,4,6,-0.162469208,-0.036784783,0.6162430047988892,0.6008939743041992,0.4012231230735779,0.4927273988723755
3234,That's great. I'm sure you will do great.,Sleep is just as important as studying hard. You can kill your performance without it.,1,0,0,0,0,0,1,0,-0.052624129,-0.200437188,0.5280024409294128,0.583730161,0.3727183938026428,0.6288502216339111
3235,That's pretty cool. I bet you were very excited,That's terrible! Did you get it back with everything still inside?,1,1,0,0,0,1,1,6,0.45654454827308655,-0.148515984,0.48651111125946045,0.5455551743507385,0.3968057632446289,0.47771748900413513
3236,"Well, that's good. Maybe it was a good movie?",At least you have a happy ending for that story.,0,0,0,0,0,0,5,3,-0.065872192,-0.002520926,0.573593795,0.6112664937973022,0.46424585580825806,0.5706843137741089
3237,"I agree, some people just don't care.","I agree. I think I am one of them, considering I gave my whole life savings to charity yesterday.",1,0,1,1,0,0,0,0,0.041357412934303284,-0.209556341,0.5496746301651001,0.5296708941459656,0.48789381980895996,0.4689580798149109
3238,"Oh wow, I would have been really upset. I hope they were able to get the tickets they wanted and that you guys still have good friends.","That's really great, but I swear it was true! It was a whole 50 cents. Looking back on it, I am kinda sad I did it because now I can't buy that fancy fidget spinner at the supermarket. Hopefully some orphan uses it wisely.",1,1,0,1,0,0,1,8,0.40697672963142395,0.078133531,0.5190929770469666,0.5026808381080627,0.2945404052734375,0.28217464685440063
3239,That's awesome. How old is she?,"That's good to hear, what did she do to make you proud?",0,1,0,0,1,1,6,6,-0.043175772,-0.015400723,0.5118677616119385,0.5199781060218811,0.478096604,0.383539081
3240,"That's awesome, she must be really talented.","Oh wow! That's amazing, i'm sure that was a really touching moment!",1,1,0,0,0,0,1,1,-0.16859524,0.036337852478027344,0.526328981,0.37673884630203247,0.4489581286907196,0.1546395868062973
3241,I'm sorry to hear that. I'm sure you will be able to get some rest soon enough.,Sorry to hear that. Maybe you can talk with your boss about changing the schedule a bit.,1,1,0,0,0,0,4,5,-0.039887518,0.21545931696891785,0.6216573119163513,0.6832380890846252,0.44012197852134705,0.451441228
3242,That's a good attitude. Hopefully it will work out for you.,"Wow, that is a long time! That shows how dedicated you are to your job, and that you deserve some time off!",1,1,0,0,0,0,2,1,0.44419780373573303,0.22376321256160736,0.5156024098396301,0.4932408928871155,0.4144390821456909,0.3608190417289734
3243,That's great! I bet you're proud of yourself.,That is awesome.  What are you hoping to do?,1,1,0,0,0,1,2,6,0.209260955,0.092270017,0.4724539518356323,0.5662850737571716,0.2618213891983032,0.437449187
3244,I wish you the best of luck!  I hope you get the internship!,"That's the dream, to get paid in college.  I wish I could have done that.  Congratulations!",1,1,0,1,0,0,7,7,0.24915792047977448,-0.016199119,0.48762595653533936,0.6996316313743591,0.22634994983673096,0.45129215717315674
3245,Oh no! I hope you have a good friend to help you out.,Are you cleaning out a house or do you not have garbage pick-up?,1,0,0,0,0,1,3,6,0.011083186,-0.079200327,0.5159554481506348,0.6115022301673889,0.315786213,0.5898169279098511
3246,"Oh, I see. Well, it sounds like you have a good place to start then.",That is insane! I've never heard of anything like that before.  You all should start protesting!,1,1,0,0,0,0,1,1,-0.12369889,0.028156012296676636,0.6339014172554016,0.485054612,0.5334411859512329,0.3641674816608429
3247,I'm sorry. What was the dinner?,Oh really? What was it they served?,1,0,0,0,1,1,4,6,0.17015546560287476,-0.04175099,0.5561336278915405,0.5545362234115601,0.48144546151161194,0.5206525325775146
3248,"Oh, yeah that's disgusting. I'm glad you had a good time!",Oh wow... I really can't imagine eating it knowing it had those in it.,1,0,0,0,0,0,1,8,0.34730103611946106,-0.164675921,0.520727277,0.5099515318870544,0.28434163331985474,0.43738481402397156
3249,Oh no!  I hope it goes well!  Is it a long term test?,I hope she hears some good news. Is it pretty serious?,0,1,0,0,1,1,2,2,0.27829599380493164,0.099857822,0.44696497917175293,0.5719075798988342,0.524724007,0.43194326758384705
3250,"Oh wow, that's awful. I'm glad it's not serious.","I'll be praying for her, I hope she continues to stay in the clear in the future.",1,1,0,0,0,0,1,2,-0.159386307,-0.116087183,0.5671647191047668,0.5975689888000488,0.3413953185081482,0.33788353204727173
3251,That is good. Did you have fun?,"Oh no, it's awful something happens on that special day that should be full of joy and whatnot.",1,1,0,0,1,0,6,1,0.2607707977294922,0.055288806557655334,0.516116738,0.6049776673316956,0.4807800054550171,0.39524415135383606
3252,That's good. Hopefully he can get drunk again and not be so hard on you.,"Yikes. Well, at least you did the right thing by passing that long, as painful as it might have been. ",1,1,0,0,0,0,3,8,0.517675519,-0.003286883,0.47022074460983276,0.5709804892539978,0.40255916118621826,0.44432568550109863
3253,I am sorry to hear that.,"am sorry about that, what are others doing about it",1,1,0,0,0,1,4,4,-0.193653315,0.08571291,0.5626928806304932,0.3911917209625244,0.49505242705345154,0.462617427
3254,well maybe you should get a hobby,"sorry, just tryy to be patient with them",0,1,0,0,0,0,5,4,-0.158135921,0.098504588,0.42680346965789795,0.41719651222229004,0.48381057381629944,0.2831547260284424
3255,I do too. I'm looking forward to playing some myself.,Old school video games are full nostalgic memories for me. That is why i try to avoid them as they evoke many emotions in me,0,0,1,1,0,0,0,0,-0.203135848,-0.412701339,0.5876182913780212,0.6042903661727905,0.3571774363517761,0.32963883876800537
3256,"Yes, I agree. I love playing video games.",It is just that I miss my friends a lot with whom i used to play. I wish i could just rewind time and go back,0,0,1,1,0,0,0,8,-0.281020731,-0.206593722,0.5957834124565125,0.6272929906845093,0.4431765675544739,0.38683485984802246
3257,That is so sad. What kind of beer is it?,I love beer! I wish I could try your guy's beer.  Is it a hard process?,1,0,0,0,1,1,6,6,-0.054279372,0.6297072172164917,0.5121241211891174,0.39196985960006714,0.4253832697868347,0.36888429522514343
3258,That's awesome! I hope you guys can get something great going!,"Awesome, that's great news!  Hope you guys make a great tasting one and become big!",1,1,0,0,0,0,2,2,0.4486212730407715,0.29958030581474304,0.5167841911315918,0.5569953322410583,0.28896474838256836,0.41510385274887085
3259,I know what you mean. I've been there. It's not as bad as you'd think.,"ooh, you should not be, she should be appreciated for looking good",1,1,1,0,0,0,0,1,0.008738916,0.11986583471298218,0.5058160424232483,0.4352807402610779,0.45824095606803894,0.34065598249435425
3260,"haha, maybe you should tell her that, maybe she'll understand","aha, thats funny though",0,0,0,0,0,0,5,1,0.4625597298145294,0.17870256304740906,0.3747268319129944,0.6085163950920105,0.3925594091415405,0.4676379859447479
3261,That is so sad. I am so sorry. I know how hard it is to lose a loved one.,"Oh, I haven't read it, but I was also sad to hear he passed",1,0,1,0,0,0,4,8,-0.093524337,-0.102915049,0.49866315722465515,0.48073798418045044,0.23350757360458374,0.41408178210258484
3262,I'm sorry to hear that. It's hard to imagine someone who was born in the mid 90s still looking up to him.,"Yes, too bad he was struggling with his depression and couldn't seek help",1,0,0,1,0,0,4,8,-0.253955781,-0.141307116,0.5828717350959778,0.5454029440879822,0.4546474516391754,0.342551589
3263,That's so sweet!  I love surprises like that.  Did you guys celebrate?,"Aw, that's so nice of them! Was it fun?",1,1,0,0,1,1,6,6,0.24826152622699738,0.43344247341156006,0.42224618792533875,0.5273144841194153,0.21913371980190277,0.23733298480510712
3264,That's great! I hope it's a happy couple.,That's great! It's so nice that you have people around you who care,1,1,0,0,0,0,2,1,0.3110276758670807,0.4971901774406433,0.5498807430267334,0.41589558124542236,0.24530871212482452,0.19879573583602905
3265,That's so sweet! I love peaches. What kind of fruit did they love?,Ohhh..I would love that experience! How special!,1,1,0,0,1,0,6,1,-0.168424428,0.005323015,0.49982428550720215,0.45737144351005554,0.27950388193130493,0.4205932915210724
3266,I agree! I love helping out the local animal rescue.,I love that too! I try feeding everyone :) Awesome!,1,0,1,1,0,0,0,1,-0.054688245,0.064407781,0.38841766119003296,0.402665377,0.2274252474308014,0.1604308933019638
3267,Oh wow! That's so exciting! I bet she'll be happy to see you again!,Oh geez! Why was she gone for so long?,1,0,0,0,0,1,2,6,0.16156649589538574,-0.158552051,0.513524055,0.5670843124389648,0.16926175355911255,0.3535727560520172
3268,That is so nice! I bet you are so proud of her!,That's pretty cool! That would be hard though! Were you all able to talk a lot?,1,1,0,0,0,1,2,1,-0.119786561,0.5248724222183228,0.4082739055156708,0.45342832803726196,0.1713169813156128,0.22480109333992004
3269,Oh no! I hope you find a way to get out safely!,How long have you been there?,1,0,0,0,0,1,3,6,-0.044671714,0.022433459758758545,0.49075689911842346,0.5433880090713501,0.3233599066734314,0.5782122611999512
3270,I'm sorry to hear that.,Sometimes we affect people that we don't realize.,1,0,0,0,0,0,4,5,-0.198852807,-0.076813623,0.5827894806861877,0.5986365079879761,0.4387548267841339,0.542487621
3271,Oh no! I'm so sorry!,That doesn't seem fair. How are they getting around not paying you for it?,1,0,0,0,0,1,4,6,-0.094342902,-0.021862343,0.48907336592674255,0.623103917,0.28792113065719604,0.5589145421981812
3272,I'm sorry that you had to deal with that. It's hard to deal with that.,It sounds like your boss needs to be more considerate when it comes to his employees.,1,0,0,0,0,0,4,1,-0.163913041,0.31095921993255615,0.5651334524154663,0.722755492,0.3873714208602905,0.5327050685882568
3273,Oh no! Did you report it to the police?,"Wow, did you ever get them in trouble?",0,0,0,0,1,1,6,6,0.067704603,-0.035172313,0.5615670084953308,0.555629313,0.6055960655212402,0.5361108779907227
3274,I would be really mad too!,"There you go, take victories where you can get them!",0,1,1,0,0,0,1,3,0.1339404284954071,0.2871053218841553,0.4238187074661255,0.5059508681297302,0.3092609643936157,0.5163922309875488
3275,That's great! I bet you are so happy!,"Great, what is his field?",1,0,0,0,0,1,2,6,0.061096258,0.1077129915356636,0.47718381881713867,0.47025254368782043,0.18311163783073425,0.5745283365249634
3276,"That's great, I hope he does well!",I see. I hope for all the best for you and him.,1,1,0,0,0,0,2,2,-0.06749633,0.025550138,0.5273928642272949,0.5836189985275269,0.394090474,0.3488273620605469
3277,That's great! Have you been feeling refreshed?,Sounds super relaxing! I bet your enjoying it!,1,1,0,0,1,0,6,2,0.1532614529132843,0.014186955988407135,0.4736071228981018,0.39845359325408936,0.1501847207546234,0.1703832745552063
3278,"Oh, I'm so happy for you! I hope you have a great day!",Thats awesome! What kind of soup do you make?,1,1,0,0,0,1,2,6,-0.060903043,0.10252261161804199,0.5542965531349182,0.5787222981452942,0.10869890451431274,0.29080069065093994
3279,That's a bummer. Did you get a call back?,"My brother just graduated and is on the job hunt, and he's described his experience as the same thing.. Seems like he has good interviews and they're receptive to him, but they don't really respond or give him an answer. Sorry to hear you guys go through that. Can't imagine how frustrating it is",1,1,0,1,1,0,6,4,0.23753412067890167,0.2951468229293823,0.5352016687393188,0.4613654613494873,0.4344930946826935,0.29449665546417236
3280,"Oh man, I hate that. I hope it works out for you guys and you can find a job that is the same for you and get a job lined up.",Good on you for being aggressive and opportunistic. Maybe they found that to be the motivating factor to give you the job. I hope it's been good so far.,1,1,0,0,0,0,3,5,0.040467542,0.15958166122436523,0.5511025190353394,0.5565474629402161,0.305337131,0.4071614444255829
3281,"Wow, that is very interesting. Are you going to be able to get a hold of them?",That sounds like so much fun!,1,1,0,0,1,0,6,1,0.10076472163200378,0.010210596024990082,0.5851417183876038,0.48113957047462463,0.4495833218097687,0.2176762819290161
3282,That's so exciting! I hope you have a great time!,I totally get why you feel that way.  Your time will come soon.,1,1,0,0,0,0,2,0,0.092448235,0.7386236190795898,0.5004133582115173,0.3771701753139496,0.16786053776741028,0.2974421977996826
3283,I am sure it is very painful but I hope it heals quickly.,I hope you can recover soon!,1,1,0,0,0,0,3,3,-0.252438545,0.044481333,0.5395033955574036,0.5142588019371033,0.40851303935050964,0.26716914772987366
3284,That's amazing! I hope she enjoys her time in the country.,That's good! I bet you missed her a lot.,1,1,0,0,0,0,2,1,-0.193336487,0.11392580717802048,0.5421628952026367,0.49219876527786255,0.24829387664794922,0.27566391229629517
3285,I'm sure it will!,I'm sure she'll have a lot to tell you about her trip!,0,1,0,0,0,0,8,1,0.089148745,0.27633053064346313,0.45605581998825073,0.40387290716171265,0.23137976229190826,0.22748985886573792
3286,Did you get a good answer?,That's a long time to kind of hang in limbo. I am sorry you had to endure that for a month.,0,1,0,0,1,0,6,4,-0.004079953,-0.081210047,0.5292283296585083,0.5463215112686157,0.602345884,0.4645189642906189
3287,"I'm sorry, that's a hard position to be in. I hope you find a good job!","Well, at least that story had a happy ending. It could have went much worse.",1,0,0,0,0,0,4,8,0.030463226,-0.101908341,0.5735545754432678,0.6139879822731018,0.28789201378822327,0.5364270210266113
3288,"Oh wow, that's pretty rough.","Aw, I bet you miss her a lot.",1,1,0,0,0,0,1,2,-0.096412748,0.310960054,0.5322880148887634,0.5361542701721191,0.40658649802207947,0.3550930321216583
3289,I hope she has a good rest of her life.,"Well, at least the dogs still have you for company. I'm sure you'll be happy when she gets back though.",1,1,0,0,0,0,2,8,-0.194748819,0.13832488656044006,0.5993586778640747,0.584186316,0.4910828769207001,0.42024022340774536
3290,That's good. What kind of job did you apply for?,What kind of job is it?,0,0,0,0,1,1,6,6,-0.059808567,-0.022894986,0.6090462803840637,0.5885801911354065,0.48057880997657776,0.6325996518135071
3291,That's pretty cool. I hope you get it.,Interesting! What kind of things do you do?,1,0,0,0,0,1,1,6,0.11135198175907135,0.14552171528339386,0.5521478056907654,0.5366429686546326,0.39635053277015686,0.4387874901294708
3292,That's a shame.  I'm sorry.  What kind of stuff did you get?,aw man that sucks how come he gets to get one but not you,1,0,0,0,1,0,4,8,0.14045289158821106,-0.269365042,0.6141887307167053,0.5257537961006165,0.4816616177558899,0.3515685200691223
3293,yeah it really is,well after a certain age parent's start to treat children differently lol,0,0,0,0,0,0,0,8,-0.074763432,0.34008339047431946,0.4382025897502899,0.3872639834880829,0.45022931694984436,0.4916810691356659
3294,That's really tough. I hope you can find something to look forward to.,when does she return?,1,0,0,0,0,1,3,6,0.2209133505821228,-0.086640239,0.571686864,0.49836403131484985,0.3473302721977234,0.4094632565975189
3295,that's great! hopefully she can keep you occupied for a while,well thats good,1,0,0,0,0,0,2,1,0.38156357407569885,-0.150675505,0.4149816036224365,0.6131170988082886,0.096249856,0.4812019467353821
3296,I hate bugs too.  Did you get to go home and clean it up?,Did you go running like crazy!? ,0,0,0,0,1,1,6,6,-0.327369899,0.25381484627723694,0.6208060383796692,0.30218765139579773,0.5551929473876953,0.4882332980632782
3297,That's pretty scary. I hope it wasn't a big one.,i would have done the same glad no one got stung! ,1,0,0,1,0,0,1,1,-0.189875662,0.7422837018966675,0.591254473,0.16997845470905304,0.4136334955692291,0.15285463631153107
