Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,mbti_intro_pearson,mbti_t_pearson
9.20,56.49,77.87,69.37,29.37,"PearsonRResult(statistic=0.10851454934022124, pvalue=3.0756242102653816e-15)","PearsonRResult(statistic=0.03960550204084476, pvalue=0.004085274494245578)","PearsonRResult(statistic=0.15194220474820666, pvalue=1.635917582888353e-28)"
id,generated,true,ER_g,ER_t,IP_g,IP_t,EX_g,EX_t,EI_g,EI_t,big5_g,big5_t,mbti_i_g,mbti_i_t,mbti_t_g,mbti_t_t
3398,i think you should be able to find a dog for him .,its the only way to get them to learn,0,0,0,0,0,0,5,8,0.09882967174053192,-0.04736582934856415,0.19901026785373688,0.3845793604850769,0.35803577303886414,0.5378677845001221
3399,"wow , that is awesome !","that is wonderful , it is always good when hard work pays off like that !",1,1,0,0,0,0,1,1,0.4212211072444916,0.4829665720462799,0.2854042649269104,0.28379926085472107,0.34335747361183167,0.3795894980430603
3400,that is great ! i am glad you are able to help him out !,i bet so that sounds nice,1,0,0,0,0,0,1,1,0.5078065395355225,0.12758614122867584,0.15141195058822632,0.4130752682685852,0.12502068281173706,0.3464129567146301
3401,that is terrible . did you find him ?,"oh wow , that sounds like it was a big mess .",0,1,0,0,1,0,6,1,0.20471128821372986,0.16436688601970673,0.21978943049907684,0.3855968117713928,0.5479227304458618,0.41484418511390686
3402,that is terrible . i would be so mad at the same thing .,"i hope she did not eat too much of it , it might make her sick .",0,0,1,0,0,0,1,1,0.38270822167396545,0.034820057451725006,0.2121272087097168,0.31273913383483887,0.21296502649784088,0.3281102180480957
3403,what kind of pizza was it ?,oh yeah ? did you go give it a try ?,0,0,0,0,1,1,6,6,0.033235713839530945,0.4075644314289093,0.2787175178527832,0.2144320160150528,0.6546581983566284,0.42904943227767944
3404,i hate when that happens .,that is a shame . i hate it when a place does not live up to the hype .,0,1,1,0,0,0,0,1,-0.017724521458148956,0.01749597117304802,0.18096867203712463,0.12383665144443512,0.3864610493183136,0.15882857143878937
3405,oh no ! what happened ?,that can be a bit uncomfortable for sure . did you try and avoid conversations,0,0,0,0,1,1,6,8,0.0615125373005867,-0.06837432086467743,0.14867159724235535,0.20277318358421326,0.41763928532600403,0.15802708268165588
3406,i am sorry to hear that .,if it gets to be too much be sure to walk away .,1,0,0,0,0,0,4,0,0.2370942234992981,0.057482704520225525,0.21215258538722992,0.3335321247577667,0.3472554683685303,0.4653535783290863
3407,that is great ! what kind of car did he get ?,he must be really strong !,1,0,0,0,1,0,6,1,0.3888087868690491,0.07728271186351776,0.14595545828342438,0.15225178003311157,0.18699099123477936,0.32247209548950195
3408,that is great ! i hope he gets a good time !,"sure , i strong men is very attractive ! you must be proud of him !",1,1,0,0,0,0,2,1,0.20959319174289703,0.6443456411361694,0.17285314202308655,0.07605898380279541,0.12661249935626984,0.19958215951919556
3409,oh no ! i am so sorry to hear that .,that is hard thing to go through . i hope you are feeling better about it now .,1,1,0,0,0,0,4,3,0.6366355419158936,0.19946277141571045,0.1924244463443756,0.1827675700187683,0.19579702615737915,0.11837325990200043
3410,i am so sorry to hear that .,i bet . losing a pet is much like losing a loved one . it gets better but still hurts sometime .,1,0,0,0,0,0,4,2,0.39670705795288086,0.043861158192157745,0.2462070882320404,0.11550116539001465,0.26669126749038696,0.17673924565315247
3411,why did he do that ?,"aw , that sucks . but at least he got a job , right ?",0,0,0,0,1,1,6,6,-0.0861748456954956,-0.02848781645298004,0.27385514974594116,0.2334883064031601,0.6518841981887817,0.45708417892456055
3412,i am sure he will be fine,"well , hopefully he can schedule another time to come visit you .",1,1,0,0,0,0,3,3,0.10674645006656647,0.43339040875434875,0.3531751036643982,0.3262441158294678,0.23145851492881775,0.4911003112792969
3413,oh no ! i am so sorry to hear that .,oh my . that is very unfortunate .,1,1,0,0,0,0,4,4,0.6366355419158936,-0.10597509145736694,0.1924244463443756,0.2578125596046448,0.19579702615737915,0.39909544587135315
3414,i am so sorry to hear that .,i know that feeling . im sure she is looking down on you all .,1,1,0,0,0,0,4,0,0.39670705795288086,0.810806393623352,0.2462070882320404,0.1314670294523239,0.26669126749038696,0.14642104506492615
3415,oh no ! what kind of cat do you have ?,"that must have been a little bit of a roller coaster . that is kind of why i am not wild about cats , is because they are so independent , and the outside cats can just go hang out somewhere for days and not have a care in the world about you . but i guess that suits some people .",0,0,0,1,1,0,6,1,0.5381293892860413,-0.28839942812919617,0.17193607985973358,0.37095433473587036,0.27558642625808716,0.2085748016834259
3416,i am sorry to hear that . i hope you find a cat to come back soon .,oh man .. so that was really a roller coaster then . i am so sorry .. i hope you are not overwhelming yourself with guilt about it . it sounds like something you could not have any control over .,1,1,0,0,0,0,4,4,0.19874010980129242,1.3435263633728027,0.2018989622592926,0.6927919387817383,0.16572238504886627,0.08525463938713074
3417,i am sorry to hear that .,"my nephew is getting into golf ! it seems like a cool enough sport , albeit a little expensive . i hope you are able to get back to playing again . i have taken up running and swimming , and it is interesting how much those physical activities relieve stress in our day .",1,1,0,1,0,0,4,1,0.2370942234992981,0.1597733050584793,0.21215258538722992,0.26841846108436584,0.3472554683685303,0.1169048473238945
3418,i am sure you will do great !,"well , often people just give up and relegate themselves to just sitting in a chair and watching tv . even if you have to force yourself , at least you are forcing yourself . at some point hopefully you will see progress and feel it getting easier . once that happens , motivation starts to become real easy to get .",1,0,0,1,0,0,2,3,0.6842848062515259,0.17643606662750244,0.23753732442855835,0.5394408702850342,0.1328331083059311,0.28742584586143494
3419,oh no ! what kind of laptop was it ?,"i have never been skydiving myself . i hear that it is a great experience , but i am not sure if i have the bravery for it .",0,0,0,1,1,0,6,8,0.3727584779262543,-0.0674419105052948,0.1458292007446289,0.2908738851547241,0.30276697874069214,0.26334863901138306
3420,that is great ! i hope you guys have fun !,oh wow . is it something that you would do again ?,1,0,0,0,0,1,2,6,0.23175619542598724,0.49328967928886414,0.1957041621208191,0.19473512470722198,0.10648631304502487,0.3782562017440796
3421,that is awesome ! i love watching tv shows that show up .,"sounds like fund , you must be excited !",1,1,0,0,0,0,1,1,0.6683105230331421,0.5430116653442383,0.12949222326278687,0.19134487211704254,0.15092667937278748,0.4608098566532135
3422,i love watching tv shows that movie,"i think i will need to do that , my tv is an oldy . i am sure you will have a great time .",0,1,1,0,0,0,1,5,0.0024881958961486816,0.3553616404533386,0.31974080204963684,0.2500576972961426,0.2673098146915436,0.20333704352378845
3423,oh no ! what happened ?,that sounds horrible . i would not have been able to sleep after that .,0,1,0,1,1,0,6,1,0.0615125373005867,-0.04841268062591553,0.14867159724235535,0.19545558094978333,0.41763928532600403,0.2369256466627121
3424,i would be afraid of the same thing .,how terrifying . i hope you were able to find and kill it .,0,1,1,0,0,0,1,8,-0.050338588654994965,0.13546037673950195,0.25057241320610046,0.2206518054008484,0.3774702250957489,0.31738612055778503
3425,i think you will do great !,"well , it is okay to be a bit nervous . interviewers will understand that . you only have to halfway reign in it in and you will hit that happy medium that is good for a workplace interview . where are you applying to ?",1,1,0,0,0,1,2,6,0.5747098922729492,0.4882301688194275,0.21223345398902893,0.17600208520889282,0.18248741328716278,0.3327297866344452
3426,i am sure you will be fine !,i bet you have a good shot at it ! good luck,1,1,0,0,0,0,8,7,0.8177683353424072,0.23990704119205475,0.2184021919965744,0.33393198251724243,0.11802667379379272,0.16134615242481232
3427,that is great ! i bet you were very nostalgic .,did you tell anyone about the dream ?,1,0,0,0,0,1,1,6,0.7297195196151733,0.07902166247367859,0.1342500001192093,0.33148664236068726,0.17219091951847076,0.4688536524772644
3428,i am sorry to hear that .,you should call your best friend on the telephone !,1,0,0,0,0,0,4,5,0.2370942234992981,0.29995933175086975,0.21215258538722992,0.2099137306213379,0.3472554683685303,0.3807896077632904
3429,i bet you were very proud of her,that is sure to make you feel the nostalgic ?,1,0,0,0,0,1,1,6,0.5961068868637085,0.23318639397621155,0.3297848701477051,0.23083828389644623,0.23339924216270447,0.608251690864563
3430,that is awesome ! what kind of dog is it ?,oh that sounds like fun,1,1,0,0,1,0,6,1,0.5808337926864624,0.023267194628715515,0.1869710236787796,0.4471445083618164,0.22000335156917572,0.3309347629547119
3431,"i love animals , but i am sure he will be fine",sounds like a wonderful day !,1,1,0,0,0,0,8,1,0.07955077290534973,0.3576517403125763,0.3112518787384033,0.3237653970718384,0.25862741470336914,0.15552982687950134
3432,that is awesome ! i am glad you got it back to you !,oh my ! ! what are you going to do ? i would buy it anyway .,1,0,0,0,0,1,1,6,0.6150650978088379,1.0826164484024048,0.24785244464874268,0.08315019309520721,0.10623243451118469,0.22552968561649323
3433,i am sure you will get a lot of money back !,well thats unfortunate . hopefully you will be able to buy it soon .,1,1,0,0,0,0,8,3,0.3801215589046478,-0.05621042847633362,0.18468190729618073,0.35640978813171387,0.2460317611694336,0.3468475639820099
3434,i think it is not too bad .,it happens to the best of us . it would be great if they did not make us gain weight .,1,0,0,0,0,0,1,1,-0.35930195450782776,-0.062046781182289124,0.2467724084854126,0.12514223158359528,0.4820978343486786,0.3573320508003235
3435,i think it is hard to do that .,"well you have to live a little every now and then . i am sure it was worth it , haha .",0,0,0,0,0,0,8,8,0.18156829476356506,0.3614715039730072,0.21498455107212067,0.06551314145326614,0.45845499634742737,0.11592872440814972
3436,oh no ! i am so sorry to hear that .,"oh no , poor baby",1,0,0,0,0,0,4,1,0.6366355419158936,-0.15988044440746307,0.1924244463443756,0.43018290400505066,0.19579702615737915,0.4109543263912201
3437,i am sure he will be fine,yes cuddles will help,1,0,0,0,0,0,3,3,0.10674645006656647,0.4861653745174408,0.3531751036643982,0.41225993633270264,0.23145851492881775,0.15340277552604675
3438,that is awesome ! what kind of music was it ?,that sounds really fun . can you still remember some of the routines ?,1,1,0,0,1,1,6,6,0.7344954013824463,0.08578981459140778,0.1671799123287201,0.3198728561401367,0.1679125726222992,0.37867045402526855
3439,i think it was a good idea .,yea that is a long time . you should reach out to some and see if they are on social media .,0,0,0,0,0,0,8,5,0.06778648495674133,0.46149101853370667,0.1893664002418518,0.1196727305650711,0.40838757157325745,0.14890168607234955
3440,"oh wow , what are you going to do ?","i am fascinated by how people can watch golf , i always found it really boring , but if you enjoy it then great !",0,0,0,1,1,0,6,8,0.22260938584804535,0.2724658250808716,0.24723504483699799,0.27072516083717346,0.3740967810153961,0.26152971386909485
3441,i love watching tv shows that game .,"oh that totally changes things i guess , makes sense .",0,0,1,0,0,0,1,1,0.023026540875434875,0.26237043738365173,0.2611061930656433,0.3236236274242401,0.2850486636161804,0.4257558286190033
3442,oh no ! i am so sorry to hear that .,"aw that is terrible , at least you were able to comfort her ?",1,1,0,0,0,1,4,6,0.6366355419158936,0.3173120319843292,0.1924244463443756,0.16823767125606537,0.19579702615737915,0.38530218601226807
3443,i am sure she will be fine,i am sure you were ! those people deserved some confrontation for sure .,1,1,0,0,0,0,3,8,0.17785514891147614,0.7153939008712769,0.35646963119506836,0.04418495297431946,0.22130221128463745,0.16018976271152496
3444,that is so gross ! what did you do ?,oh my god ! what did you do ? did you tell anyone ?,0,0,0,0,1,1,6,6,0.8341671228408813,0.7879770994186401,0.13442033529281616,0.15793876349925995,0.23029521107673645,0.24000753462314606
3445,that is a good idea .,lololol the cops probably had a good laugh about that .,0,0,0,0,0,0,1,8,0.2187804877758026,0.18357694149017334,0.2978343069553375,0.20066168904304504,0.5798231363296509,0.4003354609012604
3446,why ?,me too ! ! ! ii never could understand what drives people to be so mean to such innocent creatures .,0,0,0,1,1,0,6,0,-0.08838798105716705,0.6742721796035767,0.22216781973838806,0.1332675814628601,0.7919542789459229,0.22961893677711487
3447,"i agree , they are not too .",really ! ! i would go even further and give them the electric chair . i have no tolerance for those types of people .,1,0,0,1,0,0,0,0,0.08710572123527527,0.6723414659500122,0.16713055968284607,0.05459579452872276,0.5408757328987122,0.1421016901731491
3448,oh no ! what happened ?,"oh , i hate it when that happens . did you find out what it was ?",0,0,0,0,1,1,6,6,0.0615125373005867,0.32006630301475525,0.14867159724235535,0.2793073058128357,0.41763928532600403,0.2846173644065857
3449,that is so scary !,i am glad it was not something dangerous . that would be a terrifying experience .,0,0,0,0,0,0,1,1,0.1283007562160492,0.05300498008728027,0.2806035876274109,0.25445759296417236,0.26043498516082764,0.3117871880531311
3450,that is great ! i am glad you got him back to him .,"you do ? thats good , friends can be terrible people to lend too .",1,1,0,0,0,1,1,6,0.5860451459884644,0.4409686028957367,0.20312970876693726,0.09468190371990204,0.17493706941604614,0.621475100517273
3451,thats a good friend to be .,i bet he pays you in full .,1,0,0,0,0,0,1,2,0.4758477210998535,0.019909672439098358,0.3950745463371277,0.1839020848274231,0.40408164262771606,0.44813594222068787
3452,what did he do ?,i bet that was scary . did he surprise you with something ?,0,0,0,0,1,1,6,6,-0.10660701990127563,0.1775341033935547,0.2489626705646515,0.13260811567306519,0.6391832828521729,0.23844759166240692
3453,i bet ! i would be so proud of him .,ahhh . how nice . you are lucky to have such a thoughtful husband .,0,1,0,0,0,0,1,1,0.6638104915618896,0.852287769317627,0.16479498147964478,0.16540971398353577,0.2452317625284195,0.27042633295059204
3454,i think it is a good idea .,does it look like a space ship ?,0,0,0,0,0,1,5,6,0.1943267434835434,-0.3017186224460602,0.197391539812088,0.2844219207763672,0.4496438205242157,0.7503479719161987
3455,i think it is a good idea .,i have never seen a drone flying around here . even in the day time,0,0,0,1,0,0,5,8,0.1943267434835434,-0.46208420395851135,0.197391539812088,0.2814581096172333,0.4496438205242157,0.17823123931884766
3456,i am sure she will be fine,what does she do ?,1,0,0,0,0,1,3,6,0.17785514891147614,-0.03602229058742523,0.35646963119506836,0.2542540729045868,0.22130221128463745,0.5574091672897339
3457,that is a good idea .,"wow , i would just tell her its private . sounds annoying",0,0,0,0,0,0,1,1,0.2187804877758026,0.16870318353176117,0.2978343069553375,0.2570182681083679,0.5798231363296509,0.27787286043167114
3458,i am sorry to hear that .,"aw i understand that , i have gone through that myself and it is very hard . when did this happen ?",1,1,0,1,0,1,4,0,0.2370942234992981,0.5514438152313232,0.21215258538722992,0.19055446982383728,0.3472554683685303,0.17354139685630798
3459,i am sorry to hear that .,oh no i am very sorry . what kind of pet ?,1,1,0,0,0,1,4,4,0.2370942234992981,0.19916091859340668,0.21215258538722992,0.22823739051818848,0.3472554683685303,0.2240501046180725
3460,oh no ! i hate when my kids would be so scared of the same thing .,"oh no , have you been able to calm yourself down ?",0,0,1,0,0,1,1,6,0.9341748952865601,0.34396281838417053,0.1747765839099884,0.2761411964893341,0.15986280143260956,0.400176465511322
3461,i am sure you will be fine,"i can understand that , i think i would be a mess too .",1,1,0,1,0,0,5,1,0.23793672025203705,-0.039815425872802734,0.3596695065498352,0.3025661110877991,0.2353285551071167,0.45863959193229675
3462,oh no ! did you get it fixed ?,"that does not sound plpeasant at all , maybe they should relocate those who are staying there .",0,0,0,0,1,0,6,5,0.5617940425872803,-0.17001134157180786,0.22784721851348877,0.3484928011894226,0.39141711592674255,0.6523950099945068
3463,i would be too . i would be too .,hopefully no one was injured at all from the accident ?,0,0,1,0,0,1,1,6,0.15135104954242706,-0.17530976235866547,0.21294361352920532,0.3722064793109894,0.3316735029220581,0.7130378484725952
3464,that is great ! what kind of car did you get ?,"i bet you are , that is some pretty good foresight right there ! did you have to use it this past winter ?",1,1,0,0,1,1,6,1,0.5100653171539307,0.8095968961715698,0.16242121160030365,0.1038418859243393,0.1373550295829773,0.23083564639091492
3465,i am sorry to hear that .,"how satisfying must it be to have something like that ready to go in case of emergency , and then to actually get to use it ? i am pretty jealous , and proud in a vicarious kind of way .",1,0,0,0,0,1,4,6,0.2370942234992981,0.575554370880127,0.21215258538722992,0.3694041669368744,0.3472554683685303,0.3062308430671692
3466,that is great ! i am sure you will do great !,well good luck with that !,1,1,0,0,0,0,1,7,0.4886130690574646,0.5341242551803589,0.15327070653438568,0.31686046719551086,0.1172642856836319,0.3320300281047821
3467,i am sure you will be fine,what are you studying ?,1,0,0,0,0,1,5,6,0.23793672025203705,-0.00031575560569763184,0.3596695065498352,0.2647113502025604,0.2353285551071167,0.5239748954772949
3468,oh wow ! what did he do ?,do roller coasters scare you,0,0,0,0,1,1,6,6,0.6504858732223511,-0.36892637610435486,0.12864920496940613,0.37757688760757446,0.30249911546707153,0.49859750270843506
3469,"oh wow , that is pretty cool .",i used to be afriad of heights too,1,0,0,1,0,0,1,8,0.026151329278945923,-0.3416821360588074,0.3611191511154175,0.38930654525756836,0.40275055170059204,0.3278074860572815
3470,i am sorry to hear that .,that is a bummer . maybe next time you can join them .,1,1,0,0,0,0,4,5,0.2370942234992981,0.14093241095542908,0.21215258538722992,0.29039430618286133,0.3472554683685303,0.3790411353111267
3471,i am sorry to hear that .,sound like a netflix weekend then . hope you got a lot of work done .,1,1,0,0,0,0,4,2,0.2370942234992981,0.08154383301734924,0.21215258538722992,0.2506674826145172,0.3472554683685303,0.2279314398765564
3472,i am so sorry to hear that .,"goodness , you are right about that . plus a pet is the only thing to show unconditional and neverending love for you .",1,1,0,0,0,0,4,0,0.39670705795288086,0.505270779132843,0.2462070882320404,0.255232036113739,0.26669126749038696,0.35064148902893066
3473,i am so sorry to hear that .,"i am so very sorry for your loss , i can only imagine that pain . i had to put my girl down 3 years ago and i promise that it does get easier .",1,1,0,1,0,0,4,4,0.39670705795288086,0.3581028878688812,0.2462070882320404,0.23876866698265076,0.26669126749038696,0.21729514002799988
3474,oh no ! what happened ?,"it is the worst waiting for vacations ! you want the time before to go fast but then it to go slow during . never works out that way , unfortunately .",0,0,0,1,1,0,6,8,0.0615125373005867,-0.17267698049545288,0.14867159724235535,0.147275909781456,0.41763928532600403,0.12613794207572937
3475,i think it would be a good idea .,that is great ! i am glad you had a good time . i have never been on a cruise before but it sounds like i need to try one out !,0,1,0,0,0,0,5,1,0.13502521812915802,0.554943323135376,0.2144557237625122,0.15908634662628174,0.40669700503349304,0.04514836519956589
3476,oh no ! i am so sorry to hear that .,and how is she doing now,1,0,0,0,0,1,4,6,0.6366355419158936,-0.050667986273765564,0.1924244463443756,0.4522620737552643,0.19579702615737915,0.30200615525245667
3477,that is great ! i hope you have a great time !,that is awesome . sometimes a second opinion is all you need,1,1,0,0,0,0,2,1,0.2816416025161743,0.32294800877571106,0.21545469760894775,0.23840966820716858,0.09461123496294022,0.29544728994369507
3478,oh no ! what happened ?,aww that is too bad . i hope you got some solid netflix in at least !,0,1,0,0,1,0,6,3,0.0615125373005867,0.34548279643058777,0.14867159724235535,0.20258040726184845,0.41763928532600403,0.06027381867170334
3479,i am so glad you got it back to you !,bummer . well i hope you get a chance to do that soon !,1,1,0,0,0,0,4,3,0.9629050493240356,0.7162073850631714,0.3233889937400818,0.19774219393730164,0.1509632021188736,0.12730297446250916
3480,what movie did you watch ?,oh that sounds fun !,0,1,0,0,1,0,6,1,0.03516709804534912,0.560791015625,0.28958889842033386,0.26177161931991577,0.6464388370513916,0.1862810254096985
3481,i hate when people do not like me either,"that is not good at all , glad you did not have an accident .",0,1,1,0,0,0,0,8,-0.07014890015125275,-0.12092214822769165,0.3588024973869324,0.3721824884414673,0.3635495901107788,0.7127871513366699
3482,that is a good thing to do,did you find any good companies .,1,0,0,0,0,1,1,6,0.14433373510837555,0.04201130196452141,0.36624377965927124,0.30839216709136963,0.4389369785785675,0.6518125534057617
3483,that is a good thing to do .,did you have alot of accidents that can jack your rates up .,1,0,0,0,0,1,1,6,0.13198135793209076,-0.1560254693031311,0.2825390100479126,0.30890005826950073,0.572422981262207,0.6678460836410522
3484,oh no ! what happened ?,it is okay ! try to rest on the couch and that might help !,0,1,0,0,1,0,6,5,0.0615125373005867,0.41046661138534546,0.14867159724235535,0.13284407556056976,0.41763928532600403,0.12456502765417099
3485,i think it is a good idea .,"i know that feeling all too well . but do not get down on it , just try better tomorrow .",0,1,0,1,0,0,5,0,0.1943267434835434,0.7269201278686523,0.197391539812088,0.16994673013687134,0.4496438205242157,0.25797533988952637
3486,oh no ! what happened ?,that must have been scary . is that the first time it has happened to you ?,0,0,0,0,1,1,6,6,0.0615125373005867,-0.02893238514661789,0.14867159724235535,0.1734137386083603,0.41763928532600403,0.5391004085540771
3487,i am sorry to hear that .,are you able to do anything to prevent them ?,1,0,0,0,0,1,4,6,0.2370942234992981,-0.07911267876625061,0.21215258538722992,0.255595326423645,0.3472554683685303,0.6108497381210327
3488,oh no ! what happened ?,i am sure that he will turn up soon . i really hope that you find him .,0,1,0,0,1,0,6,3,0.0615125373005867,0.1395067274570465,0.14867159724235535,0.14938023686408997,0.41763928532600403,0.1567673683166504
3489,i am sorry to hear that .,maybe check your local animal shelters ? sometimes they are taken there by people who find them .,1,0,0,0,0,0,4,5,0.2370942234992981,0.06404457986354828,0.21215258538722992,0.155669704079628,0.3472554683685303,0.34208905696868896
3490,oh no ! what happened ?,"aww , i am sorry to hear that . was it a bad break up or did you part on good terms ?",0,1,0,0,1,1,6,4,0.0615125373005867,0.6734552383422852,0.14867159724235535,0.18879950046539307,0.41763928532600403,0.2525944113731384
3491,i am sorry to hear that .,that is really odd . i wonder why they did not have the courtesy to let you know that they 'd lost interest or whatever the case may be . to just cut off contact seems a little rude .,1,0,0,0,0,0,4,8,0.2370942234992981,-0.05388969928026199,0.21215258538722992,0.12310801446437836,0.3472554683685303,0.23948732018470764
3492,that is great ! i am glad you got it back to you,"how thoughtful . now you have to pay it forward , as the saying goes .",1,0,0,0,0,0,1,6,0.43563681840896606,0.0741741955280304,0.3509068489074707,0.2083306908607483,0.11366622149944305,0.4305982291698456
3493,i am glad you got it back to you .,kindness is infectious .,1,0,0,0,0,0,4,1,0.409134179353714,-0.008877336978912354,0.30758634209632874,0.23656892776489258,0.31856080889701843,0.38147807121276855
3494,"wow , that is awesome ! what did he do ?","how exciting , is he a non-traditional student ?",1,0,0,0,1,1,6,6,0.6676532030105591,-0.17764410376548767,0.17688822746276855,0.2528429925441742,0.30472683906555176,0.5535820722579956
3495,that is great ! i am happy for him !,"that is really good , speaking from experience , all military men and women should get a degree .",1,0,0,0,0,0,1,1,0.4189290702342987,0.3332953453063965,0.16879917681217194,0.2153107225894928,0.13498103618621826,0.7930425405502319
3496,oh no ! what happened ?,why ? what happened ? i hope you did not get food posioning .,0,1,0,0,1,1,6,8,0.0615125373005867,0.5172275304794312,0.14867159724235535,0.09216634184122086,0.41763928532600403,0.43353161215782166
3497,oh no ! i hate when that happens .,"oh gosh , that is gross ! maybe tell the manager so he can make it right , and make sure his staff is doing things to health codes !",0,0,1,0,0,0,0,5,0.4947885572910309,0.7561501264572144,0.1433601677417755,0.25648292899131775,0.18510541319847107,0.31824469566345215
3498,oh no ! did you have any idea who did it ?,oh no ! i hope you did not burn yourself .,0,1,0,0,1,0,6,8,0.8895478248596191,0.4386729896068573,0.1149074137210846,0.13750030100345612,0.3429064154624939,0.2893986999988556
3499,i am sure you will be fine,"hopefully you were wearing dark clothing , coffee on light colors stinks !",1,0,0,0,0,0,5,1,0.23793672025203705,-0.04957478493452072,0.3596695065498352,0.14281493425369263,0.2353285551071167,0.4326130449771881
3500,what was the movie ?,oh no ! what happened ?,0,0,0,0,1,1,6,6,-0.11502203345298767,0.0615125373005867,0.23725998401641846,0.14867159724235535,0.5954341888427734,0.41763928532600403
3501,oh no ! i hate when that happens .,oh man ! i would have been so scared !,0,0,1,1,0,0,0,1,0.4947885572910309,0.6571540832519531,0.1433601677417755,0.2137809544801712,0.18510541319847107,0.12944704294204712
3502,that is annoying . i hope they are not too .,ugh that is so annoying . what are they even barking at ?,1,0,0,0,0,1,3,6,0.04340124875307083,0.192435160279274,0.1527823805809021,0.09485886245965958,0.28308606147766113,0.13847045600414276
3503,that is annoying . i would be too .,"yeah , that would drive me crazy . sounds like the neighbor needs to control their dogs .",0,0,1,0,0,0,1,1,0.20824751257896423,-0.15480536222457886,0.1693100482225418,0.3228066563606262,0.3008892834186554,0.42316943407058716
3504,what kind of pizza was it ?,"i do that all the time , no big deal .",0,0,0,1,1,0,6,8,0.033235713839530945,-0.17877840995788574,0.2787175178527832,0.23854294419288635,0.6546581983566284,0.45691636204719543
3505,"i love the food , i love to eat .",what kind of pizza did you eat ?,0,0,1,0,0,1,1,6,0.0006206408143043518,0.10053858906030655,0.3114835023880005,0.31257423758506775,0.38558435440063477,0.6339766979217529
3506,that is great ! what kind of job did you get ?,"that is such a relief , it is so nice to have money saved up in the bank .",1,1,0,1,1,0,6,1,0.6408325433731079,-0.14215607941150665,0.17669638991355896,0.4747547507286072,0.1435171514749527,0.3505408465862274
3507,that is great ! i am sure you will be fine !,"oh yeah , retirement will come before you know it , it is good to be prepared !",1,0,0,0,0,0,1,0,0.6035536527633667,0.8107984066009521,0.13492199778556824,0.18707366287708282,0.09384363889694214,0.6067216396331787
3508,that is great ! i hope you have a great time for a long time .,"oh wow , now that really is exciting , congratulations ! did you get the grade level and subject you wanted ?",1,1,0,0,0,1,2,7,0.7360869646072388,0.5378835797309875,0.2171335071325302,0.20682358741760254,0.12230433523654938,0.4000982344150543
3509,i am sure you will be fine,teaching little humans will be such a joy . i really hope you enjoy it !,1,1,0,0,0,0,5,2,0.23793672025203705,0.5482516884803772,0.3596695065498352,0.16995182633399963,0.2353285551071167,0.1146935522556305
3510,oh no ! i am so sorry to hear that .,"that sucks , will she not let you see the dog at all ?",1,0,0,0,0,1,4,6,0.6366355419158936,-0.01679009199142456,0.1924244463443756,0.2951154410839081,0.19579702615737915,0.5288072824478149
3511,i am sorry to hear that .,"yes , that is probably a positive .",1,0,0,0,0,0,4,0,0.2370942234992981,-0.22372618317604065,0.21215258538722992,0.432135671377182,0.3472554683685303,0.6267708539962769
3512,what kind of job is it ?,yeah it really does . it is even worse to try and close those accounts !,0,0,0,0,1,0,6,0,0.031788893043994904,0.09740270674228668,0.27530747652053833,0.1700506955385208,0.7075731754302979,0.3712870478630066
3513,that is annoying . i hope they can get a lot of money back .,man that sounds really stressful ...,1,0,0,0,0,0,3,1,0.01666797697544098,0.13660869002342224,0.1406184285879135,0.33114880323410034,0.26405632495880127,0.3328886926174164
3514,that is awesome ! what kind of car did she get ?,oh that is awesome . what does she do ?,1,1,0,0,1,1,6,6,0.355835884809494,0.4918423593044281,0.1441291868686676,0.21434898674488068,0.17826640605926514,0.2381661832332611
3515,that is great ! i am sure she will be proud of her .,that is great . my sister is an account too . she 's also the office manager .,1,1,0,1,0,0,1,1,0.6867579221725464,0.08640341460704803,0.138434037566185,0.1893129050731659,0.16983941197395325,0.20252147316932678
3516,that is great ! i am sure she will be proud of her .,congrats to your friend ! that is an amazing accomplishment .,1,1,0,0,0,0,1,7,0.6867579221725464,0.5096194744110107,0.138434037566185,0.2411176711320877,0.16983941197395325,0.3119889199733734
3517,that is great ! i hope you have a good time !,i would be proud of her too ! hopefully her success continues . you sound like a good friend !,1,1,0,0,0,0,2,2,0.3094049096107483,0.3564540445804596,0.19620747864246368,0.0995471328496933,0.1016082763671875,0.05375491827726364
3518,oh no ! what is he doing ?,do not be . i am sure you raised him right . he will be starting his new adventure,0,1,0,0,1,0,6,0,0.37028273940086365,0.5572782754898071,0.14180344343185425,0.08389343321323395,0.31861215829849243,0.14844000339508057
3519,i am sure he will be fine,i am sure he 's cool as a cucumber while you are a nervous wreck . it will be fine .,1,1,0,0,0,0,3,1,0.10674645006656647,0.7049415111541748,0.3531751036643982,0.05299723148345947,0.23145851492881775,0.12801416218280792
3520,i am sure he will be fine,it will be find . have a little fiath in him and you will see,1,0,0,0,0,0,3,1,0.10674645006656647,-0.012766912579536438,0.3531751036643982,0.20251494646072388,0.23145851492881775,0.33763450384140015
3521,i think he will be fine,it is very exciting . i wish you both all the best .,1,1,0,0,0,0,3,7,-0.08670361340045929,0.47447559237480164,0.33069685101509094,0.1622295081615448,0.25325584411621094,0.14572452008724213
